split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
3,1,1.4445678467979304,0.4976243975231986,0.356718192627824,0.7196940313649658,0.5052489177489178,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
3,2,1.224696502080118,0.5615306770038251,0.38154613466334164,9.054281460496142,0.43344155844155846,-0.15916898045950667,-0.1567786790266512,0.14102564102564102,0.41824009324009326,0.5503355704697986,0.125,0.7285714285714285,0.16176470588235295,0.6652173913043479,0.42678571428571427,"[0.6652173913043479, 0.16176470588235295]","[0.7285714285714285, 0.125]","[0.6954545454545454, 0.14102564102564102]","[0.7285714285714285, 0.125]"
3,3,1.279315242161181,0.5381931699284747,0.3619047619047619,9.053969022539908,0.4958874458874459,0.004675014764162784,0.0044543429844098315,0.3561643835616438,0.491079539260928,0.5268456375838926,0.4431818181818182,0.5619047619047619,0.29770992366412213,0.7065868263473054,0.50254329004329,"[0.7065868263473054, 0.29770992366412213]","[0.5619047619047619, 0.4431818181818182]","[0.6259946949602122, 0.3561643835616438]","[0.5619047619047619, 0.4431818181818182]"
3,4,1.157479078617841,0.5836778099861065,0.38219895287958117,11.813526442624479,0.5197510822510822,-0.12323923278214623,-0.11936560934891483,0.14864864864864866,0.43369932432432434,0.5771812080536913,0.125,0.7666666666666667,0.18333333333333332,0.6764705882352942,0.44583333333333336,"[0.6764705882352942, 0.18333333333333332]","[0.7666666666666667, 0.125]","[0.71875, 0.14864864864864866]","[0.7666666666666667, 0.125]"
3,5,1.2334729775622915,0.5635031989159706,0.3535762483130904,4.931661403224641,0.5198322510822511,0.05682338012921499,0.05628766983348665,0.36082474226804123,0.5261835154126275,0.5838926174496645,0.3977272727272727,0.6619047619047619,0.330188679245283,0.7239583333333334,0.5298160173160174,"[0.7239583333333334, 0.330188679245283]","[0.6619047619047619, 0.3977272727272727]","[0.6915422885572139, 0.36082474226804123]","[0.6619047619047619, 0.3977272727272727]"
3,6,1.1000238248230023,0.6029707895233358,0.39509536784741145,1.5917545118199814,0.5211580086580087,-0.03224867154433391,-0.029651966327427948,0.1791044776119403,0.47050461975835106,0.6308724832214765,0.13636363636363635,0.8380952380952381,0.2608695652173913,0.6984126984126984,0.48722943722943723,"[0.6984126984126984, 0.2608695652173913]","[0.8380952380952381, 0.13636363636363635]","[0.7619047619047619, 0.1791044776119403]","[0.8380952380952381, 0.13636363636363635]"
3,7,1.1050575884350982,0.605848956278623,0.38082191780821917,5.2020570060094204,0.540530303030303,-0.010882215345407691,-0.010616337363609452,0.23841059602649006,0.48999181486717763,0.6140939597315436,0.20454545454545456,0.7857142857142857,0.2857142857142857,0.7021276595744681,0.49512987012987014,"[0.7021276595744681, 0.2857142857142857]","[0.7857142857142857, 0.20454545454545456]","[0.7415730337078652, 0.23841059602649006]","[0.7857142857142857, 0.20454545454545456]"
3,8,1.0677874664929876,0.6297696437453904,0.4112676056338028,5.880629021940016,0.5642316017316017,0.004624195790163664,0.004331147135255509,0.21739130434782608,0.49079172204290866,0.6375838926174496,0.17045454545454544,0.8333333333333334,0.3,0.7056451612903226,0.5018939393939394,"[0.7056451612903226, 0.3]","[0.8333333333333334, 0.17045454545454544]","[0.7641921397379913, 0.21739130434782608]","[0.8333333333333334, 0.17045454545454544]"
3,9,1.129522742240656,0.6136670039965009,0.4016393442622951,5.686685548628049,0.559469696969697,0.0024381797929418623,0.002252957006070311,0.2074074074074074,0.4876516429661766,0.6409395973154363,0.1590909090909091,0.8428571428571429,0.2978723404255319,0.7051792828685259,0.500974025974026,"[0.7051792828685259, 0.2978723404255319]","[0.8428571428571429, 0.1590909090909091]","[0.7678958785249458, 0.2074074074074074]","[0.8428571428571429, 0.1590909090909091]"
3,10,1.0451202579116972,0.6346786504519647,0.43315508021390375,10.17442158914629,0.5842261904761904,0.02595099970000658,0.024594677271336796,0.24113475177304963,0.5029849583041072,0.6409395973154363,0.19318181818181818,0.8285714285714286,0.32075471698113206,0.710204081632653,0.5108766233766234,"[0.710204081632653, 0.32075471698113206]","[0.8285714285714286, 0.19318181818181818]","[0.7648351648351648, 0.24113475177304963]","[0.8285714285714286, 0.19318181818181818]"
3,11,0.9648852953256746,0.6866331623814342,0.4797768479776848,8.613705546131595,0.5599837662337662,-0.02399333328592559,-0.023670688759309444,0.24203821656050956,0.48548380076317055,0.6006711409395973,0.2159090909090909,0.7619047619047619,0.2753623188405797,0.6986899563318777,0.4889069264069264,"[0.6986899563318777, 0.2753623188405797]","[0.7619047619047619, 0.2159090909090909]","[0.7289293849658315, 0.24203821656050956]","[0.7619047619047619, 0.2159090909090909]"
3,12,1.0204952591448333,0.6644963208178247,0.45786516853932585,2.2974846048074222,0.5399621212121212,-0.023654742360520033,-0.015332197614991383,0.07692307692307693,0.44090056285178236,0.6778523489932886,0.045454545454545456,0.9428571428571428,0.25,0.7021276595744681,0.4941558441558441,"[0.7021276595744681, 0.25]","[0.9428571428571428, 0.045454545454545456]","[0.8048780487804879, 0.07692307692307693]","[0.9428571428571428, 0.045454545454545456]"
3,13,0.9463432749719576,0.7052194645031818,0.49372384937238495,2.5762849940719934,0.5669101731601731,0.038029340730392366,0.03253098970289248,0.1951219512195122,0.49290981281905843,0.6677852348993288,0.13636363636363635,0.8904761904761904,0.34285714285714286,0.7110266159695817,0.5134199134199133,"[0.7110266159695817, 0.34285714285714286]","[0.8904761904761904, 0.13636363636363635]","[0.7906976744186046, 0.1951219512195122]","[0.8904761904761904, 0.13636363636363635]"
3,14,0.9363255955992831,0.7028078420610281,0.5041782729805014,1.7857633933436474,0.5820887445887447,0.07624960988542104,0.06974837611149642,0.2556390977443609,0.5209081017879471,0.6677852348993288,0.19318181818181818,0.8666666666666667,0.37777777777777777,0.7193675889328063,0.5299242424242424,"[0.7193675889328063, 0.37777777777777777]","[0.8666666666666667, 0.19318181818181818]","[0.7861771058315334, 0.2556390977443609]","[0.8666666666666667, 0.19318181818181818]"
3,15,0.9989855443488951,0.6726779986621155,0.46285714285714286,2.1264742798876495,0.5672348484848485,0.05170624146270583,0.039105378704720195,0.16071428571428573,0.4832497048406139,0.6845637583892618,0.10227272727272728,0.9285714285714286,0.375,0.7116788321167883,0.515422077922078,"[0.7116788321167883, 0.375]","[0.9285714285714286, 0.10227272727272728]","[0.8057851239669421, 0.16071428571428573]","[0.9285714285714286, 0.10227272727272728]"
3,16,0.8091662340213858,0.7490814908835184,0.5230352303523035,1.9214587008190935,0.5540584415584415,0.05445025684546445,0.05287233410562575,0.28187919463087246,0.5212527964205816,0.6409395973154363,0.23863636363636365,0.8095238095238095,0.3442622950819672,0.7172995780590717,0.5240800865800865,"[0.7172995780590717, 0.3442622950819672]","[0.8095238095238095, 0.23863636363636365]","[0.7606263982102909, 0.28187919463087246]","[0.8095238095238095, 0.23863636363636365]"
3,17,0.9501297917114742,0.6812198761599286,0.47214076246334313,1.8723977626115396,0.6031926406926407,0.08308261297858337,0.07558875664725251,0.25757575757575757,0.5231844305120168,0.6711409395973155,0.19318181818181818,0.8714285714285714,0.38636363636363635,0.7204724409448819,0.5323051948051948,"[0.7204724409448819, 0.38636363636363635]","[0.8714285714285714, 0.19318181818181818]","[0.7887931034482759, 0.25757575757575757]","[0.8714285714285714, 0.19318181818181818]"
