,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
squareroot_glrlm_RunLengthNonUniformity,0.6693355755370993,<,37503.19466139905,0.6231038506417736,0.6235294117647059,mann-whitney U-test,5.788733695924587e-20
logarithm_glrlm_RunLengthNonUniformity,0.6686938019081612,<,35498.1614242819,0.6207701283547258,0.6205882352941177,mann-whitney U-test,7.97416216006355e-20
squareroot_glszm_GrayLevelNonUniformity,0.6676745143798477,<,1120.4246315046553,0.6137689614935823,0.6176470588235294,mann-whitney U-test,1.3229700031550922e-19
logarithm_glszm_GrayLevelNonUniformity,0.6675372365982566,<,958.9474522292994,0.6114352392065344,0.611764705882353,mann-whitney U-test,1.4159957550551278e-19
squareroot_glszm_SizeZoneNonUniformity,0.6665659962934999,<,10339.369291308789,0.6347724620770129,0.6352941176470588,mann-whitney U-test,2.2865698629096467e-19
logarithm_gldm_DependenceNonUniformity,0.6662330976731416,<,13719.05648487626,0.6149358226371062,0.6147058823529412,mann-whitney U-test,2.6930707679043674e-19
squareroot_gldm_DependenceNonUniformity,0.6658212643283685,<,14823.568764830914,0.6266044340723453,0.6264705882352941,mann-whitney U-test,3.2958616978850595e-19
original_glszm_GrayLevelNonUniformity,0.6645583087377308,<,1007.2359125077714,0.6149358226371062,0.6176470588235294,mann-whitney U-test,6.104579590741186e-19
original_shape_SurfaceVolumeRatio,0.6629075434140984,>,0.1785297311445292,0.6147058823529412,0.6137689614935823,mann-whitney U-test,1.3568361698928917e-18
wavelet2-LL_glszm_SizeZoneNonUniformity,0.6627016267417118,<,26530.13354141121,0.6161026837806302,0.6147058823529412,mann-whitney U-test,1.4981552159882628e-18
original_glrlm_RunLengthNonUniformity,0.6622348822843023,<,26339.03721735008,0.6196032672112018,0.6205882352941177,mann-whitney U-test,1.8745348912748777e-18
wavelet2-LL_gldm_DependenceNonUniformity,0.6605635252934313,<,27001.453899033804,0.6126021003500584,0.611764705882353,mann-whitney U-test,4.161094316396241e-18
wavelet2-HL_glrlm_RunLengthNonUniformity,0.660199739172215,<,23870.33041521472,0.6091015169194866,0.6058823529411765,mann-whitney U-test,4.944501444950942e-18
wavelet-HL_glrlm_RunLengthNonUniformity,0.6600075502779875,<,15367.939543407854,0.6266044340723453,0.6264705882352941,mann-whitney U-test,5.415434834084506e-18
logarithm_glszm_SizeZoneNonUniformity,0.6584460155123892,<,12953.252552601532,0.6207701283547258,0.6205882352941177,mann-whitney U-test,1.1296524519839933e-17
wavelet2-HL_glszm_GrayLevelNonUniformity,0.658312169675338,<,1922.2661168153509,0.6126021003500584,0.611764705882353,mann-whitney U-test,1.2027417834708267e-17
log-sigma-0-6-mm-3D_glrlm_RunLengthNonUniformity,0.657914064108724,<,13275.061468290904,0.617269544924154,0.6205882352941177,mann-whitney U-test,1.4488532135057675e-17
wavelet2-LL_glrlm_RunLengthNonUniformity,0.6573031779806437,<,58885.45964722617,0.6184364060676779,0.6147058823529412,mann-whitney U-test,1.9262147204648865e-17
original_gldm_DependenceNonUniformity,0.6565412862928135,<,12829.612658510698,0.6079346557759626,0.6088235294117648,mann-whitney U-test,2.7434894230871248e-17
squareroot_ngtdm_Coarseness,0.6562838904523303,>,0.0002938493961279,0.6235294117647059,0.6277712952158694,mann-whitney U-test,3.0905129905900525e-17
wavelet-HL_glszm_GrayLevelNonUniformity,0.6562186835060745,<,1270.361008784358,0.6289381563593932,0.6323529411764706,mann-whitney U-test,3.185089637465702e-17
log-sigma-2-mm-3D_glrlm_GrayLevelNonUniformity,0.6561466126707393,<,3400.972274679667,0.6021003500583431,0.6029411764705883,mann-whitney U-test,3.292945665308399e-17
original_shape_LeastAxisLength,0.6559990390555288,<,34.50137899091786,0.6056009334889149,0.6058823529411765,mann-whitney U-test,3.525159805738554e-17
log-sigma-0-6-mm-3D_glszm_GrayLevelNonUniformity,0.6559647196101311,<,911.3821548821549,0.6196032672112018,0.6176470588235294,mann-whitney U-test,3.581436762618865e-17
wavelet2-LL_ngtdm_Coarseness,0.6558171459949208,>,0.0005684751478078,0.6264705882352941,0.6242707117852975,mann-whitney U-test,3.833698458789145e-17
logarithm_ngtdm_Coarseness,0.6554156084837668,>,0.0002092619262514,0.6147058823529412,0.6149358226371062,mann-whitney U-test,4.612246763549788e-17
wavelet2-HL_gldm_DependenceNonUniformity,0.6535898139886059,<,12771.30589635482,0.6114352392065344,0.611764705882353,mann-whitney U-test,1.0628434449816197e-16
wavelet2-LH_glrlm_RunLengthNonUniformity,0.6531985723110715,<,23150.450054881727,0.6161026837806302,0.6147058823529412,mann-whitney U-test,1.269455889902116e-16
original_firstorder_TotalEnergy,0.6531265014757361,<,4800569688.274492,0.6102683780630105,0.6088235294117648,mann-whitney U-test,1.3116207195796013e-16
wavelet2-HH_firstorder_TotalEnergy,0.6531265014757361,<,4273626057.8637614,0.6009334889148191,0.6029411764705883,mann-whitney U-test,1.3116207195796013e-16
original_shape_VoxelVolume,0.6531196375866566,<,47475.363439242894,0.6009334889148191,0.6029411764705883,mann-whitney U-test,1.3157077129904634e-16
wavelet-HH_firstorder_TotalEnergy,0.6531162056421168,<,4273313367.712795,0.6009334889148191,0.6029411764705883,mann-whitney U-test,1.3177559158158217e-16
wavelet-HL_firstorder_TotalEnergy,0.6531024778639578,<,4270651678.562018,0.6009334889148191,0.6029411764705883,mann-whitney U-test,1.32598021210907e-16
wavelet2-HL_firstorder_TotalEnergy,0.6530990459194179,<,4272814644.812948,0.6009334889148191,0.6029411764705883,mann-whitney U-test,1.3280441812566518e-16
original_shape_MeshVolume,0.6530921820303384,<,47416.29377282335,0.6009334889148191,0.6029411764705883,mann-whitney U-test,1.3321816270971663e-16
wavelet-LH_firstorder_TotalEnergy,0.6530132473059236,<,4270173673.9371614,0.603267211201867,0.6029411764705883,mann-whitney U-test,1.3806854367909502e-16
wavelet2-LH_firstorder_TotalEnergy,0.6529754959159859,<,4271345829.830959,0.6044340723453909,0.6058823529411765,mann-whitney U-test,1.404494377312491e-16
exponential_firstorder_TotalEnergy,0.6527386917427414,<,4349774289.437004,0.6044340723453909,0.6029411764705883,mann-whitney U-test,1.5633491865386218e-16
log-sigma-0-6-mm-3D_firstorder_TotalEnergy,0.6527078042418833,<,4246113940.6517687,0.6067677946324388,0.6058823529411765,mann-whitney U-test,1.5853338541554408e-16
log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity,0.652223900061775,<,2456.332634005569,0.6114352392065344,0.611764705882353,mann-whitney U-test,1.9723286524086522e-16
wavelet2-LH_gldm_DependenceNonUniformity,0.6520660306129453,<,12817.42674032092,0.6102683780630105,0.6088235294117648,mann-whitney U-test,2.1176915592646925e-16
wavelet2-HH_glrlm_RunLengthNonUniformity,0.651733131992587,<,12792.266851678092,0.6044340723453909,0.6058823529411765,mann-whitney U-test,2.4597122940150687e-16
exponential_gldm_GrayLevelNonUniformity,0.6516541972681722,<,77433.00182483887,0.6044340723453909,0.6058823529411765,mann-whitney U-test,2.548481498695005e-16
wavelet-HH_glrlm_RunLengthNonUniformity,0.6515134875420413,<,15161.36884068708,0.6044340723453909,0.6058823529411765,mann-whitney U-test,2.7146216034133586e-16
wavelet2-LL_glszm_GrayLevelNonUniformity,0.6514105292058481,<,843.9339059542874,0.6079346557759626,0.6088235294117648,mann-whitney U-test,2.8429076543055554e-16
log-sigma-2-mm-3D_firstorder_TotalEnergy,0.6511188139199671,<,4195566036.5153146,0.6079346557759626,0.6058823529411765,mann-whitney U-test,3.239730629839708e-16
original_ngtdm_Coarseness,0.6510227194728533,>,0.0003428424853502,0.611764705882353,0.6126021003500584,mann-whitney U-test,3.382037806008233e-16
wavelet-LH_glrlm_RunLengthNonUniformity,0.650875145857643,<,16212.88162751589,0.6102683780630105,0.6088235294117648,mann-whitney U-test,3.61265996994667e-16
log-sigma-2-mm-3D_glrlm_RunLengthNonUniformity,0.6507378680760518,<,6064.764919068755,0.6161026837806302,0.6147058823529412,mann-whitney U-test,3.8410727611946723e-16
log-sigma-3-mm-3D_firstorder_TotalEnergy,0.6502505319514036,<,4212938569.859213,0.6044340723453909,0.6058823529411765,mann-whitney U-test,4.772903229849012e-16
wavelet2-LH_glszm_GrayLevelNonUniformity,0.6499382249982841,<,1839.232561704737,0.6114352392065344,0.6088235294117648,mann-whitney U-test,5.483748581059017e-16
wavelet2-HH_glrlm_GrayLevelNonUniformity,0.6498146749948521,<,18003.40210862295,0.6079346557759626,0.6058823529411765,mann-whitney U-test,5.792910425446565e-16
wavelet2-HL_firstorder_Energy,0.6496979888804997,<,7548613969.269384,0.6056009334889149,0.6058823529411765,mann-whitney U-test,6.100638355493882e-16
wavelet-HH_firstorder_Energy,0.6496876930468802,<,7543944874.075529,0.6056009334889149,0.6058823529411765,mann-whitney U-test,6.128551756383142e-16
wavelet2-HH_firstorder_Energy,0.6496842611023406,<,7544598665.953439,0.6056009334889149,0.6058823529411765,mann-whitney U-test,6.137884160123224e-16
wavelet-HL_firstorder_Energy,0.6496739652687211,<,7542288260.309525,0.6056009334889149,0.6058823529411765,mann-whitney U-test,6.165965470896404e-16
square_firstorder_TotalEnergy,0.649632781934244,<,4704111520.673116,0.5985997666277713,0.6,mann-whitney U-test,6.279562192180209e-16
wavelet2-LH_firstorder_Energy,0.6495847347106871,<,7540401024.112155,0.6067677946324388,0.6058823529411765,mann-whitney U-test,6.414699910778517e-16
exponential_gldm_DependenceNonUniformity,0.6495778708216076,<,66320.19662731871,0.6091015169194866,0.6088235294117648,mann-whitney U-test,6.434237768414833e-16
wavelet-LH_firstorder_Energy,0.6495641430434484,<,7536692146.954593,0.6067677946324388,0.6058823529411765,mann-whitney U-test,6.47348955693879e-16
wavelet2-HH_ngtdm_Coarseness,0.6495263916535109,>,5.713394079446807e-05,0.6058823529411764,0.6044340723453909,mann-whitney U-test,6.582652651620054e-16
wavelet-HH_ngtdm_Coarseness,0.6494234333173176,>,5.117453905131888e-05,0.6058823529411764,0.6079346557759626,mann-whitney U-test,6.889673965596502e-16
log-sigma-0-6-mm-3D_firstorder_Energy,0.6492140847003912,<,7509957281.019382,0.6067677946324388,0.6029411764705883,mann-whitney U-test,7.558109939155924e-16
wavelet-HH_glrlm_GrayLevelNonUniformity,0.6491145583087377,<,19963.06691732126,0.6067677946324388,0.6058823529411765,mann-whitney U-test,7.897913662115204e-16
log-sigma-0-6-mm-3D_gldm_DependenceNonUniformity,0.6490527833070218,<,11302.138957424311,0.6114352392065344,0.611764705882353,mann-whitney U-test,8.116350948125051e-16
exponential_firstorder_Energy,0.6490390555288627,<,7668308807.812446,0.6067677946324388,0.6029411764705883,mann-whitney U-test,8.165695022796738e-16
wavelet2-HH_gldm_DependenceNonUniformity,0.6489978721943852,<,19647.3361497808,0.6149358226371062,0.6058823529411765,mann-whitney U-test,8.315507449164677e-16
original_shape_MinorAxisLength,0.6488365708010159,<,41.36032915100211,0.6137689614935823,0.6176470588235294,mann-whitney U-test,8.928793704402705e-16
log-sigma-0-6-mm-3D_glrlm_GrayLevelNonUniformity,0.6486478138513281,<,8561.620818608542,0.6149358226371062,0.611764705882353,mann-whitney U-test,9.703218217293876e-16
wavelet2-HH_gldm_GrayLevelNonUniformity,0.6484075777335438,<,41288.06112708659,0.6044340723453909,0.6029411764705883,mann-whitney U-test,1.0785149014626558e-15
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformity,0.6482634360628732,<,129.70977917981074,0.6184364060676779,0.6176470588235294,mann-whitney U-test,1.1490468783308383e-15
original_glszm_SizeZoneNonUniformity,0.648235980506555,<,3746.986363966055,0.6301050175029171,0.6294117647058823,mann-whitney U-test,1.1629876641589264e-15
log-sigma-3-mm-3D_ngtdm_Coarseness,0.6482325485620153,>,0.0004846370860795,0.5941176470588235,0.5939323220536756,mann-whitney U-test,1.1647419353323247e-15
wavelet-HH_gldm_DependenceNonUniformity,0.6481673416157595,<,21180.82459789576,0.6056009334889149,0.6088235294117648,mann-whitney U-test,1.1985727236531693e-15
wavelet-HH_gldm_GrayLevelNonUniformity,0.6479991763333104,<,41337.491288155485,0.6044340723453909,0.6058823529411765,mann-whitney U-test,1.2903521610504205e-15
original_firstorder_Energy,0.6477692360491454,<,8499369408.676801,0.617269544924154,0.611764705882353,mann-whitney U-test,1.4271385834168708e-15
log-sigma-2-mm-3D_firstorder_Energy,0.6473368110371337,<,7445787921.065578,0.5985997666277713,0.6,mann-whitney U-test,1.7241625043796316e-15
original_glrlm_GrayLevelNonUniformity,0.6470279360285538,<,3471.2532525338765,0.6044340723453909,0.6029411764705883,mann-whitney U-test,1.972816268032442e-15
log-sigma-3-mm-3D_glszm_ZoneEntropy,0.6476868693801908,<,8.646647055183866,0.6149358226371062,0.6147058823529412,t-test,2.024566291401198e-15
wavelet-HL_glszm_SizeZoneNonUniformity,0.6469181138032809,<,1326.1872559737624,0.6137689614935823,0.6147058823529412,mann-whitney U-test,2.0694785194541742e-15
log-sigma-3-mm-3D_firstorder_Energy,0.6464959846248883,<,7453459889.148852,0.6009334889148191,0.6,mann-whitney U-test,2.4864047421485e-15
log-sigma-2-mm-3D_ngtdm_Coarseness,0.6464376415677122,>,0.0003910470659564,0.5970588235294118,0.6009334889148191,mann-whitney U-test,2.550182565633637e-15
square_firstorder_Energy,0.6456963415471206,<,8238002252.889624,0.6021003500583431,0.6,mann-whitney U-test,3.5152706724165428e-15
original_shape_SurfaceArea,0.6456071109890863,<,8410.961675833427,0.6009334889148191,0.5970588235294118,mann-whitney U-test,3.653344428739693e-15
squareroot_firstorder_TotalEnergy,0.6444402498455626,<,5505863022.093208,0.617269544924154,0.6176470588235294,mann-whitney U-test,6.033600723441579e-15
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformity,0.6442240373395566,<,57.07479674796748,0.6009334889148191,0.6,mann-whitney U-test,6.618550060548051e-15
wavelet-HL_glrlm_GrayLevelNonUniformity,0.6441965817832384,<,13302.0673269728,0.6044340723453909,0.6,mann-whitney U-test,6.6967132464652706e-15
wavelet-LH_gldm_DependenceNonUniformity,0.6441691262269202,<,12894.731950924486,0.5974329054842473,0.6,mann-whitney U-test,6.775784834011201e-15
wavelet-HL_gldm_DependenceNonUniformity,0.6437229734367492,<,12727.166077783266,0.6009334889148191,0.6,mann-whitney U-test,8.19725868004128e-15
wavelet-LH_glrlm_GrayLevelNonUniformity,0.642868419246345,<,13416.043216552836,0.5939323220536756,0.5970588235294118,mann-whitney U-test,1.1786760735154451e-14
square_gldm_GrayLevelNonUniformity,0.6427654609101516,<,42736.43326186229,0.6091015169194866,0.611764705882353,mann-whitney U-test,1.2312211059278304e-14
wavelet2-HL_glrlm_GrayLevelNonUniformity,0.6426933900748164,<,10983.060944901135,0.5915985997666278,0.5941176470588235,mann-whitney U-test,1.2693672467921811e-14
original_shape_Maximum2DDiameterRow,0.6424668817351912,<,52.25853416876493,0.5997666277712952,0.6,mann-whitney U-test,1.3969852666834857e-14
wavelet2-HL_ngtdm_Coarseness,0.6422643970073444,>,0.0001139783112521,0.5970588235294118,0.5962660443407235,mann-whitney U-test,1.521701800698037e-14
wavelet-LH_glszm_GrayLevelNonUniformity,0.6414819136522754,<,1264.837899543379,0.603267211201867,0.6029411764705883,mann-whitney U-test,2.1152608277608064e-14
wavelet2-LH_ngtdm_Coarseness,0.64140984281694,>,0.0001129948862669,0.5941176470588235,0.5950991831971995,mann-whitney U-test,2.180216980633141e-14
wavelet2-LH_glrlm_GrayLevelNonUniformity,0.6411970622554739,<,10970.725209669194,0.5927654609101517,0.5941176470588235,mann-whitney U-test,2.3836570003791968e-14
log-sigma-3-mm-3D_glrlm_RunLengthNonUniformity,0.640936234470451,<,3473.11718813027,0.6137689614935823,0.6147058823529412,mann-whitney U-test,2.6586391435625286e-14
squareroot_firstorder_Energy,0.6403047566751321,<,9711990964.72854,0.6161026837806302,0.6147058823529412,mann-whitney U-test,3.460219341751292e-14
wavelet-HL_ngtdm_Coarseness,0.6392236941451025,>,8.562438644670083e-05,0.5970588235294118,0.5985997666277714,mann-whitney U-test,5.418416886970857e-14
wavelet-LH_ngtdm_Coarseness,0.6391653510879264,>,8.28711100764767e-05,0.5882352941176471,0.586931155192532,mann-whitney U-test,5.5506301287064096e-14
wavelet2-HL_glszm_SizeZoneNonUniformity,0.63880156496671,<,2722.891481585606,0.603267211201867,0.6058823529411765,mann-whitney U-test,6.44954773311522e-14
log-sigma-0-6-mm-3D_ngtdm_Coarseness,0.6384206191227949,>,0.0001610155015927,0.5882352941176471,0.5892648774795799,mann-whitney U-test,7.54421724192138e-14
logarithm_firstorder_TotalEnergy,0.6373018052028279,<,6882601988.066846,0.6149358226371062,0.6088235294117648,mann-whitney U-test,1.1926943260616954e-13
wavelet2-LL_glrlm_GrayLevelNonUniformity,0.6369242913034525,<,1277.3965820176425,0.588098016336056,0.5882352941176471,mann-whitney U-test,1.3908988787905918e-13
squareroot_ngtdm_Strength,0.6357334065481501,>,0.2537980905581691,0.5911764705882353,0.586931155192532,mann-whitney U-test,2.252937206856238e-13
square_gldm_DependenceNonUniformity,0.6336605120461254,<,27365.2159782468,0.5950991831971996,0.5911764705882353,mann-whitney U-test,5.165537272016892e-13
logarithm_firstorder_Energy,0.6335129384309149,<,12326524750.706194,0.6021003500583431,0.6058823529411765,mann-whitney U-test,5.477300913110421e-13
wavelet-HL_gldm_GrayLevelNonUniformity,0.6320474981124304,<,30146.998604120792,0.5834305717619603,0.5823529411764705,mann-whitney U-test,9.768545837784818e-13
original_shape_Maximum3DDiameter,0.6319531196375866,<,56.7639845456138,0.5857642940490082,0.5852941176470587,mann-whitney U-test,1.013725284571416e-12
exponential_glrlm_GrayLevelNonUniformity,0.6317729425492484,<,1604.451974069514,0.5927654609101517,0.5882352941176471,mann-whitney U-test,1.08794654109919e-12
wavelet2-HH_glszm_GrayLevelNonUniformity,0.6317695106047087,<,190.57692307692307,0.5974329054842473,0.5970588235294118,mann-whitney U-test,1.0894107163835315e-12
wavelet2-LL_gldm_GrayLevelNonUniformity,0.6314674994852083,<,1473.6737124998112,0.5845974329054843,0.5882352941176471,mann-whitney U-test,1.2261324552441778e-12
original_gldm_GrayLevelNonUniformity,0.6314434758734297,<,5776.43692610178,0.5834305717619603,0.5823529411764705,mann-whitney U-test,1.237704100637196e-12
log-sigma-3-mm-3D_gldm_DependenceNonUniformity,0.6311346008648501,<,17838.16400827266,0.5857642940490082,0.5852941176470587,mann-whitney U-test,1.3963773217207453e-12
wavelet-LH_glszm_SizeZoneNonUniformity,0.6310865536412932,<,1350.631913716814,0.6102683780630105,0.6088235294117648,mann-whitney U-test,1.4227907689358794e-12
wavelet-LH_gldm_GrayLevelNonUniformity,0.631059098084975,<,30346.69873560441,0.588098016336056,0.5852941176470587,mann-whitney U-test,1.4381036156265308e-12
exponential_glrlm_RunVariance,0.6307467911318554,<,817.3480031375259,0.5985997666277713,0.5970588235294118,mann-whitney U-test,1.624082521617789e-12
log-sigma-3-mm-3D_gldm_GrayLevelNonUniformity,0.6306781522410597,<,10984.60842173984,0.5904317386231038,0.5911764705882353,mann-whitney U-test,1.6680157645008273e-12
log-sigma-2-mm-3D_gldm_DependenceNonUniformity,0.6299025327750704,<,14230.52353916495,0.5764294049008168,0.5764705882352941,mann-whitney U-test,2.253112540582833e-12
squareroot_glrlm_GrayLevelNonUniformity,0.6296142494337291,<,2473.476200249725,0.5915985997666278,0.5911764705882353,mann-whitney U-test,2.518414447966397e-12
wavelet2-LH_glszm_SizeZoneNonUniformity,0.6294289244285812,<,2567.580008832622,0.603267211201867,0.6,mann-whitney U-test,2.704899159530524e-12
log-sigma-0-6-mm-3D_glszm_SizeZoneNonUniformity,0.6287288077424669,<,826.3661578860988,0.5962660443407235,0.5970588235294118,mann-whitney U-test,3.5397020663131414e-12
square_glszm_GrayLevelNonUniformity,0.6282140160615004,<,454.8435039370079,0.5974329054842473,0.5941176470588235,mann-whitney U-test,4.309942651872022e-12
square_ngtdm_Coarseness,0.6276168577115794,>,0.0002697960236379,0.5941176470588235,0.5939323220536756,mann-whitney U-test,5.410582673972837e-12
log-sigma-2-mm-3D_gldm_GrayLevelNonUniformity,0.6256057382112704,<,12166.02422339352,0.5810968494749125,0.5823529411764705,mann-whitney U-test,1.15512793611988e-11
wavelet2-HH_glszm_LargeAreaHighGrayLevelEmphasis,0.6248541423570595,<,4670441.08,0.5892648774795799,0.5852941176470587,mann-whitney U-test,1.5291058049996964e-11
original_shape_MajorAxisLength,0.6244045576223488,<,48.08433469180601,0.5857642940490082,0.5882352941176471,mann-whitney U-test,1.8070240635940922e-11
log-sigma-0-6-mm-3D_gldm_GrayLevelNonUniformity,0.624294735397076,<,22268.227118253555,0.5717619603267211,0.5705882352941176,mann-whitney U-test,1.882097575781749e-11
wavelet2-LL_firstorder_TotalEnergy,0.6239343812203995,<,8667186436.777393,0.5985997666277713,0.6029411764705883,mann-whitney U-test,2.1505198748546522e-11
wavelet2-LH_gldm_GrayLevelNonUniformity,0.6227434964650971,<,21805.88769080122,0.5705950991831972,0.5764705882352941,mann-whitney U-test,3.332314547728711e-11
wavelet2-HL_gldm_GrayLevelNonUniformity,0.6220296520008236,<,21008.557636482816,0.5822637106184364,0.5794117647058823,mann-whitney U-test,4.324276326779808e-11
wavelet2-LL_firstorder_Energy,0.620797583911044,<,14777491861.004562,0.5997666277712952,0.6,mann-whitney U-test,6.756901426046216e-11
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformity,0.6204063422335094,<,11.418331374853114,0.5974329054842473,0.5970588235294118,mann-whitney U-test,7.778665911988662e-11
logarithm_glrlm_GrayLevelNonUniformity,0.620001372777816,<,2310.543228705406,0.5904317386231038,0.5911764705882353,mann-whitney U-test,8.995151827661113e-11
log-sigma-2-mm-3D_glszm_ZoneEntropy,0.6195037408195484,<,8.704076697166789,0.5892648774795799,0.5911764705882353,t-test,1.0015518502383613e-10
logarithm_ngtdm_Strength,0.6193595991488777,>,0.3545866684348042,0.5764705882352941,0.5764294049008167,mann-whitney U-test,1.1313433506683406e-10
wavelet-HH_glszm_GrayLevelNonUniformity,0.6190610199739173,<,155.15430267062314,0.5927654609101517,0.5941176470588235,mann-whitney U-test,1.258205734298775e-10
square_glrlm_GrayLevelNonUniformity,0.6177912004942,<,3576.883492932406,0.5857642940490082,0.5882352941176471,mann-whitney U-test,1.9715928568904025e-10
wavelet2-HH_glszm_SizeZoneNonUniformity,0.6153751115381976,<,161.199203187251,0.5915985997666278,0.5911764705882353,mann-whitney U-test,4.5755970140738105e-10
wavelet-HH_glszm_SizeZoneNonUniformity,0.615275585146544,<,231.7007575757576,0.5892648774795799,0.5882352941176471,mann-whitney U-test,4.735371906617118e-10
original_shape_Maximum2DDiameterColumn,0.6148019768000549,<,54.15780980369542,0.5799299883313885,0.5794117647058823,mann-whitney U-test,5.573301456321123e-10
original_shape_Maximum2DDiameterSlice,0.6144656462351569,<,53.62109465280499,0.5775962660443408,0.5764705882352941,mann-whitney U-test,6.254499655981748e-10
logarithm_glcm_MaximumProbability,0.6140572448349235,>,0.0361814243554759,0.5764705882352941,0.5775962660443408,mann-whitney U-test,7.191731690219367e-10
logarithm_gldm_DependenceVariance,0.6131031642528657,>,4.175393613662643,0.5823529411764706,0.5822637106184364,mann-whitney U-test,9.946405336485953e-10
logarithm_gldm_LargeDependenceEmphasis,0.6109170155810282,>,14.695308957309567,0.5764705882352941,0.5810968494749125,mann-whitney U-test,2.0706959992314883e-09
logarithm_gldm_DependenceNonUniformityNormalized,0.6106253002951472,<,0.1650405574010671,0.5764294049008168,0.5735294117647058,mann-whitney U-test,2.28119540833975e-09
logarithm_glrlm_RunVariance,0.6104159516782208,>,0.9066872189697008,0.5764705882352941,0.5752625437572929,mann-whitney U-test,2.44496081954862e-09
logarithm_glrlm_LongRunEmphasis,0.6103129933420276,>,2.847696870014316,0.5764705882352941,0.5787631271878646,mann-whitney U-test,2.5296470347598798e-09
logarithm_glszm_ZoneVariance,0.6101860113940558,>,61.794543894835975,0.5647058823529412,0.5647607934655776,mann-whitney U-test,2.638034276991457e-09
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformity,0.6100916329192121,<,55.26704953338119,0.5845974329054843,0.5823529411764705,mann-whitney U-test,2.7215088831490878e-09
logarithm_glszm_LargeAreaEmphasis,0.609877136385476,>,69.29841277677667,0.5617647058823529,0.5600933488914819,mann-whitney U-test,2.9209043764144063e-09
logarithm_glcm_JointEnergy,0.6089813988605945,>,0.0096998260369557,0.5705882352941176,0.5717619603267211,mann-whitney U-test,3.9186571689487814e-09
logarithm_glrlm_RunPercentage,0.6087926419109068,<,0.7196834491827917,0.5787631271878646,0.5735294117647058,mann-whitney U-test,4.1677707693881245e-09
squareroot_gldm_LargeDependenceEmphasis,0.6087480266318896,>,12.470663920557644,0.5705882352941176,0.5682613768961493,mann-whitney U-test,4.228867029172446e-09
squareroot_glszm_ZoneVariance,0.6085489738485828,>,28.802375550907136,0.5823529411764706,0.5810968494749125,mann-whitney U-test,4.5122369058640235e-09
squareroot_gldm_DependenceNonUniformityNormalized,0.6084563113460086,<,0.1804526733628792,0.5717619603267211,0.5705882352941176,mann-whitney U-test,4.6503732860048635e-09
squareroot_glszm_LargeAreaEmphasis,0.6083327613425767,>,36.94887965219053,0.5794117647058824,0.5822637106184364,mann-whitney U-test,4.840971627911885e-09
wavelet-HH_glszm_LargeAreaHighGrayLevelEmphasis,0.6082744182854005,<,7445080.92463442,0.5799299883313885,0.5823529411764705,mann-whitney U-test,4.933598068423412e-09
squareroot_gldm_DependenceVariance,0.6076909877136385,>,3.083651262342792,0.5735294117647058,0.5764294049008167,mann-whitney U-test,5.959978666235209e-09
squareroot_glrlm_LongRunEmphasis,0.6073821127050587,>,2.4670964549569963,0.5735294117647058,0.572928821470245,mann-whitney U-test,6.5845948386287066e-09
squareroot_glrlm_RunVariance,0.607193355755371,>,0.6271276468987625,0.5705882352941176,0.5705950991831972,mann-whitney U-test,6.997172598118457e-09
wavelet-HL_glszm_LowGrayLevelZoneEmphasis,0.6065481501818931,>,0.016120100190652,0.5764705882352941,0.5764294049008167,mann-whitney U-test,8.606135240109513e-09
squareroot_glrlm_RunPercentage,0.6065378543482738,<,0.741927111597684,0.5717619603267211,0.5705882352941176,mann-whitney U-test,8.634522854320975e-09
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.6063010501750292,>,0.5365411558009288,0.5735294117647058,0.572928821470245,mann-whitney U-test,9.313143262047784e-09
logarithm_glcm_Idm,0.6057896904386024,>,0.480781013830337,0.5735294117647058,0.5752625437572929,mann-whitney U-test,1.0960091964211653e-08
logarithm_glcm_Id,0.6051444848651246,>,0.526682297708846,0.5735294117647058,0.574095682613769,mann-whitney U-test,1.3445643105197142e-08
squareroot_gldm_GrayLevelNonUniformity,0.604876793191022,<,3518.373854595336,0.588098016336056,0.5882352941176471,mann-whitney U-test,1.4630521096435153e-08
wavelet-HL_glszm_SmallAreaLowGrayLevelEmphasis,0.6047189237421924,>,0.0071964688116702,0.5676470588235294,0.5682613768961493,mann-whitney U-test,1.5376202317816532e-08
wavelet-HL_firstorder_Range,0.6039501681652825,<,179.06628470022468,0.5694282380396732,0.5676470588235294,mann-whitney U-test,1.956771418121289e-08
squareroot_glcm_Idm,0.6038986889971858,>,0.4787439663255439,0.5676470588235294,0.5682613768961493,mann-whitney U-test,1.988495490145597e-08
logarithm_glrlm_RunLengthNonUniformityNormalized,0.6038883931635665,<,0.6177099685388256,0.5682613768961493,0.5676470588235294,mann-whitney U-test,1.994899956873658e-08
logarithm_glrlm_ShortRunEmphasis,0.6038780973299471,<,0.813178638674028,0.574095682613769,0.5705882352941176,mann-whitney U-test,2.001324448327076e-08
