split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
3,1,0.7501351417301102,0.5037941030171009,0.11574074074074074,0.6931445938628792,0.4784090909090909,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
3,2,0.6931421435414852,0.46121678873432703,0.0,0.6931385833945051,0.48344155844155845,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
3,3,0.7435568380177319,0.491353493079021,0.29190751445086704,0.6931674488438856,0.5159902597402597,0.0,0.0,0.45595854922279794,0.22797927461139897,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
3,4,0.6931588407760849,0.4876983242139929,0.437946718648473,0.6931521708533268,0.5158008658008659,0.0,0.0,0.45595854922279794,0.22797927461139897,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
3,5,0.6931513931707614,0.48788528498653544,0.437946718648473,0.6931495654502972,0.5150432900432901,0.0,0.0,0.45595854922279794,0.22797927461139897,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
3,6,0.693149498814156,0.49343922059655926,0.437946718648473,0.6931484785656001,0.5161255411255411,0.0,0.0,0.45595854922279794,0.22797927461139897,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
3,7,0.6931484407077415,0.4858098488876692,0.437946718648473,0.6931479409237036,0.5170454545454545,0.0,0.0,0.45595854922279794,0.22797927461139897,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
3,8,0.6931479791436537,0.49446321675442967,0.437946718648473,0.693147620498734,0.5165313852813852,0.0,0.0,0.45595854922279794,0.22797927461139897,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
3,9,0.6931475968210153,0.48681669268108607,0.43517915309446253,0.6931474116824617,0.5164772727272727,0.0375624113212674,0.002817893624515788,0.45714285714285713,0.23331076506431955,0.2986577181208054,1.0,0.004761904761904762,0.2962962962962963,1.0,0.5023809523809524,"[1.0, 0.2962962962962963]","[0.004761904761904762, 1.0]","[0.009478672985781991, 0.45714285714285713]","[0.004761904761904762, 1.0]"
3,10,0.6931473847831942,0.4799849059192809,0.4263233190271817,0.6931472488697743,0.5190476190476191,0.028898327417249313,0.017415382373301203,0.43962848297213625,0.38831240998423666,0.3926174496644295,0.8068181818181818,0.21904761904761905,0.3021276595744681,0.7301587301587301,0.5129329004329004,"[0.7301587301587301, 0.3021276595744681]","[0.21904761904761905, 0.8068181818181818]","[0.336996336996337, 0.43962848297213625]","[0.21904761904761905, 0.8068181818181818]"
3,11,0.6931472168785958,0.4852386751513697,0.36553030303030304,0.693147106858708,0.5221049783549783,0.03379327032811655,0.03362216572406995,0.3386243386243386,0.5157495157495158,0.5805369127516778,0.36363636363636365,0.6714285714285714,0.31683168316831684,0.7157360406091371,0.5175324675324675,"[0.7157360406091371, 0.31683168316831684]","[0.6714285714285714, 0.36363636363636365]","[0.6928746928746928, 0.3386243386243386]","[0.6714285714285714, 0.36363636363636365]"
3,12,0.6931470116839036,0.4909263992041303,0.16883116883116883,0.6931468740405652,0.5208333333333333,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
3,13,0.6931465884016675,0.499790741153668,0.0,0.693145888363755,0.5193452380952381,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
3,14,0.6931860595693604,0.5396133857052194,0.0,0.6931255019751171,0.5139069264069265,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
3,15,0.7024980680319711,0.46570041680245616,0.08585858585858586,0.6931471448616694,0.4825216450216451,0.0,0.0,0.0,0.41338582677165353,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
