Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
SVM,12,3,0.9521305203248712,0.8041237113402062,0.8132530120481927,0.39929473275197663,0.3930104072979571,0.582010582010582,0.6944282738903766,0.7357859531772575,0.6626506024096386,0.7638888888888888,0.5188679245283019,0.8549222797927462,0.7132697456492637,"[0.8549222797927462, 0.5188679245283019]","[0.7638888888888888, 0.6626506024096386]","[0.8068459657701712, 0.582010582010582]","[0.7638888888888888, 0.6626506024096386]"
SVM,13,3,0.9528042328042328,0.790633608815427,0.7791089108910891,0.411421151331606,0.4093236969319869,0.6203703703703703,0.7039675686048743,0.7275747508305648,0.6633663366336634,0.76,0.5826086956521739,0.8172043010752689,0.7116831683168316,"[0.8172043010752689, 0.5826086956521739]","[0.76, 0.6633663366336634]","[0.7875647668393783, 0.6203703703703703]","[0.76, 0.6633663366336634]"
SVM,14,3,0.9478965922444182,0.8129032258064516,0.8002678571428571,0.4111971142325362,0.4066479245907062,0.5714285714285714,0.7019933554817275,0.7591973244147158,0.64,0.7991071428571429,0.5161290322580645,0.8689320388349514,0.7195535714285715,"[0.8689320388349514, 0.5161290322580645]","[0.7991071428571429, 0.64]","[0.8325581395348837, 0.5714285714285714]","[0.7991071428571429, 0.64]"
SVM,15,3,0.9498650439561201,0.7905759162303665,0.7878913539290897,0.4251850307755545,0.42248570509171024,0.6091370558375635,0.7104364985789284,0.7458745874587459,0.6593406593406593,0.7830188679245284,0.5660377358490566,0.8426395939086294,0.7211797636325938,"[0.8426395939086294, 0.5660377358490566]","[0.7830188679245284, 0.6593406593406593]","[0.8117359413202934, 0.6091370558375635]","[0.7830188679245284, 0.6593406593406593]"
SVM,16,4,0.94727987294409,0.8040973111395646,0.8094552506317211,0.3558687958103083,0.34776646801329036,0.5414364640883977,0.6707182320441989,0.7214765100671141,0.6363636363636364,0.751131221719457,0.47115384615384615,0.8556701030927835,0.6937474290415466,"[0.8556701030927835, 0.47115384615384615]","[0.751131221719457, 0.6363636363636364]","[0.8, 0.5414364640883977]","[0.751131221719457, 0.6363636363636364]"
SVM,17,4,0.9510683840925307,0.7989623865110247,0.7870370370370371,0.46526604531193394,0.4520142180094786,0.63,0.7224999999999999,0.7533333333333333,0.75,0.7546296296296297,0.5431034482758621,0.8858695652173914,0.7523148148148149,"[0.8858695652173914, 0.5431034482758621]","[0.7546296296296297, 0.75]","[0.815, 0.63]","[0.7546296296296297, 0.75]"
SVM,18,4,0.9539553371294918,0.7908847184986595,0.7801932367149758,0.3981591436856604,0.396285749659527,0.5970149253731343,0.6975099564521532,0.7308970099667774,0.6382978723404256,0.7729468599033816,0.5607476635514018,0.8247422680412371,0.7056223661219037,"[0.8247422680412371, 0.5607476635514018]","[0.7729468599033816, 0.6382978723404256]","[0.7980049875311721, 0.5970149253731343]","[0.7729468599033816, 0.6382978723404256]"
SVM,19,4,0.9504683565553131,0.8096446700507615,0.8138988095238096,0.4332436929197149,0.4302527601860674,0.5853658536585366,0.7143419130043835,0.7725752508361204,0.64,0.8169642857142857,0.5393258426966292,0.8714285714285714,0.7284821428571429,"[0.8714285714285714, 0.5393258426966292]","[0.8169642857142857, 0.64]","[0.8433179723502304, 0.5853658536585366]","[0.8169642857142857, 0.64]"
SVM,20,4,0.9438224409998602,0.79890560875513,0.8484617340452582,0.4417814086224439,0.4413279336033198,0.6224489795918368,0.7205382152861144,0.7549668874172185,0.6421052631578947,0.8067632850241546,0.6039603960396039,0.8308457711442786,0.7244342740910247,"[0.8308457711442786, 0.6039603960396039]","[0.8067632850241546, 0.6421052631578947]","[0.8186274509803921, 0.6224489795918368]","[0.8067632850241546, 0.6421052631578947]"
SVM,21,5,0.9478737245771417,0.8036890645586298,0.7955882352941177,0.3416745276669499,0.34080054882714583,0.5363128491620112,0.6700476775360884,0.7242524916943521,0.5647058823529412,0.7870370370370371,0.5106382978723404,0.821256038647343,0.6758714596949891,"[0.821256038647343, 0.5106382978723404]","[0.7870370370370371, 0.5647058823529412]","[0.8037825059101655, 0.5363128491620112]","[0.7870370370370371, 0.5647058823529412]"
SVM,22,5,0.9469819773605553,0.7855297157622739,0.8142387732749178,0.48034381084207445,0.4666536280070409,0.6363636363636364,0.7299465240641712,0.7623762376237624,0.7590361445783133,0.7636363636363637,0.5478260869565217,0.8936170212765957,0.7613362541073385,"[0.8936170212765957, 0.5478260869565217]","[0.7636363636363637, 0.7590361445783133]","[0.8235294117647058, 0.6363636363636364]","[0.7636363636363637, 0.7590361445783133]"
SVM,23,5,0.9552177291307726,0.8134715025906736,0.780299539170507,0.4031460517996499,0.3948592027584765,0.5806451612903226,0.6947343453510437,0.7373737373737373,0.675,0.7603686635944701,0.5094339622641509,0.8638743455497382,0.717684331797235,"[0.8638743455497382, 0.5094339622641509]","[0.7603686635944701, 0.675]","[0.8088235294117647, 0.5806451612903226]","[0.7603686635944701, 0.675]"
SVM,24,5,0.9477755122390666,0.7848761408083442,0.8493514150943396,0.5363806206323505,0.5328295721433677,0.680628272251309,0.7657420089862902,0.7966666666666666,0.7386363636363636,0.8207547169811321,0.6310679611650486,0.883248730964467,0.7796955403087479,"[0.883248730964467, 0.6310679611650486]","[0.8207547169811321, 0.7386363636363636]","[0.8508557457212714, 0.680628272251309]","[0.8207547169811321, 0.7386363636363636]"
SVM,25,5,0.9531740297274981,0.8227334235453315,0.7890315676832531,0.4089104843246819,0.40469769903475383,0.5989847715736041,0.700988645138423,0.7357859531772575,0.6629213483146067,0.7666666666666667,0.5462962962962963,0.8429319371727748,0.7147940074906367,"[0.8429319371727748, 0.5462962962962963]","[0.7666666666666667, 0.6629213483146067]","[0.8029925187032418, 0.5989847715736041]","[0.7666666666666667, 0.6629213483146067]"
SVM,26,6,0.947207864599169,0.800524934383202,0.8362903225806452,0.4348301950609613,0.42589206415547776,0.6021505376344086,0.7103889943074004,0.7508417508417509,0.7,0.7695852534562212,0.5283018867924528,0.8743455497382199,0.7347926267281106,"[0.8743455497382199, 0.5283018867924528]","[0.7695852534562212, 0.7]","[0.8186274509803921, 0.6021505376344086]","[0.7695852534562212, 0.7]"
