split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
5,1,4.795206772292567,0.5355891158408861,0.21153846153846154,1.8978977889891389,0.5112650200267023,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
5,2,4.624958158526696,0.4677010636884752,0.22772277227722773,33593.225439045826,0.5020304850912327,0.013917738393260073,0.011809507509306427,0.38247011952191234,0.4665973786015359,0.4798657718120805,0.5714285714285714,0.4439252336448598,0.2874251497005988,0.7251908396946565,0.5076769025367156,"[0.7251908396946565, 0.2874251497005988]","[0.4439252336448598, 0.5714285714285714]","[0.5507246376811594, 0.38247011952191234]","[0.4439252336448598, 0.5714285714285714]"
5,3,3.9867296889831523,0.4793648522995494,0.2460202604920405,11582.59667108735,0.4581386292834891,-0.09191716390330319,-0.0863392171910975,0.13636363636363635,0.44533699059561127,0.6174496644295302,0.10714285714285714,0.8177570093457944,0.1875,0.7,0.46244993324432576,"[0.7, 0.1875]","[0.8177570093457944, 0.10714285714285714]","[0.7543103448275862, 0.13636363636363635]","[0.8177570093457944, 0.10714285714285714]"
5,4,3.9349573208769333,0.463836976032098,0.27114093959731544,5129.17157078703,0.5368268802848242,0.035575496783636744,0.020255460660569935,0.08421052631578947,0.4552789158525055,0.7080536912751678,0.047619047619047616,0.9672897196261683,0.36363636363636365,0.7212543554006968,0.507454383622608,"[0.7212543554006968, 0.36363636363636365]","[0.9672897196261683, 0.047619047619047616]","[0.8263473053892215, 0.08421052631578947]","[0.9672897196261683, 0.047619047619047616]"
5,5,3.544099115862758,0.4962772606360333,0.30494505494505497,2312.9642816975484,0.5423342234089898,0.049300564825653995,0.03275302449100037,0.12,0.4712903225806452,0.7046979865771812,0.07142857142857142,0.9532710280373832,0.375,0.723404255319149,0.5123497997329773,"[0.723404255319149, 0.375]","[0.9532710280373832, 0.07142857142857142]","[0.8225806451612904, 0.12]","[0.9532710280373832, 0.07142857142857142]"
5,6,3.2885211273543544,0.5267948678648915,0.35870967741935483,2223.8323566495624,0.5319314641744547,-0.03610066279214304,-0.030001382552191425,0.12280701754385964,0.45766906893790493,0.6644295302013423,0.08333333333333333,0.8925233644859814,0.23333333333333334,0.7126865671641791,0.48792834890965736,"[0.7126865671641791, 0.23333333333333334]","[0.8925233644859814, 0.08333333333333333]","[0.7925311203319502, 0.12280701754385964]","[0.8925233644859814, 0.08333333333333333]"
5,7,3.342226636504956,0.5038419487672046,0.33589743589743587,2105.7660274172426,0.5485369381397419,0.0027450012772515364,0.0022321428571429047,0.14285714285714285,0.47225501770956313,0.6778523489932886,0.09523809523809523,0.9065420560747663,0.2857142857142857,0.7185185185185186,0.5008900756564307,"[0.7185185185185186, 0.2857142857142857]","[0.9065420560747663, 0.09523809523809523]","[0.8016528925619835, 0.14285714285714285]","[0.9065420560747663, 0.09523809523809523]"
5,8,3.1650486393635187,0.5000068119658994,0.33376455368693403,3488.2065641510776,0.5488707165109035,0.04046643614040535,0.03331798585241308,0.4015444015444015,0.4708018743627052,0.4798657718120805,0.6190476190476191,0.4252336448598131,0.29714285714285715,0.7398373983739838,0.5221406319537161,"[0.7398373983739838, 0.29714285714285715]","[0.4252336448598131, 0.6190476190476191]","[0.5400593471810089, 0.4015444015444015]","[0.4252336448598131, 0.6190476190476191]"
5,9,2.976992799102569,0.491015016978825,0.2827763496143959,2670.188298034694,0.5562972852692478,0.01585869230190107,0.0142894945752845,0.1935483870967742,0.49084199015855656,0.6644295302013423,0.14285714285714285,0.8691588785046729,0.3,0.7209302325581395,0.5060080106809078,"[0.7209302325581395, 0.3]","[0.8691588785046729, 0.14285714285714285]","[0.788135593220339, 0.1935483870967742]","[0.8691588785046729, 0.14285714285714285]"
5,10,2.783330032349546,0.5225305772119304,0.35069885641677256,2131.14890936121,0.5508177570093459,0.08528420467213363,0.05209190928822682,0.12371134020618557,0.4766853294217301,0.714765100671141,0.07142857142857142,0.9672897196261683,0.46153846153846156,0.7263157894736842,0.5193591455273698,"[0.7263157894736842, 0.46153846153846156]","[0.9672897196261683, 0.07142857142857142]","[0.8296593186372746, 0.12371134020618557]","[0.9672897196261683, 0.07142857142857142]"
5,11,2.705631224800289,0.5347427290778982,0.34210526315789475,231.69453679893914,0.5391076991544281,0.01773831406266598,0.014078558355624549,0.14545454545454545,0.47601945379723154,0.6845637583892618,0.09523809523809523,0.9158878504672897,0.3076923076923077,0.7205882352941176,0.5055629728526925,"[0.7205882352941176, 0.3076923076923077]","[0.9158878504672897, 0.09523809523809523]","[0.8065843621399177, 0.14545454545454545]","[0.9158878504672897, 0.09523809523809523]"
5,12,2.893654356957609,0.49053477338292445,0.30440251572327043,792.9390047823708,0.5408322207387628,0.1509256279525763,0.07877261277765069,0.12903225806451613,0.4839992304239082,0.7281879194630873,0.07142857142857142,0.985981308411215,0.6666666666666666,0.7301038062283737,0.5287049399198932,"[0.7301038062283737, 0.6666666666666666]","[0.985981308411215, 0.07142857142857142]","[0.8389662027833003, 0.12903225806451613]","[0.985981308411215, 0.07142857142857142]"
5,13,2.9036153604434904,0.4872122370155415,0.30256410256410254,394.0782832222762,0.5124054294615042,-0.0435401602426599,-0.024790265286070534,0.042105263157894736,0.43023426830549427,0.6946308724832215,0.023809523809523808,0.9579439252336449,0.18181818181818182,0.7142857142857143,0.4908767245215844,"[0.7142857142857143, 0.18181818181818182]","[0.9579439252336449, 0.023809523809523808]","[0.8183632734530938, 0.042105263157894736]","[0.9579439252336449, 0.023809523809523808]"
5,14,2.591698069832671,0.5128780215326242,0.3197903014416776,131.52920715676484,0.5506786826880286,-0.02724606336685571,-0.025898553471037866,0.1925925925925926,0.4780750381618061,0.6342281879194631,0.15476190476190477,0.822429906542056,0.2549019607843137,0.7125506072874493,0.4885959056519804,"[0.7125506072874493, 0.2549019607843137]","[0.822429906542056, 0.15476190476190477]","[0.7635574837310195, 0.1925925925925926]","[0.822429906542056, 0.15476190476190477]"
5,15,2.5517034948431276,0.5110234638165402,0.32041343669250644,481.05222373906804,0.5413885180240321,0.028409943299126446,0.024698900331646012,0.38524590163934425,0.4795547690014903,0.4966442953020134,0.5595238095238095,0.4719626168224299,0.29375,0.7318840579710145,0.5157432131731197,"[0.7318840579710145, 0.29375]","[0.4719626168224299, 0.5595238095238095]","[0.5738636363636364, 0.38524590163934425]","[0.4719626168224299, 0.5595238095238095]"
5,16,2.4840044835578974,0.5285659789987092,0.3402061855670103,542.355848967704,0.5104862038273252,0.020181915365751483,0.010533547057476667,0.06451612903225806,0.44577695119604954,0.7080536912751678,0.03571428571428571,0.9719626168224299,0.3333333333333333,0.7197231833910035,0.5038384512683578,"[0.7197231833910035, 0.3333333333333333]","[0.9719626168224299, 0.03571428571428571]","[0.827037773359841, 0.06451612903225806]","[0.9719626168224299, 0.03571428571428571]"
5,17,2.4560257624101975,0.5013947500178814,0.35353535353535354,374.8309294259168,0.507343124165554,-0.011768553070239069,-0.005830009205277875,0.043478260869565216,0.43443754313319527,0.7046979865771812,0.023809523809523808,0.9719626168224299,0.25,0.7172413793103448,0.49788607031597687,"[0.7172413793103448, 0.25]","[0.9719626168224299, 0.023809523809523808]","[0.8253968253968254, 0.043478260869565216]","[0.9719626168224299, 0.023809523809523808]"
5,18,2.491008970471146,0.5286630495127742,0.35006435006435005,384.5928413811528,0.6066143747218513,0.237427681352915,0.23742768135291492,0.4523809523809524,0.6187138406764575,0.6912751677852349,0.4523809523809524,0.7850467289719626,0.4523809523809524,0.7850467289719626,0.6187138406764575,"[0.7850467289719626, 0.4523809523809524]","[0.7850467289719626, 0.4523809523809524]","[0.7850467289719626, 0.4523809523809524]","[0.7850467289719626, 0.4523809523809524]"
5,19,2.525439268035971,0.5079546731789062,0.3359173126614987,217.41061839516314,0.5379116599910992,0.13724565100412578,0.08107701564380265,0.14583333333333334,0.49091666666666667,0.7248322147651006,0.08333333333333333,0.9766355140186916,0.5833333333333334,0.7307692307692307,0.5299844236760125,"[0.7307692307692307, 0.5833333333333334]","[0.9766355140186916, 0.08333333333333333]","[0.836, 0.14583333333333334]","[0.9766355140186916, 0.08333333333333333]"
5,20,2.4968123437661514,0.49399525205976813,0.32020997375328086,175.1163461199343,0.581330663106364,0.05335970754488359,0.03673562519014284,0.42567567567567566,0.4295045045045045,0.42953020134228187,0.75,0.3037383177570093,0.2971698113207547,0.7558139534883721,0.5268691588785046,"[0.7558139534883721, 0.2971698113207547]","[0.3037383177570093, 0.75]","[0.43333333333333335, 0.42567567567567566]","[0.3037383177570093, 0.75]"
5,21,2.053278602545384,0.5359211991784769,0.3524804177545692,172.92601618668522,0.5945427236315087,0.13825738857288555,0.1272081546054149,0.43555555555555553,0.5466187481281821,0.5738255033557047,0.5833333333333334,0.5700934579439252,0.3475177304964539,0.7770700636942676,0.5767133956386292,"[0.7770700636942676, 0.3475177304964539]","[0.5700934579439252, 0.5833333333333334]","[0.6576819407008087, 0.43555555555555553]","[0.5700934579439252, 0.5833333333333334]"
5,22,2.2819099427977174,0.5249181712596347,0.3522012578616352,280.5254411655014,0.5847240765465064,0.09957570238326628,0.0991921245519235,0.3687150837988827,0.5488659351848131,0.6208053691275168,0.39285714285714285,0.7102803738317757,0.3473684210526316,0.7487684729064039,0.5515687583444593,"[0.7487684729064039, 0.3473684210526316]","[0.7102803738317757, 0.39285714285714285]","[0.7290167865707434, 0.3687150837988827]","[0.7102803738317757, 0.39285714285714285]"
5,23,2.028448827378223,0.5498142036300966,0.344,44.71296499546116,0.5652258566978193,0.08989342370678777,0.08328476134965357,0.26356589147286824,0.5300698836379331,0.6812080536912751,0.20238095238095238,0.8691588785046729,0.37777777777777777,0.7351778656126482,0.5357699154428126,"[0.7351778656126482, 0.37777777777777777]","[0.8691588785046729, 0.20238095238095238]","[0.7965738758029979, 0.26356589147286824]","[0.8691588785046729, 0.20238095238095238]"
5,24,2.2674138011038902,0.5121372202410754,0.33799237611181704,213.30131295327942,0.5707053849577214,0.08822874944370271,0.08822874944370263,0.34523809523809523,0.5441143747218513,0.6308724832214765,0.34523809523809523,0.7429906542056075,0.34523809523809523,0.7429906542056075,0.5441143747218513,"[0.7429906542056075, 0.34523809523809523]","[0.7429906542056075, 0.34523809523809523]","[0.7429906542056075, 0.34523809523809523]","[0.7429906542056075, 0.34523809523809523]"
5,25,2.1478398458410335,0.558261041345227,0.37209302325581395,268.1401154357985,0.5758789497107255,-0.0363541949415991,-0.006676734758763292,0.0,0.41682974559686886,0.714765100671141,0.0,0.9953271028037384,0.0,0.7171717171717171,0.4976635514018692,"[0.7171717171717171, 0.0]","[0.9953271028037384, 0.0]","[0.8336594911937377, 0.0]","[0.9953271028037384, 0.0]"
5,26,2.259913234021187,0.5034706966256927,0.3223350253807107,76.12571932371212,0.5456720071206054,-0.02208332061442221,-0.02160063102967036,0.2206896551724138,0.48506766572367915,0.6208053691275168,0.19047619047619047,0.7897196261682243,0.26229508196721313,0.7130801687763713,0.4900979083222074,"[0.7130801687763713, 0.26229508196721313]","[0.7897196261682243, 0.19047619047619047]","[0.7494456762749445, 0.2206896551724138]","[0.7897196261682243, 0.19047619047619047]"
5,27,1.6616404954398671,0.616327941662324,0.408,9.619447796872002,0.6062805963506898,0.06775786999114695,0.06178669815033444,0.23809523809523808,0.516919959473151,0.6778523489932886,0.17857142857142858,0.8738317757009346,0.35714285714285715,0.73046875,0.5262016021361816,"[0.73046875, 0.35714285714285715]","[0.8738317757009346, 0.17857142857142858]","[0.7957446808510639, 0.23809523809523808]","[0.8738317757009346, 0.17857142857142858]"
5,28,1.6459479787268876,0.653841437869762,0.4418300653594771,35.285716731974375,0.5663662661326213,0.1583768642278797,0.15809599908681016,0.38509316770186336,0.5787534804026558,0.6677852348993288,0.36904761904761907,0.7850467289719626,0.4025974025974026,0.7601809954751131,0.5770471740097909,"[0.7601809954751131, 0.4025974025974026]","[0.7850467289719626, 0.36904761904761907]","[0.7724137931034483, 0.38509316770186336]","[0.7850467289719626, 0.36904761904761907]"
5,29,1.4275680786159333,0.6952343486568506,0.4849279161205767,36.17368145311258,0.4989430351579884,-0.015907826985615034,-0.014146536767649653,0.16393442622950818,0.4743722764058933,0.6577181208053692,0.11904761904761904,0.8691588785046729,0.2631578947368421,0.7153846153846154,0.494103248776146,"[0.7153846153846154, 0.2631578947368421]","[0.8691588785046729, 0.11904761904761904]","[0.7848101265822784, 0.16393442622950818]","[0.8691588785046729, 0.11904761904761904]"
