split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
1,1,3.6653954349935787,0.5452445898012761,0.40357852882703776,1.2709377737840017,0.5034997795414462,0.0,0.0,0.4375,0.21875,0.28,1.0,0.0,0.28,0.0,0.5,"[0.0, 0.28]","[0.0, 1.0]","[0.0, 0.4375]","[0.0, 1.0]"
1,2,3.216066073738357,0.5309471219005937,0.3575547866205306,5.0516073217274,0.6378968253968254,0.1893374294939008,0.1340018231540564,0.4794520547945205,0.4929727806440135,0.49333333333333335,0.8333333333333334,0.3611111111111111,0.33653846153846156,0.8478260869565217,0.5972222222222222,"[0.8478260869565217, 0.33653846153846156]","[0.3611111111111111, 0.8333333333333334]","[0.5064935064935064, 0.4794520547945205]","[0.3611111111111111, 0.8333333333333334]"
1,3,3.680313513377323,0.5096169930936539,0.337468982630273,23.69430265133832,0.5967813051146384,0.06435535507569878,0.06434668417596856,0.32941176470588235,0.5321477428180574,0.62,0.3333333333333333,0.7314814814814815,0.32558139534883723,0.7383177570093458,0.5324074074074074,"[0.7383177570093458, 0.32558139534883723]","[0.7314814814814815, 0.3333333333333333]","[0.7348837209302326, 0.32941176470588235]","[0.7314814814814815, 0.3333333333333333]"
1,4,3.432851661607772,0.4967977495485099,0.33985330073349634,2.180492337359198,0.6209766313932981,0.1418410110799552,0.13497283385759218,0.4265402843601896,0.5577431498921771,0.5966666666666667,0.5357142857142857,0.6203703703703703,0.3543307086614173,0.7745664739884393,0.578042328042328,"[0.7745664739884393, 0.3543307086614173]","[0.6203703703703703, 0.5357142857142857]","[0.6889460154241646, 0.4265402843601896]","[0.6203703703703703, 0.5357142857142857]"
1,5,3.1138774518321286,0.5149734226868179,0.3147208121827411,13.219113092074792,0.5590553350970017,-0.00660044039607533,-0.006470165348670065,0.2328767123287671,0.49309033854323814,0.6266666666666667,0.20238095238095238,0.7916666666666666,0.27419354838709675,0.7184873949579832,0.49702380952380953,"[0.7184873949579832, 0.27419354838709675]","[0.7916666666666666, 0.20238095238095238]","[0.7533039647577092, 0.2328767123287671]","[0.7916666666666666, 0.20238095238095238]"
1,6,3.2887302676510277,0.5294176888491358,0.35175879396984927,10.321521131256112,0.5372023809523809,-0.08999286545348349,-0.06746370623398801,0.05660377358490566,0.4270873118936674,0.6666666666666666,0.03571428571428571,0.9120370370370371,0.13636363636363635,0.7086330935251799,0.4738756613756614,"[0.7086330935251799, 0.13636363636363635]","[0.9120370370370371, 0.03571428571428571]","[0.7975708502024291, 0.05660377358490566]","[0.9120370370370371, 0.03571428571428571]"
1,7,3.3370489610144767,0.4945701712760183,0.3240506329113924,12.167461088374257,0.39106591710758376,-0.19366082831008194,-0.1890517499252169,0.19289340101522842,0.3991762290435944,0.47,0.2261904761904762,0.5648148148148148,0.168141592920354,0.6524064171122995,0.39550264550264547,"[0.6524064171122995, 0.168141592920354]","[0.5648148148148148, 0.2261904761904762]","[0.6054590570719603, 0.19289340101522842]","[0.5648148148148148, 0.2261904761904762]"
1,8,3.1025368059908094,0.4990406904297775,0.30434782608695654,0.8825272768984238,0.6572420634920635,0.14745625041489022,0.13525068013991437,0.2992125984251969,0.5555259609462136,0.7033333333333334,0.2261904761904762,0.8888888888888888,0.4418604651162791,0.7470817120622568,0.5575396825396826,"[0.7470817120622568, 0.4418604651162791]","[0.8888888888888888, 0.2261904761904762]","[0.8118393234672304, 0.2992125984251969]","[0.8888888888888888, 0.2261904761904762]"
1,9,2.822708471119967,0.5104636435328538,0.33719433719433717,1.1675543076529478,0.6600529100529101,0.19957280122100235,0.17815482502651114,0.4745762711864407,0.56695846526355,0.5866666666666667,0.6666666666666666,0.5555555555555556,0.3684210526315789,0.8108108108108109,0.6111111111111112,"[0.8108108108108109, 0.3684210526315789]","[0.5555555555555556, 0.6666666666666666]","[0.6593406593406593, 0.4745762711864407]","[0.5555555555555556, 0.6666666666666666]"
1,10,2.793547681238688,0.49948961999733715,0.3161953727506427,0.8997659888242682,0.5811287477954145,-0.03308611113236434,-0.018099547511312153,0.0425531914893617,0.43234378942057017,0.7,0.023809523809523808,0.9629629629629629,0.2,0.7172413793103448,0.4933862433862434,"[0.7172413793103448, 0.2]","[0.9629629629629629, 0.023809523809523808]","[0.8221343873517787, 0.0425531914893617]","[0.9629629629629629, 0.023809523809523808]"
