,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
adc_logarithm_firstorder_TotalEnergy,0.5244169630642954,<,25993465141274.76,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.1400490163659785
adc_original_shape_Sphericity,0.524396169630643,<,0.6658869584812867,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.1403868635187286
dwi_log-sigma-0-6-mm-3D_firstorder_10Percentile,0.5243775649794802,<,-9.697261428833007,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.14068971833647545
t2_log-sigma-0-6-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.5243600547195622,>,0.0776979498795714,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.14097519720133966
t2_logarithm_firstorder_Minimum,0.524344733242134,>,-426.25760074034406,0.5105882352941177,0.5106976744186047,mann-whitney U-test,0.1412253563197568
dwi_logarithm_glcm_ClusterShade,0.5243337893296853,<,31352.874775002943,0.5190697674418605,0.5223529411764706,mann-whitney U-test,0.14140425018541145
adc_wavelet2-HH_gldm_SmallDependenceLowGrayLevelEmphasis,0.5243250341997264,>,0.0014993624778067,0.5294117647058824,0.5293023255813953,mann-whitney U-test,0.1415474906165204
dwi_square_glcm_Autocorrelation,0.5243250341997263,<,1.226425250888349,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.1415474906165204
t2_wavelet2-HH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5243097127222982,<,1794.8838215572744,0.5116279069767442,0.5129411764705882,mann-whitney U-test,0.14179842960574807
adc_original_firstorder_Range,0.5242900136798906,<,4085.343488124508,0.5209302325581395,0.52,mann-whitney U-test,0.14212156743205312
t2_exponential_firstorder_RootMeanSquared,0.5242834473324213,>,302.0573626855904,0.5176470588235295,0.5209302325581395,mann-whitney U-test,0.1422294056194244
adc_wavelet-HH_glcm_Idn,0.5242790697674419,<,0.9667284665362746,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.14230133264422887
adc_squareroot_glszm_ZonePercentage,0.524268125854993,>,0.50161865234375,0.4988235294117647,0.49953488372093025,mann-whitney U-test,0.1424812716885146
t2_logarithm_glszm_SizeZoneNonUniformity,0.524261559507524,<,536251.8757058631,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.14258932006834688
dwi_wavelet-HH_gldm_GrayLevelVariance,0.5242506155950752,>,0.4853356750942799,0.52,0.5209302325581395,mann-whitney U-test,0.14276953927774338
t2_squareroot_glrlm_RunLengthNonUniformity,0.5242506155950752,<,1534693.833243735,0.5125581395348837,0.5129411764705882,mann-whitney U-test,0.14276953927774338
adc_wavelet-LH_firstorder_Skewness,0.5242506155950752,<,-0.1762196171502989,0.5134883720930232,0.5152941176470589,mann-whitney U-test,0.14276953927774338
dwi_wavelet2-HL_glcm_Id,0.524244049247606,<,0.7151072697777453,0.5134883720930232,0.5152941176470589,mann-whitney U-test,0.14287775469074349
t2_wavelet2-LL_glcm_ClusterTendency,0.5242396716826265,>,4338.791615130502,0.5105882352941177,0.5079069767441861,mann-whitney U-test,0.14294993326454858
dwi_wavelet2-LH_glcm_Id,0.524235294117647,<,0.6791251540303244,0.5097674418604651,0.5129411764705882,mann-whitney U-test,0.1430221398172208
adc_wavelet2-LH_firstorder_Mean,0.5242265389876881,>,-6.142812941430342e-05,0.5223529411764706,0.521860465116279,mann-whitney U-test,0.14316663688232395
t2_wavelet-LH_glrlm_GrayLevelVariance,0.5242221614227086,<,2.9444039698926803,0.5051162790697674,0.5035294117647059,mann-whitney U-test,0.1432389274063287
adc_squareroot_firstorder_Range,0.524202462380301,<,4837.274247951968,0.5209302325581395,0.5152941176470589,mann-whitney U-test,0.14356458137276568
dwi_wavelet2-HH_glcm_DifferenceAverage,0.5241849521203831,>,0.5269039079630454,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.14385452802517135
dwi_wavelet-LH_gldm_SmallDependenceEmphasis,0.5241718194254446,>,0.1301051620527842,0.5176470588235295,0.5153488372093022,mann-whitney U-test,0.14407228253098134
adc_logarithm_glcm_JointEnergy,0.5241674418604652,<,0.0121918090407739,0.5209302325581395,0.52,mann-whitney U-test,0.1441449234953963
adc_squareroot_gldm_HighGrayLevelEmphasis,0.5241652530779753,<,1615.2142186570104,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.14418125450506092
dwi_exponential_glszm_GrayLevelNonUniformity,0.5241586867305061,<,17.666666666666668,0.5069767441860465,0.5082352941176471,mann-whitney U-test,0.14429024542511731
adc_wavelet2-HH_glrlm_ShortRunEmphasis,0.5241543091655266,>,0.7249660802249288,0.5058823529411764,0.5079069767441861,mann-whitney U-test,0.14436301485676342
dwi_wavelet2-LH_glszm_LargeAreaHighGrayLevelEmphasis,0.5241543091655266,<,16618191.884146918,0.5051162790697674,0.5035294117647059,mann-whitney U-test,0.14436301485676342
dwi_wavelet-LH_glcm_JointEnergy,0.5241455540355677,<,0.1553138912759085,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.14450854954537237
t2_wavelet-LH_firstorder_Variance,0.5241455540355677,<,247.94582097162004,0.5088372093023256,0.5105882352941176,mann-whitney U-test,0.14450854954537237
dwi_wavelet2-LH_glcm_ClusterShade,0.5241302325581395,>,-15.335697190331372,0.5176470588235295,0.5172093023255814,mann-whitney U-test,0.14476350576921243
dwi_wavelet2-HH_glrlm_RunLengthNonUniformityNormalized,0.5241105335157319,>,0.3715939000834626,0.52,0.52,mann-whitney U-test,0.14509181287867104
dwi_wavelet-HH_gldm_SmallDependenceEmphasis,0.524093023255814,>,0.0854236620462193,0.5035294117647059,0.5041860465116279,mann-whitney U-test,0.14538411993621936
dwi_log-sigma-2-mm-3D_glszm_SmallAreaEmphasis,0.5240777017783858,<,0.4129169829410329,0.5209302325581395,0.52,mann-whitney U-test,0.1456402583551285
dwi_wavelet2-LH_firstorder_Median,0.5240547195622436,>,-3.3750779948604765e-14,0.5105882352941177,0.5153488372093022,mann-whitney U-test,0.14602465268691128
t2_exponential_firstorder_Mean,0.5240514363885088,>,2.038724168180752,0.5152941176470588,0.5134883720930232,mann-whitney U-test,0.1460801563940562
adc_square_ngtdm_Coarseness,0.5240361149110807,>,2.6004185836731607e-05,0.5176470588235295,0.5144186046511627,mann-whitney U-test,0.14633723276611738
adc_square_glcm_DifferenceVariance,0.524033926128591,<,5.163519052265514,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.14637398620269468
t2_wavelet2-HH_glcm_MCC,0.5240098495212038,>,0.3928084088248737,0.5247058823529411,0.5246511627906977,mann-whitney U-test,0.14677874027273544
adc_square_glrlm_RunLengthNonUniformityNormalized,0.5240032831737347,>,0.5188879477996317,0.5105882352941177,0.5097674418604652,mann-whitney U-test,0.1468892761791549
dwi_log-sigma-3-mm-3D_glcm_SumSquares,0.5239967168262654,<,0.8579712705465263,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.14699987573595974
adc_log-sigma-0-6-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.5239945280437757,>,0.004360325790951,0.5223529411764706,0.5209302325581395,mann-whitney U-test,0.14703675640274774
adc_squareroot_glrlm_RunLengthNonUniformity,0.5239901504787962,<,237568.56265607543,0.5088372093023256,0.5082352941176471,mann-whitney U-test,0.14711053896237408
t2_wavelet2-HH_firstorder_Variance,0.5239792065663474,>,14.061935696376969,0.52,0.518139534883721,mann-whitney U-test,0.14729511921327057
adc_log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.5239682626538988,<,0.2106524971622348,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.14747987646646765
t2_square_firstorder_10Percentile,0.5239638850889192,>,1.176818044069023,0.52,0.518139534883721,mann-whitney U-test,0.14755382894829158
t2_square_ngtdm_Coarseness,0.5239485636114911,>,4.259233704891109e-06,0.5223529411764706,0.5209302325581395,mann-whitney U-test,0.14781288585153057
t2_wavelet2-HH_firstorder_RootMeanSquared,0.5239091655266758,>,300.02345424793003,0.52,0.5190697674418605,mann-whitney U-test,0.14848062801662806
dwi_original_firstorder_Skewness,0.5238960328317374,<,2.395329455380099,0.5060465116279069,0.5058823529411764,mann-whitney U-test,0.14870371993496526
adc_square_glrlm_ShortRunEmphasis,0.5238916552667578,>,0.7462824029141245,0.5129411764705882,0.5069767441860464,mann-whitney U-test,0.14877814075642135
t2_exponential_glrlm_RunLengthNonUniformityNormalized,0.5238807113543091,<,0.0816359811825797,0.5190697674418605,0.52,mann-whitney U-test,0.14896431722012468
dwi_wavelet2-LL_firstorder_Skewness,0.5238544459644323,<,2.221906798708972,0.5088372093023256,0.5082352941176471,mann-whitney U-test,0.14941186632194228
adc_wavelet2-HH_glszm_LargeAreaHighGrayLevelEmphasis,0.5238456908344733,<,944697.7441316772,0.5051162790697674,0.5035294117647059,mann-whitney U-test,0.14956127714959117
adc_wavelet2-LH_glszm_GrayLevelVariance,0.5238413132694939,<,31.282490837980827,0.521860465116279,0.52,mann-whitney U-test,0.14963602530010003
adc_log-sigma-3-mm-3D_firstorder_Minimum,0.5238325581395349,>,-1589.1927490234375,0.5270588235294118,0.5265116279069768,mann-whitney U-test,0.14978560710264327
adc_wavelet2-LH_glcm_Idm,0.5238281805745555,<,0.3962310872694227,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.1498604407659349
t2_wavelet-LH_firstorder_Median,0.5238062927496581,<,0.0717391076989688,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.15023439387355922
t2_exponential_firstorder_MeanAbsoluteDeviation,0.5237822161422708,>,1.9077017477874536,0.5105882352941177,0.5097674418604652,mann-whitney U-test,0.15064791692919266
t2_log-sigma-2-mm-3D_glcm_ClusterProminence,0.5237756497948017,<,3415.472279518334,0.521860465116279,0.52,mann-whitney U-test,0.15076067054273126
dwi_square_glcm_SumAverage,0.5237712722298222,<,2.077788779039821,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.15083587498279868
dwi_square_glcm_JointAverage,0.5237712722298222,<,1.03889438951991,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.15083587534585635
adc_wavelet2-LL_glrlm_LongRunHighGrayLevelEmphasis,0.5237647058823529,<,6023.630876227511,0.5162790697674419,0.5176470588235293,mann-whitney U-test,0.150948736155697
adc_wavelet2-HH_glrlm_RunLengthNonUniformityNormalized,0.523747195622435,>,0.4930189446622048,0.5058823529411764,0.5051162790697674,mann-whitney U-test,0.15125001293225318
t2_wavelet2-HL_glcm_ClusterProminence,0.5237450068399452,<,1699.3471583215,0.5227906976744187,0.5247058823529411,mann-whitney U-test,0.1512877047186472
dwi_wavelet-LH_firstorder_10Percentile,0.5237362517099864,<,-30.91984956796824,0.5134883720930232,0.5152941176470589,mann-whitney U-test,0.15143854342633925
dwi_wavelet-HH_firstorder_Skewness,0.5236990424076607,>,0.0484078999296521,0.5152941176470588,0.5153488372093022,mann-whitney U-test,0.15208088623144206
adc_logarithm_glszm_ZoneVariance,0.5236815321477428,<,159.3334390960171,0.5181395348837209,0.5152941176470589,mann-whitney U-test,0.15238388200539785
adc_logarithm_glszm_LargeAreaEmphasis,0.5236640218878249,<,162.33448546373896,0.5190697674418605,0.5152941176470589,mann-whitney U-test,0.152687337025708
adc_log-sigma-2-mm-3D_glcm_Contrast,0.5236508891928864,<,6.391105194007234,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.1529152298853642
dwi_square_gldm_HighGrayLevelEmphasis,0.5236421340629275,<,1.3172529402373476,0.5144186046511627,0.5129411764705882,mann-whitney U-test,0.15306730179299985
adc_squareroot_glcm_Idm,0.5236311901504788,<,0.3372066445731318,0.5041860465116279,0.5035294117647059,mann-whitney U-test,0.15325755423925969
dwi_wavelet2-LH_glcm_Idm,0.523629001367989,<,0.6586511049442867,0.5125581395348837,0.5105882352941176,mann-whitney U-test,0.15329562622776277
adc_wavelet2-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5236224350205199,<,25330.043735053845,0.5153488372093024,0.5129411764705882,mann-whitney U-test,0.15340988535029781
t2_wavelet2-LH_glcm_Autocorrelation,0.5236180574555404,<,993.0548452148072,0.5144186046511627,0.5176470588235293,mann-whitney U-test,0.15348609406976363
adc_log-sigma-3-mm-3D_glcm_ClusterProminence,0.5235896032831737,<,6805.751398873406,0.521860465116279,0.52,mann-whitney U-test,0.15398215258748368
adc_square_glrlm_ShortRunHighGrayLevelEmphasis,0.5235808481532148,<,88.9646105403506,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.15413503087094524
dwi_wavelet-HH_glszm_ZoneVariance,0.5235720930232558,<,190351.94608599693,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.15428802447565873
adc_log-sigma-2-mm-3D_firstorder_MeanAbsoluteDeviation,0.5235611491108071,<,124.36676180244326,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.15447942871927756
dwi_wavelet-HL_glcm_JointEnergy,0.5235523939808482,<,0.1817773079814792,0.5190697674418605,0.52,mann-whitney U-test,0.15463268195808705
adc_squareroot_glcm_Autocorrelation,0.5235239398084814,<,1590.3951732184669,0.5255813953488372,0.5223529411764706,mann-whitney U-test,0.1551315526391572
t2_wavelet2-LH_gldm_SmallDependenceLowGrayLevelEmphasis,0.523510807113543,>,0.0001458834101078,0.5152941176470588,0.5106976744186047,mann-whitney U-test,0.15536221240613385
adc_wavelet-HL_glcm_MaximumProbability,0.5235042407660739,<,0.1273955958245526,0.5106976744186047,0.5105882352941176,mann-whitney U-test,0.15547763987976052
dwi_log-sigma-0-6-mm-3D_firstorder_Kurtosis,0.5234976744186047,<,55.27949612225204,0.5116279069767442,0.5105882352941176,mann-whitney U-test,0.1555931324381625
adc_log-sigma-2-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5234954856361149,<,510.045051133925,0.5125581395348837,0.5129411764705882,mann-whitney U-test,0.15563164442411104
dwi_wavelet2-HH_glszm_GrayLevelVariance,0.5234823529411765,<,2.73447107312044,0.5106976744186047,0.5105882352941176,mann-whitney U-test,0.1558628682857928
adc_exponential_glszm_SizeZoneNonUniformityNormalized,0.5234757865937073,>,0.4013646849353992,0.5247058823529411,0.5265116279069768,mann-whitney U-test,0.15597857792699854
