model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
config3,1,25,0.6931472387909889,0.4976426930311793,0.4425697598961713,0.6931472333272298,0.5,0.0,0.0,0.4375,0.21875,0.28,1.0,0.0,0.28,0.0,0.5,"[0.0, 0.28]","[0.0, 1.0]","[0.0, 0.4375]","[0.0, 1.0]"
config3,2,2,0.6966122561157643,0.5173122907699665,0.4178364987613542,0.6931472134590149,0.5,0.0,0.0,0.4427083333333333,0.2213541666666666,0.2842809364548495,1.0,0.0,0.2842809364548495,0.0,0.5,"[0.0, 0.2842809364548495]","[0.0, 1.0]","[0.0, 0.4427083333333333]","[0.0, 1.0]"
config3,3,13,0.6931472010104708,0.4988439306358381,0.437946718648473,0.6931471844647554,0.5,0.0,0.0,0.4559585492227979,0.2279792746113989,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
config3,4,21,0.693147223530007,0.4931339152650628,0.0582010582010582,0.6931472292133406,0.5,0.0,0.0,0.4318766066838046,0.2159383033419023,0.2754098360655738,1.0,0.0,0.2754098360655738,0.0,0.5,"[0.0, 0.2754098360655738]","[0.0, 1.0]","[0.0, 0.4318766066838046]","[0.0, 1.0]"
config3,5,11,0.6931457086133084,0.5015599401909394,0.0,0.6931447078717635,0.5402481085892301,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
config4,1,51,1.0714702170218031,0.5662964846937208,0.3707713125845737,23.66829348658709,0.5523864638447973,0.1263625660959576,0.1262135922330096,0.3793103448275862,0.5628946090335114,0.64,0.3928571428571428,0.7361111111111112,0.3666666666666666,0.7571428571428571,0.564484126984127,"[0.7571428571428571, 0.36666666666666664]","[0.7361111111111112, 0.39285714285714285]","[0.7464788732394366, 0.3793103448275862]","[0.7361111111111112, 0.39285714285714285]"
config4,2,72,0.7304964802615708,0.759380337500854,0.5317919075144508,1.9457923632146408,0.5473336998350742,0.0569479054723492,0.0543842242341561,0.2608695652173913,0.5195652173913043,0.6588628762541806,0.2117647058823529,0.8364485981308412,0.3396226415094339,0.7276422764227642,0.524106652006597,"[0.7276422764227642, 0.33962264150943394]","[0.8364485981308412, 0.21176470588235294]","[0.7782608695652173, 0.2608695652173913]","[0.8364485981308412, 0.21176470588235294]"
config4,3,31,1.087795038000927,0.5492530145280526,0.3301759133964817,21.90467000474385,0.5516504329004329,0.0165193707625202,0.0153366583541146,0.2205882352941176,0.495076726342711,0.6442953020134228,0.1704545454545454,0.8428571428571429,0.3125,0.708,0.5066558441558442,"[0.708, 0.3125]","[0.8428571428571429, 0.17045454545454544]","[0.7695652173913043, 0.22058823529411764]","[0.8428571428571429, 0.17045454545454544]"
config4,4,40,1.0891584283890308,0.5463954342854396,0.3464140730717185,23.59232795376672,0.5926793794440853,0.0433349264710258,0.0419994615453648,0.2553191489361702,0.5157192759606224,0.6557377049180327,0.2142857142857142,0.8235294117647058,0.3157894736842105,0.7338709677419355,0.51890756302521,"[0.7338709677419355, 0.3157894736842105]","[0.8235294117647058, 0.21428571428571427]","[0.7761194029850746, 0.2553191489361702]","[0.8235294117647058, 0.21428571428571427]"
config4,5,6,1.3722492300555849,0.4632409290159094,0.276843467011643,195.20061877074855,0.5100967957276368,0.0104694928781104,0.0104138993677275,0.3093922651933701,0.5040937229581308,0.5805369127516778,0.3333333333333333,0.677570093457944,0.2886597938144329,0.7213930348258707,0.5054517133956387,"[0.7213930348258707, 0.28865979381443296]","[0.677570093457944, 0.3333333333333333]","[0.6987951807228916, 0.30939226519337015]","[0.677570093457944, 0.3333333333333333]"
