Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_balanced_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy,Ensemble
1,1,0.7239641969227882,0.546847970075314,0.764019669386901,0.22703534470546677,0.1649806314968092,0.50480109739369,0.5164528362785443,0.5167336010709505,0.6161330822347771,0.8518518518518519,0.3804143126177024,0.3586744639376218,0.8632478632478633,"[0.8632478632478633, 0.3586744639376218]","[0.3804143126177024, 0.8518518518518519]","[0.5281045751633987, 0.50480109739369]","[0.3804143126177024, 0.8518518518518519]",Logistic Regression + Naive Bayes + Logistic Regression
2,1,0.7585239822371022,0.5801181503328908,0.742128131156769,0.23604098228644907,0.18439968617685265,0.49779086892488955,0.5427285662641377,0.547144754316069,0.6276518083309879,0.8086124401913876,0.44669117647058826,0.3595744680851064,0.8586572438162544,"[0.8586572438162544, 0.3595744680851064]","[0.44669117647058826, 0.8086124401913876]","[0.5876662636033857, 0.49779086892488955]","[0.44669117647058826, 0.8086124401913876]",Logistic Regression + Naive Bayes + Logistic Regression
1,1,0.7759830307721174,0.6663199172700336,0.7644817604798774,0.2474379922237346,0.1876635939456014,0.5141242937853108,0.5382326303532152,0.5394912985274432,0.6293942247332078,0.8425925925925926,0.416195856873823,0.3699186991869919,0.8666666666666667,"[0.8666666666666667, 0.3699186991869919]","[0.416195856873823, 0.8425925925925926]","[0.5623409669211196, 0.5141242937853108]","[0.416195856873823, 0.8425925925925926]",Logistic Regression + Naive Bayes + Random Forest
2,1,0.8005771779312268,0.683292753507494,0.7323476639459611,0.2378699757351528,0.1912969217033501,0.4984894259818731,0.5525622485359603,0.5590969455511288,0.6300309597523219,0.7894736842105263,0.47058823529411764,0.36423841059602646,0.8533333333333334,"[0.8533333333333334, 0.36423841059602646]","[0.47058823529411764, 0.7894736842105263]","[0.6066350710900474, 0.4984894259818731]","[0.47058823529411764, 0.7894736842105263]",Logistic Regression + Naive Bayes + Random Forest
1,1,0.6850622126841167,0.5065976950478114,0.7241839296924043,0.25552145428259276,0.21304517954429159,0.5176110260336907,0.5715284618872377,0.5783132530120482,0.6388496547394853,0.7824074074074074,0.4952919020715631,0.38672768878718533,0.8483870967741935,"[0.8483870967741935, 0.38672768878718533]","[0.4952919020715631, 0.7824074074074074]","[0.6254458977407847, 0.5176110260336907]","[0.4952919020715631, 0.7824074074074074]",Logistic Regression + Naive Bayes + Naive Bayes
2,1,0.7212922275696915,0.518757374138355,0.7115993526597242,0.3108878675026422,0.28399881862254284,0.5352112676056338,0.6268806871077209,0.649402390438247,0.6733790106951871,0.7272727272727273,0.6194852941176471,0.4233983286908078,0.8553299492385786,"[0.8553299492385786, 0.4233983286908078]","[0.6194852941176471, 0.7272727272727273]","[0.7185501066098081, 0.5352112676056338]","[0.6194852941176471, 0.7272727272727273]",Logistic Regression + Naive Bayes + Naive Bayes
1,1,0.7329706703255464,0.5386798805390878,0.7266426030550324,0.2417293509758377,0.18890944836359425,0.5115606936416185,0.5450571548008591,0.5475234270414994,0.6281779661016949,0.8194444444444444,0.4369114877589454,0.37184873949579833,0.8560885608856088,"[0.8560885608856088, 0.37184873949579833]","[0.4369114877589454, 0.8194444444444444]","[0.5785536159600998, 0.5115606936416185]","[0.4369114877589454, 0.8194444444444444]",Logistic Regression + Naive Bayes + KNN
2,1,0.7670450582409151,0.5791260868408273,0.7137278356318604,0.2728317672231274,0.23117329768725936,0.5159235668789809,0.5848410545101055,0.5962815405046481,0.6513465733183226,0.7751196172248804,0.5275735294117647,0.38663484486873506,0.8592814371257484,"[0.8592814371257484, 0.38663484486873506]","[0.5275735294117647, 0.7751196172248804]","[0.6537585421412301, 0.5159235668789809]","[0.5275735294117647, 0.7751196172248804]",Logistic Regression + Naive Bayes + KNN
1,1,0.7757308964255558,0.6521885789491692,0.7638627327892865,0.24928820591843068,0.19375666560977722,0.5151079136690647,0.546665346071078,0.5488621151271754,0.6318659761456371,0.8287037037037037,0.4350282485875706,0.3736951983298539,0.8619402985074627,"[0.8619402985074627, 0.3736951983298539]","[0.4350282485875706, 0.8287037037037037]","[0.5782227784730913, 0.5151079136690647]","[0.4350282485875706, 0.8287037037037037]",Logistic Regression + Naive Bayes + Gradient Boosting
2,1,0.8000366185394435,0.6655793879680415,0.7339836054038841,0.2657691285009532,0.21992596551655874,0.5124223602484472,0.5740766093585623,0.5830013280212484,0.6465750773993808,0.7894736842105263,0.5036764705882353,0.3793103448275862,0.8616352201257862,"[0.8616352201257862, 0.3793103448275862]","[0.5036764705882353, 0.7894736842105263]","[0.6357308584686775, 0.5124223602484472]","[0.5036764705882353, 0.7894736842105263]",Logistic Regression + Naive Bayes + Gradient Boosting
1,1,0.8017095295055822,0.5694055568217326,0.7649700076724559,0.30132246872167523,0.2820974862600234,0.4319526627218935,0.6329313486619847,0.7429718875502008,0.6228421217827997,0.33796296296296297,0.9077212806026366,0.5983606557377049,0.7712,"[0.7712, 0.5983606557377049]","[0.9077212806026366, 0.33796296296296297]","[0.8339100346020761, 0.4319526627218935]","[0.9077212806026366, 0.33796296296296297]",Logistic Regression + KNN + SVM
2,1,0.8240072307084234,0.5985247110839137,0.7324971854770617,0.24564493879194663,0.2421862818750089,0.42587601078167114,0.6191054062718928,0.7171314741035857,0.6127084506051224,0.37799043062200954,0.8474264705882353,0.4876543209876543,0.7800338409475466,"[0.7800338409475466, 0.4876543209876543]","[0.8474264705882353, 0.37799043062200954]","[0.8123348017621146, 0.42587601078167114]","[0.8474264705882353, 0.37799043062200954]",Logistic Regression + KNN + SVM
1,1,0.7988583591331269,0.5651855074876067,0.7756416963102464,0.34072336433405837,0.34058055264891685,0.5351473922902494,0.6702327654708606,0.7255689424364123,0.6723948524795982,0.5462962962962963,0.7984934086629002,0.5244444444444445,0.8122605363984674,"[0.8122605363984674, 0.5244444444444445]","[0.7984934086629002, 0.5462962962962963]","[0.805318138651472, 0.5351473922902494]","[0.7984934086629002, 0.5462962962962963]",Logistic Regression + KNN + Logistic Regression
2,1,0.8220644137546209,0.5980224004550208,0.7507564030396846,0.33131823437808466,0.3299101249646783,0.5279642058165548,0.6643598177335843,0.7197875166002656,0.6720025330706445,0.5645933014354066,0.7794117647058824,0.4957983193277311,0.8233009708737864,"[0.8233009708737864, 0.4957983193277311]","[0.7794117647058824, 0.5645933014354066]","[0.8007554296506137, 0.5279642058165548]","[0.7794117647058824, 0.5645933014354066]",Logistic Regression + KNN + Logistic Regression
1,1,0.850877192982456,0.6846574546823261,0.7670189021413126,0.2401615968424383,0.22239403310896855,0.3795180722891566,0.601118760757315,0.7242302543507363,0.595927495291902,0.2916666666666667,0.9001883239171374,0.5431034482758621,0.757527733755943,"[0.757527733755943, 0.5431034482758621]","[0.9001883239171374, 0.2916666666666667]","[0.8227194492254734, 0.3795180722891566]","[0.9001883239171374, 0.2916666666666667]",Logistic Regression + KNN + Random Forest
2,1,0.8641176094487456,0.7011970036296239,0.7340275823247959,0.28244160373731225,0.2778932976329508,0.45108695652173914,0.6367912814243142,0.7317397078353254,0.6287116521249648,0.39712918660287083,0.8602941176470589,0.5220125786163522,0.7878787878787878,"[0.7878787878787878, 0.5220125786163522]","[0.8602941176470589, 0.39712918660287083]","[0.8224956063268892, 0.45108695652173914]","[0.8602941176470589, 0.39712918660287083]",Logistic Regression + KNN + Random Forest
1,1,0.7599563748944553,0.5249352324601039,0.739738090255981,0.32557601162377264,0.32353820846418424,0.5341880341880342,0.6608562003298846,0.7081659973226239,0.6697661644695543,0.5787037037037037,0.7608286252354048,0.49603174603174605,0.8161616161616162,"[0.8161616161616162, 0.49603174603174605]","[0.7608286252354048, 0.5787037037037037]","[0.7875243664717348, 0.5341880341880342]","[0.7608286252354048, 0.5787037037037037]",Logistic Regression + KNN + Naive Bayes
2,1,0.7848326590872102,0.536661624260485,0.7192337461300309,0.29921412363074873,0.2962353732849826,0.4708994708994709,0.6467972531802318,0.7343957503320053,0.6393892485223754,0.4258373205741627,0.8529411764705882,0.5266272189349113,0.7945205479452054,"[0.7945205479452054, 0.5266272189349113]","[0.8529411764705882, 0.4258373205741627]","[0.8226950354609929, 0.4708994708994709]","[0.8529411764705882, 0.4258373205741627]",Logistic Regression + KNN + Naive Bayes
1,1,0.8078648325358851,0.5570174179513803,0.7404007114459091,0.215703421949282,0.1997453156267055,0.3614457831325301,0.5895008605851979,0.7161981258366801,0.5861581920903955,0.2777777777777778,0.8945386064030132,0.5172413793103449,0.7527733755942948,"[0.7527733755942948, 0.5172413793103449]","[0.8945386064030132, 0.2777777777777778]","[0.8175559380378657, 0.3614457831325301]","[0.8945386064030132, 0.2777777777777778]",Logistic Regression + KNN + KNN
2,1,0.8305854897584339,0.5970303369629573,0.717738530819026,0.26528271968669737,0.2611943481990928,0.43902439024390244,0.6284831713752493,0.7250996015936255,0.6211696101885731,0.3875598086124402,0.8547794117647058,0.50625,0.7841483979763912,"[0.7841483979763912, 0.50625]","[0.8547794117647058, 0.3875598086124402]","[0.8179419525065963, 0.43902439024390244]","[0.8547794117647058, 0.3875598086124402]",Logistic Regression + KNN + KNN
1,1,0.8506250586358944,0.6705261163614615,0.7812391016251656,0.321182869073819,0.30364155658693326,0.45348837209302323,0.645005055611729,0.7483266398929049,0.6334745762711864,0.3611111111111111,0.9058380414312618,0.609375,0.777059773828756,"[0.777059773828756, 0.609375]","[0.9058380414312618, 0.3611111111111111]","[0.8365217391304348, 0.45348837209302323]","[0.9058380414312618, 0.3611111111111111]",Logistic Regression + KNN + Gradient Boosting
2,1,0.8635770500569623,0.6834836380901713,0.7430692372642838,0.2942825219476611,0.289747223631012,0.46070460704607047,0.6428413096795875,0.7357237715803453,0.634415458767239,0.40669856459330145,0.8621323529411765,0.53125,0.790893760539629,"[0.790893760539629, 0.53125]","[0.8621323529411765, 0.40669856459330145]","[0.8249780123131046, 0.46070460704607047]","[0.8621323529411765, 0.40669856459330145]",Logistic Regression + KNN + Gradient Boosting
1,1,0.8525233957219251,0.6886511386523484,0.7814134756225151,0.3088312995166119,0.28542795973215507,0.42900302114803623,0.633246136541344,0.7469879518072289,0.622920590081607,0.3287037037037037,0.9171374764595104,0.6173913043478261,0.7705696202531646,"[0.7705696202531646, 0.6173913043478261]","[0.9171374764595104, 0.3287037037037037]","[0.8374892519346517, 0.42900302114803623]","[0.9171374764595104, 0.3287037037037037]",Logistic Regression + Gradient Boosting + SVM
2,1,0.8744667061914394,0.7187818757346709,0.7443973402758233,0.2747138298980877,0.26858753041421024,0.4388888888888889,0.6313118091913903,0.7317397078353254,0.6228187447227695,0.37799043062200954,0.8676470588235294,0.5231788079470199,0.7840531561461794,"[0.7840531561461794, 0.5231788079470199]","[0.8676470588235294, 0.37799043062200954]","[0.8237347294938918, 0.4388888888888889]","[0.8676470588235294, 0.37799043062200954]",Logistic Regression + Gradient Boosting + SVM
1,1,0.8496722253494698,0.6844310893182225,0.7872288484341216,0.36307386829609245,0.36300340216789306,0.5446009389671361,0.6814764994461149,0.7402945113788487,0.6800062774639046,0.5370370370370371,0.8229755178907722,0.5523809523809524,0.813780260707635,"[0.813780260707635, 0.5523809523809524]","[0.8229755178907722, 0.5370370370370371]","[0.8183520599250936, 0.5446009389671361]","[0.8229755178907722, 0.5370370370370371]",Logistic Regression + Gradient Boosting + Logistic Regression
2,1,0.8725238892376369,0.7182795651057781,0.7586018857303687,0.3591867302933793,0.3580399292521854,0.54627539503386,0.6785939533965161,0.7330677290836654,0.6856133900928792,0.5789473684210527,0.7922794117647058,0.5170940170940171,0.8304431599229287,"[0.8304431599229287, 0.5170940170940171]","[0.7922794117647058, 0.5789473684210527]","[0.8109125117591721, 0.54627539503386]","[0.7922794117647058, 0.5789473684210527]",Logistic Regression + Gradient Boosting + Logistic Regression
1,1,0.9016910591987991,0.8039030365129419,0.7826166562042268,0.2814507557768352,0.25801127767844867,0.4036697247706422,0.6182873045447042,0.7389558232931727,0.6104048964218456,0.3055555555555556,0.9152542372881356,0.5945945945945946,0.7641509433962265,"[0.7641509433962265, 0.5945945945945946]","[0.9152542372881356, 0.3055555555555556]","[0.8329048843187661, 0.4036697247706422]","[0.9152542372881356, 0.3055555555555556]",Logistic Regression + Gradient Boosting + Random Forest
2,1,0.9145770849317616,0.8214541682803812,0.7418114973262032,0.3350081549003717,0.3300711743772242,0.4918918918918919,0.6631994670727065,0.750332005312085,0.653365113988179,0.4354066985645933,0.8713235294117647,0.5652173913043478,0.8006756756756757,"[0.8006756756756757, 0.5652173913043478]","[0.8713235294117647, 0.4354066985645933]","[0.8345070422535211, 0.4918918918918919]","[0.8713235294117647, 0.4354066985645933]",Logistic Regression + Gradient Boosting + Random Forest
1,1,0.8107702411107983,0.6441808142907197,0.7524499546627608,0.33562348992904417,0.33227544468226433,0.5439330543933054,0.6646830626297235,0.7081659973226239,0.6766321406151914,0.6018518518518519,0.751412429378531,0.4961832061068702,0.822680412371134,"[0.822680412371134, 0.4961832061068702]","[0.751412429378531, 0.6018518518518519]","[0.7854330708661418, 0.5439330543933054]","[0.751412429378531, 0.6018518518518519]",Logistic Regression + Gradient Boosting + Naive Bayes
2,1,0.8352921345702261,0.6569187889112422,0.7264195750070364,0.29616561741274144,0.29199563424003183,0.4636118598382749,0.644140731681252,0.7357237715803453,0.6358886856177878,0.41148325358851673,0.8602941176470589,0.5308641975308642,0.7918781725888325,"[0.7918781725888325, 0.5308641975308642]","[0.8602941176470589, 0.41148325358851673]","[0.824669603524229, 0.4636118598382749]","[0.8602941176470589, 0.41148325358851673]",Logistic Regression + Gradient Boosting + Naive Bayes
1,1,0.858678698752228,0.6762629997819961,0.7521535188672664,0.2374201629946895,0.22227227678169192,0.38461538461538464,0.6023422943838169,0.7215528781793842,0.5967906465787822,0.30092592592592593,0.8926553672316384,0.5327868852459017,0.7584,"[0.7584, 0.5327868852459017]","[0.8926553672316384, 0.30092592592592593]","[0.8200692041522492, 0.38461538461538464]","[0.8926553672316384, 0.30092592592592593]",Logistic Regression + Gradient Boosting + KNN
2,1,0.8810449652414499,0.7172875016137145,0.7286975795102729,0.26528271968669737,0.2611943481990928,0.43902439024390244,0.6284831713752493,0.7250996015936255,0.6211696101885731,0.3875598086124402,0.8547794117647058,0.50625,0.7841483979763912,"[0.7841483979763912, 0.50625]","[0.8547794117647058, 0.3875598086124402]","[0.8179419525065963, 0.43902439024390244]","[0.8547794117647058, 0.3875598086124402]",Logistic Regression + Gradient Boosting + KNN
1,1,0.9014389248522375,0.7897716981920774,0.7929134407477157,0.32407094980856616,0.3023318872017353,0.44642857142857145,0.6429034048852702,0.751004016064257,0.6312382297551788,0.3472222222222222,0.9152542372881356,0.625,0.7751196172248804,"[0.7751196172248804, 0.625]","[0.9152542372881356, 0.3472222222222222]","[0.8393782383419689, 0.44642857142857145]","[0.9152542372881356, 0.3472222222222222]",Logistic Regression + Gradient Boosting + Gradient Boosting
2,1,0.9140365255399782,0.8037408027409286,0.7470535462989024,0.29278220068401384,0.2893791639865344,0.464,0.6431405835543766,0.7330677290836654,0.635523677174219,0.41626794258373206,0.8547794117647058,0.5240963855421686,0.7921635434412265,"[0.7921635434412265, 0.5240963855421686]","[0.8547794117647058, 0.41626794258373206]","[0.8222811671087533, 0.464]","[0.8547794117647058, 0.41626794258373206]",Logistic Regression + Gradient Boosting + Gradient Boosting
1,1,0.8642388474528567,0.7285709459622502,0.7733312408453652,0.22905335939538218,0.14039125431530486,0.208,0.5244180064308682,0.7349397590361446,0.5526522284996861,0.12037037037037036,0.9849340866290018,0.7647058823529411,0.7335203366058906,"[0.7335203366058906, 0.7647058823529411]","[0.9849340866290018, 0.12037037037037036]","[0.8408360128617364, 0.208]","[0.9849340866290018, 0.12037037037037036]",Random Forest + SVM + SVM
2,1,0.8762700239473623,0.7455125259361379,0.7388210667041937,0.2245916013540905,0.1823017086629879,0.2949640287769784,0.5676774541279029,0.7397078353253652,0.5723508302842668,0.19617224880382775,0.9485294117647058,0.5942028985507246,0.7543859649122807,"[0.7543859649122807, 0.5942028985507246]","[0.9485294117647058, 0.19617224880382775]","[0.8403908794788274, 0.2949640287769784]","[0.9485294117647058, 0.19617224880382775]",Random Forest + SVM + SVM
1,1,0.8613876770804015,0.7243508966281244,0.7831136220966729,0.3064459290100198,0.2765207715133531,0.4125,0.6261818568994889,0.7483266398929049,0.6169962335216572,0.3055555555555556,0.928436911487759,0.6346153846153846,0.7667185069984448,"[0.7667185069984448, 0.6346153846153846]","[0.928436911487759, 0.3055555555555556]","[0.8398637137989778, 0.4125]","[0.928436911487759, 0.3055555555555556]",Random Forest + SVM + Logistic Regression
2,1,0.8743272069935598,0.745010215307245,0.7556906135660006,0.2905203108065178,0.2852072868816097,0.4547945205479452,0.6401930534378639,0.7357237715803453,0.6314690050661413,0.39712918660287083,0.8658088235294118,0.532051282051282,0.7889447236180904,"[0.7889447236180904, 0.532051282051282]","[0.8658088235294118, 0.39712918660287083]","[0.8255915863277826, 0.4547945205479452]","[0.8658088235294118, 0.39712918660287083]",Random Forest + SVM + Logistic Regression
1,1,0.9134065109297307,0.8438228438228439,0.773183022947618,0.20173046971416328,0.1294007685117874,0.2047244094488189,0.5209105918211836,0.7295850066934404,0.5488857501569366,0.12037037037037036,0.9774011299435028,0.6842105263157895,0.7320169252468265,"[0.7320169252468265, 0.6842105263157895]","[0.9774011299435028, 0.12037037037037036]","[0.8370967741935483, 0.2047244094488189]","[0.9774011299435028, 0.12037037037037036]",Random Forest + SVM + Random Forest
2,1,0.9163804026876846,0.8481848184818482,0.7354436391781594,0.28789977410347845,0.24637673319015185,0.3642611683848797,0.6059988969496415,0.7543160690571049,0.6001398466084998,0.2535885167464115,0.9466911764705882,0.6463414634146342,0.767511177347243,"[0.767511177347243, 0.6463414634146342]","[0.9466911764705882, 0.2535885167464115]","[0.8477366255144033, 0.3642611683848797]","[0.9466911764705882, 0.2535885167464115]",Random Forest + SVM + Random Forest
1,1,0.82248569284173,0.6841006216006216,0.7375496965892445,0.3187879419843481,0.31839121900412615,0.5083932853717026,0.6590248692410974,0.7255689424364123,0.6559165097300691,0.49074074074074076,0.8210922787193974,0.527363184079602,0.7985347985347986,"[0.7985347985347986, 0.527363184079602]","[0.8210922787193974, 0.49074074074074076]","[0.8096564531104921, 0.5083932853717026]","[0.8210922787193974, 0.49074074074074076]",Random Forest + SVM + Naive Bayes
2,1,0.8370954523261491,0.6836494391127093,0.7096643681396004,0.2966367467025441,0.2862278801809368,0.4438040345821326,0.6386405850218687,0.7436918990703851,0.6281443498452012,0.3684210526315789,0.8878676470588235,0.5579710144927537,0.7853658536585366,"[0.7853658536585366, 0.5579710144927537]","[0.8878676470588235, 0.3684210526315789]","[0.8334771354616048, 0.4438040345821326]","[0.8878676470588235, 0.3684210526315789]",Random Forest + SVM + Naive Bayes
1,1,0.8703941504831598,0.7161828070918981,0.7456319313663945,0.17857159228382857,0.12844315933647843,0.2247191011235955,0.528007472322189,0.7228915662650602,0.5496704331450094,0.1388888888888889,0.96045197740113,0.5882352941176471,0.7327586206896551,"[0.7327586206896551, 0.5882352941176471]","[0.96045197740113, 0.1388888888888889]","[0.8312958435207825, 0.2247191011235955]","[0.96045197740113, 0.1388888888888889]",Random Forest + SVM + KNN
2,1,0.8828482829973728,0.7440181518151815,0.7194624261187729,0.203437232949984,0.17976907177053836,0.31893687707641194,0.5744061978743056,0.7277556440903055,0.5743913594145792,0.22966507177033493,0.9191176470588235,0.5217391304347826,0.75642965204236,"[0.75642965204236, 0.5217391304347826]","[0.9191176470588235, 0.22966507177033493]","[0.8298755186721992, 0.31893687707641194]","[0.9191176470588235, 0.22966507177033493]",Random Forest + SVM + KNN
1,1,0.9131543765831691,0.8296915055019793,0.7862087605496269,0.2518948027998641,0.19329113293126643,0.296028880866426,0.5678994034570422,0.7389558232931727,0.5760750156936598,0.18981481481481483,0.9623352165725048,0.6721311475409836,0.7448979591836735,"[0.7448979591836735, 0.6721311475409836]","[0.9623352165725048, 0.18981481481481483]","[0.8397699260476582, 0.296028880866426]","[0.9623352165725048, 0.18981481481481483]",Random Forest + SVM + Gradient Boosting
2,1,0.9158398432959012,0.8304714529423958,0.7433506895581199,0.23658262721863535,0.2151426397473447,0.358974358974359,0.5957350856848345,0.7343957503320053,0.590772762454264,0.2679425837320574,0.9136029411764706,0.5436893203883495,0.7646153846153846,"[0.7646153846153846, 0.5436893203883495]","[0.9136029411764706, 0.2679425837320574]","[0.8324958123953099, 0.358974358974359]","[0.9136029411764706, 0.2679425837320574]",Random Forest + SVM + Gradient Boosting
1,1,0.8712047917253026,0.7345923388995311,0.7852845783636745,0.3344516266594541,0.31417280402371117,0.4588235294117647,0.6496890610663676,0.7536813922356091,0.637241054613936,0.3611111111111111,0.9133709981167608,0.6290322580645161,0.7784911717495987,"[0.7784911717495987, 0.6290322580645161]","[0.9133709981167608, 0.3611111111111111]","[0.8405545927209706, 0.4588235294117647]","[0.9133709981167608, 0.3611111111111111]",Random Forest + Logistic Regression + SVM
2,1,0.8879981283857618,0.7585376718671011,0.7500351815367294,0.31877454886752205,0.313641154185775,0.4782608695652174,0.6547719110567739,0.7450199203187251,0.6452689628482973,0.42105263157894735,0.8694852941176471,0.5534591194968553,0.7962962962962963,"[0.7962962962962963, 0.5534591194968553]","[0.8694852941176471, 0.42105263157894735]","[0.8312829525483304, 0.4782608695652174]","[0.8694852941176471, 0.42105263157894735]",Random Forest + Logistic Regression + SVM
1,1,0.8683536213528473,0.7303722895654051,0.7947182116202831,0.4074622191006346,0.4073269171064886,0.5818181818181818,0.7036225633948594,0.7536813922356091,0.7059008160703075,0.5925925925925926,0.8192090395480226,0.5714285714285714,0.8317399617590823,"[0.8317399617590823, 0.5714285714285714]","[0.8192090395480226, 0.5925925925925926]","[0.825426944971537, 0.5818181818181818]","[0.8192090395480226, 0.5925925925925926]",Random Forest + Logistic Regression + Logistic Regression
2,1,0.8860553114319593,0.7580353612382081,0.7620496763298621,0.373983402163262,0.37259819740565137,0.5573033707865168,0.6858147391161613,0.7383798140770252,0.693709541232761,0.5933014354066986,0.7941176470588235,0.5254237288135594,0.8355899419729207,"[0.8355899419729207, 0.5254237288135594]","[0.7941176470588235, 0.5933014354066986]","[0.8143261074458058, 0.5573033707865168]","[0.7941176470588235, 0.5933014354066986]",Random Forest + Logistic Regression + Logistic Regression
1,1,0.9203724552021765,0.8498442367601245,0.7846917067726861,0.29858320574891456,0.2775410281983861,0.4251497005988024,0.629816229609746,0.7429718875502008,0.6200957313245449,0.3287037037037037,0.911487758945386,0.6016949152542372,0.7694753577106518,"[0.7694753577106518, 0.6016949152542372]","[0.911487758945386, 0.3287037037037037]","[0.8344827586206897, 0.4251497005988024]","[0.911487758945386, 0.3287037037037037]",Random Forest + Logistic Regression + Random Forest
2,1,0.9281085071260841,0.8612099644128114,0.7463235294117647,0.345871818939171,0.33844942557982105,0.4930747922437673,0.6666247323664252,0.7569721115537849,0.6550142485223754,0.4258373205741627,0.8841911764705882,0.5855263157894737,0.800332778702163,"[0.800332778702163, 0.5855263157894737]","[0.8841911764705882, 0.4258373205741627]","[0.840174672489083, 0.4930747922437673]","[0.8841911764705882, 0.4258373205741627]",Random Forest + Logistic Regression + Random Forest
1,1,0.8294516371141758,0.6901220145379025,0.7512642114807839,0.35418640618678116,0.3506531847368809,0.5564853556485355,0.6739119691628505,0.7161981258366801,0.6864014438166981,0.6157407407407407,0.7570621468926554,0.5076335877862596,0.8288659793814434,"[0.8288659793814434, 0.5076335877862596]","[0.7570621468926554, 0.6157407407407407]","[0.7913385826771654, 0.5564853556485355]","[0.7570621468926554, 0.6157407407407407]",Random Forest + Logistic Regression + Naive Bayes
2,1,0.8488235567645486,0.6966745850436724,0.7237897551365043,0.2978379824585435,0.29239113324460864,0.4602739726027397,0.6438092036545688,0.7383798140770252,0.6347804672108077,0.4019138755980861,0.8676470588235294,0.5384615384615384,0.7906197654941374,"[0.7906197654941374, 0.5384615384615384]","[0.8676470588235294, 0.4019138755980861]","[0.8273444347063978, 0.4602739726027397]","[0.8676470588235294, 0.4019138755980861]",Random Forest + Logistic Regression + Naive Bayes
1,1,0.8773600947556056,0.7222042000291787,0.7580473599776801,0.28683672955356265,0.2694449434165619,0.4235294117647059,0.6268426954837394,0.7376171352074966,0.6177024482109228,0.3333333333333333,0.9020715630885122,0.5806451612903226,0.7688603531300161,"[0.7688603531300161, 0.5806451612903226]","[0.9020715630885122, 0.3333333333333333]","[0.830155979202773, 0.4235294117647059]","[0.9020715630885122, 0.3333333333333333]",Random Forest + Logistic Regression + KNN
2,1,0.8945763874357722,0.7570432977461446,0.7318990993526597,0.2619048164083656,0.2564994823421143,0.430939226519337,0.6254346482247035,0.7264276228419655,0.6176690472839854,0.37320574162679426,0.8621323529411765,0.5098039215686274,0.7816666666666666,"[0.7816666666666666, 0.5098039215686274]","[0.8621323529411765, 0.37320574162679426]","[0.8199300699300699, 0.430939226519337]","[0.8621323529411765, 0.37320574162679426]",Random Forest + Logistic Regression + KNN
1,1,0.9201203208556149,0.83571289843926,0.7997140266443468,0.3592386663363294,0.34211575078598944,0.4871060171919771,0.6653870697313597,0.7603748326639893,0.6515615191462649,0.39351851851851855,0.9096045197740112,0.6390977443609023,0.7866449511400652,"[0.7866449511400652, 0.6390977443609023]","[0.9096045197740112, 0.39351851851851855]","[0.8436681222707424, 0.4871060171919771]","[0.9096045197740112, 0.39351851851851855]",Random Forest + Logistic Regression + Gradient Boosting
2,1,0.9275679477343006,0.8434965988733589,0.7530695890796509,0.3466862960335363,0.34180498660505465,0.5013477088948787,0.6691760570906111,0.7543160690571049,0.6590689206304532,0.4449760765550239,0.8731617647058824,0.5740740740740741,0.8037225042301185,"[0.8037225042301185, 0.5740740740740741]","[0.8731617647058824, 0.4449760765550239]","[0.8370044052863436, 0.5013477088948787]","[0.8731617647058824, 0.4449760765550239]",Random Forest + Logistic Regression + Gradient Boosting
1,1,0.9508323365231259,0.8847481021394065,0.7637581083908767,0.16118043414372046,0.11054709531866891,0.19923371647509577,0.5148642223900215,0.7202141900937081,0.5422944130571249,0.12037037037037036,0.9642184557438794,0.5777777777777777,0.7293447293447294,"[0.7293447293447294, 0.5777777777777777]","[0.9642184557438794, 0.12037037037037036]","[0.8304947283049473, 0.19923371647509577]","[0.9642184557438794, 0.12037037037037036]",Random Forest + Random Forest + SVM
2,1,0.9598896212596778,0.8973277074542897,0.7341375246270758,0.2175265817438921,0.18342624532034202,0.30662020905923343,0.5716858223310933,0.7357237715803453,0.5740131578947368,0.21052631578947367,0.9375,0.5641025641025641,0.7555555555555555,"[0.7555555555555555, 0.5641025641025641]","[0.9375, 0.21052631578947367]","[0.8367514356029533, 0.30662020905923343]","[0.9375, 0.21052631578947367]",Random Forest + Random Forest + SVM
1,1,0.9479811661506709,0.8805280528052806,0.77431645393039,0.3053833965575217,0.2827906130616701,0.42771084337349397,0.6320998278829604,0.7456492637215528,0.6219789704959197,0.3287037037037037,0.9152542372881356,0.6120689655172413,0.7702060221870047,"[0.7702060221870047, 0.6120689655172413]","[0.9152542372881356, 0.3287037037037037]","[0.8364888123924269, 0.42771084337349397]","[0.9152542372881356, 0.3287037037037037]",Random Forest + Random Forest + Logistic Regression
2,1,0.9579468043058753,0.8968253968253969,0.75277054601745,0.2969747817893961,0.2921924402540804,0.46195652173913043,0.6439835332772981,0.7370517928286853,0.6353345764142978,0.40669856459330145,0.8639705882352942,0.5345911949685535,0.7912457912457912,"[0.7912457912457912, 0.5345911949685535]","[0.8639705882352942, 0.40669856459330145]","[0.8260105448154658, 0.46195652173913043]","[0.8639705882352942, 0.40669856459330145]",Random Forest + Random Forest + Logistic Regression
