Ensemble,Folds,Avg_Train_AUC,Avg_Train_F1,Avg_Val_AUC,Avg_Val_MCC,Avg_Val_Kappa,Avg_Val_F1_Binary,Avg_Val_F1_Macro,Avg_Val_Accuracy,Avg_Val_BalancedAccuracy,Avg_Val_Sensitivity,Avg_Val_Specificity,Avg_Val_PPV,Avg_Val_NPV,Avg_Per_Class_Precision,Avg_Per_Class_Recall,Avg_Per_Class_F1,Avg_Per_Class_Accuracy
Random Forest + Naive Bayes + Gradient Boosting,2,0.8786536148281777,0.8147842356057104,0.7384058048819065,0.3176067234069515,0.3017649447101198,0.5401869158878505,0.642649942180745,0.6720320858467068,0.6744297264484236,0.679913166755272,0.6689462861415753,0.44823259034175045,0.8409354549235046,"0.841, 0.448","0.669, 0.680","0.745, 0.540","0.669, 0.680"
Gradient Boosting + Naive Bayes + Random Forest,2,0.8785634960347755,0.7892231351715876,0.7372764781970371,0.32499378305146187,0.3048932550999597,0.5462962962962963,0.6422090389481694,0.6680000213336746,0.6793237517864623,0.7056862484494063,0.6529612551235183,0.4456414197629017,0.8488619741384354,"0.849, 0.446","0.653, 0.706","0.738, 0.546","0.653, 0.706"
Gradient Boosting + Naive Bayes + Gradient Boosting,2,0.8781671491656029,0.7733007832414291,0.7409660818944117,0.33984092004532773,0.3272638072395006,0.5520372109665012,0.6579008237229957,0.6906830509288149,0.6852613097045916,0.6728136629452419,0.6977089564639415,0.4680649308903889,0.8436437074829932,"0.844, 0.468","0.698, 0.673","0.764, 0.552","0.698, 0.673"
Naive Bayes + Random Forest + Random Forest,2,0.8773591160081331,0.829830856929259,0.7463496390406723,0.3443914992858954,0.3191357319287382,0.5594250497843465,0.6465538461024265,0.6681333568003754,0.69025410091275,0.7409511784511784,0.6395570233743215,0.45015015015015014,0.8615778055271754,"0.862, 0.450","0.640, 0.741","0.734, 0.559","0.640, 0.741"
Random Forest + Logistic Regression + Logistic Regression,2,0.8772044663924032,0.7442038254018066,0.7783839439750726,0.3907228106319483,0.38996255725607,0.5695607763023494,0.6947186512555104,0.7460306031563172,0.6998051786515342,0.5929470139996456,0.806663343303423,0.5484261501210654,0.8336649518660015,"0.834, 0.548","0.807, 0.593","0.820, 0.570","0.807, 0.593"
Naive Bayes + Random Forest + Gradient Boosting,2,0.8769627691389605,0.8139085049991004,0.7503894394528232,0.35922889197734387,0.3425755324562049,0.5663429164343241,0.6633991116813238,0.6914750636010176,0.6965399350636732,0.7079235335814283,0.6851563365459179,0.47295152631372706,0.8553946121564912,"0.855, 0.473","0.685, 0.708","0.760, 0.566","0.685, 0.708"
Gradient Boosting + Logistic Regression + Logistic Regression,2,0.8767180007298285,0.7027203730375253,0.7794793677574794,0.395622104475279,0.39522268521232395,0.5714188687919919,0.6974809143971299,0.7500146669013371,0.7011393205528726,0.5882398546872231,0.8140387864185222,0.5557728781412992,0.8333333333333333,"0.833, 0.556","0.814, 0.588","0.824, 0.571","0.814, 0.588"
Random Forest + SVM + KNN,2,0.8766212167402663,0.7301004794535397,0.7325471787425837,0.1910044126169063,0.1541061155535084,0.2718279891000037,0.5512068350982473,0.7253236051776828,0.5620308962797943,0.18427698032961193,0.9397848122299768,0.5549872122762148,0.7445941363660076,"0.745, 0.555","0.940, 0.184","0.831, 0.272","0.940, 0.184"
Naive Bayes + Gradient Boosting + Random Forest,2,0.8762630454190916,0.7984097114730258,0.7440271307952804,0.3542725084281497,0.3345462458377071,0.5639145183175034,0.6581222996458194,0.6840962788737953,0.6949103099394004,0.7197301967038809,0.6700904231749197,0.4639800219941349,0.8580125508742411,"0.858, 0.464","0.670, 0.720","0.752, 0.564","0.670, 0.720"
Gradient Boosting + SVM + KNN,2,0.8761347510776916,0.6886170270892584,0.7358179797961149,0.17995618805792296,0.14305705920413342,0.2599356345049536,0.5445712662140874,0.7226675626810029,0.5572962230952898,0.17478513202197415,0.9398073141686053,0.5459183673469388,0.7423656039449061,"0.742, 0.546","0.940, 0.175","0.829, 0.260","0.940, 0.175"
Naive Bayes + Gradient Boosting + Gradient Boosting,2,0.875866698549919,0.7824873595428673,0.7453334554613867,0.3631410944441912,0.35084607710266547,0.5664913854785404,0.6701541833198635,0.7027472439559033,0.6973026585779609,0.6845427963849016,0.7100625207710203,0.483693497224425,0.8505340732784341,"0.851, 0.484","0.710, 0.685","0.774, 0.566","0.710, 0.685"
Logistic Regression + Random Forest + KNN,2,0.8709579025858805,0.7281963961540885,0.7434085981786265,0.2580765966091573,0.24558243486161585,0.4097111421353543,0.6161131630486778,0.7273369707248649,0.6097339433277343,0.33729842282473865,0.88216946383073,0.5339962604113547,0.7711867098659552,"0.771, 0.534","0.882, 0.337","0.823, 0.410","0.882, 0.337"
Random Forest + SVM + SVM,2,0.8702544357001095,0.7370417359491941,0.7560761537747794,0.22682248037473635,0.16134648148914638,0.2514820143884892,0.5460477302793856,0.7373237971807549,0.5625015293919764,0.15827130958709906,0.9667317491968539,0.6794543904518329,0.7439531507590856,"0.744, 0.679","0.967, 0.158","0.841, 0.251","0.967, 0.158"
Logistic Regression + Gradient Boosting + KNN,2,0.869861831996839,0.6967752506978553,0.7404255491887697,0.2513514413406934,0.24173331249039237,0.41181988742964354,0.6154127328795331,0.7233262398865048,0.6089801283836777,0.3442428672691831,0.8737173894981721,0.5195184426229509,0.7712741989881956,"0.771, 0.520","0.874, 0.344","0.819, 0.412","0.874, 0.344"
Gradient Boosting + SVM + SVM,2,0.8697679700375347,0.6955582835849128,0.7604605061692863,0.21779571485240154,0.15683549492391052,0.2470791366906475,0.5434495990333428,0.7359744422577428,0.5609008260638075,0.15603402445507708,0.965767627672538,0.6572890025575449,0.743281620366953,"0.743, 0.657","0.966, 0.156","0.840, 0.247","0.966, 0.156"
Random Forest + SVM + Logistic Regression,2,0.8678574420369807,0.7346805559676847,0.7694021178313368,0.2984831199082688,0.2808640291974814,0.4336472602739726,0.6331874551686765,0.7420252057366251,0.6242326192938993,0.3513423710792132,0.8971228675085854,0.5833333333333333,0.7778316153082676,"0.778, 0.583","0.897, 0.351","0.833, 0.434","0.897, 0.351"
Gradient Boosting + SVM + Logistic Regression,2,0.867370976374406,0.6931971036034034,0.7706975732626484,0.290154554580094,0.27508691858581963,0.43040757652629796,0.6305977671540605,0.739326495890601,0.6224044078666888,0.35149743044479886,0.8933113852885788,0.5687321937321936,0.7772115664393957,"0.777, 0.569","0.893, 0.351","0.831, 0.430","0.893, 0.351"
KNN + Logistic Regression + Random Forest,2,0.8648060468733927,0.6969249500488335,0.7536835724760074,0.3091654389964429,0.2984576981463621,0.4580440747525414,0.6445962828497238,0.7426518824301189,0.6353125120363701,0.38668483076377813,0.883940193308962,0.5694390243902439,0.7848784522243271,"0.785, 0.569","0.884, 0.387","0.831, 0.458","0.884, 0.387"
Logistic Regression + Random Forest + SVM,2,0.8645911215457238,0.735137652649743,0.7660585065544894,0.3127579626490773,0.29567296433467044,0.4461756615926059,0.6412089101892489,0.7473532909859891,0.6306392174376216,0.36052410065567964,0.9007543342195635,0.5949876050547191,0.7808738389770502,"0.781, 0.595","0.901, 0.361","0.836, 0.446","0.901, 0.361"
KNN + Logistic Regression + Gradient Boosting,2,0.86440970000422,0.6810025981186749,0.764728648085613,0.30863368142786785,0.2975491585711702,0.45690098094236864,0.6440921225285257,0.742662549267455,0.6345483847390135,0.3842149565833777,0.8848818128946494,0.5706913580246913,0.7843292473925604,"0.784, 0.571","0.885, 0.384","0.831, 0.457","0.885, 0.384"
Logistic Regression + Gradient Boosting + SVM,2,0.8634950509566823,0.7037165071935096,0.7629054079491692,0.2917725647073498,0.27700774507318265,0.43394595501846256,0.6322789728663671,0.7393638298212771,0.6228696674021883,0.35334706716285663,0.8923922676415199,0.570285056147423,0.777311388199672,"0.777, 0.570","0.892, 0.353","0.831, 0.434","0.892, 0.353"
Random Forest + KNN + Naive Bayes,2,0.8631643743365109,0.6866986805073996,0.7138069612686151,0.2779562481212613,0.27025003760047817,0.4430057249048347,0.6315309717295695,0.7286169912051926,0.623783596435132,0.3828194222931065,0.8647477705771575,0.5328993055555555,0.780252557319224,"0.780, 0.533","0.865, 0.383","0.820, 0.443","0.865, 0.383"
Gradient Boosting + KNN + Naive Bayes,2,0.8626779086739361,0.6452152281431183,0.7205518791070524,0.26852331323328327,0.26063048227530455,0.43387462235649543,0.6261823226528287,0.7259716155458487,0.6196079753716875,0.375409799751905,0.8638061509914701,0.5245456165359943,0.7784353685964651,"0.778, 0.525","0.864, 0.375","0.818, 0.434","0.864, 0.375"
Logistic Regression + Random Forest + Logistic Regression,2,0.8621941278825949,0.7327764726682334,0.7765058843690639,0.35994146356626344,0.35956907432041296,0.544464667752339,0.6796425253621641,0.7366864536499251,0.6819844397010104,0.5554447988658515,0.8085240805361693,0.5346372265616992,0.8214076393058296,"0.821, 0.535","0.809, 0.555","0.815, 0.544","0.809, 0.555"
SVM + Random Forest + KNN,2,0.8618217137791213,0.7169065399346148,0.7434012631705372,0.18788745173785104,0.14527856692329671,0.2563409563409563,0.5438662602136891,0.7253396054336869,0.5577450002575121,0.17007797270955166,0.9454120278054725,0.5710553814002091,0.7424134660976767,"0.742, 0.571","0.945, 0.170","0.831, 0.256","0.945, 0.170"
Logistic Regression + Gradient Boosting + Logistic Regression,2,0.8610980572935534,0.7013553272120003,0.7729153670822451,0.36113029929473583,0.36052166571003924,0.5454381670004981,0.6800352264213154,0.7366811202312571,0.6828098337783919,0.5579922027290449,0.8076274648277391,0.5347374847374848,0.8221117103152819,"0.822, 0.535","0.808, 0.558","0.815, 0.545","0.808, 0.558"
SVM + Gradient Boosting + KNN,2,0.8607256431900798,0.6854853944783816,0.7390822976509266,0.19535592388105777,0.15578323483945627,0.27318352059925094,0.5521129724945595,0.726008949476525,0.5624354273591594,0.18412192096402624,0.9407489337542927,0.5664727429433312,0.7447043094766816,"0.745, 0.566","0.941, 0.184","0.831, 0.273","0.941, 0.184"
Logistic Regression + KNN + Random Forest,2,0.8574974012156008,0.6929272291559749,0.7505232422330543,0.26130160028987526,0.25014366537095967,0.41530251440544785,0.6189550210908146,0.7279849810930308,0.6123195737084335,0.34439792663476876,0.8802412207820982,0.5325580134461072,0.7727032608173654,"0.773, 0.533","0.880, 0.344","0.823, 0.415","0.880, 0.344"
Logistic Regression + KNN + Gradient Boosting,2,0.8571010543464284,0.6770048772258164,0.7621541694447247,0.30773269551074,0.29669439010897264,0.45709648956954685,0.6439231826456583,0.7420252057366251,0.6339450175192127,0.3839048378522063,0.8839851971862192,0.5703125,0.7839767671841925,"0.784, 0.570","0.884, 0.384","0.831, 0.457","0.884, 0.384"
KNN + Random Forest + Naive Bayes,2,0.8554626814844943,0.679269048666685,0.7145068677527678,0.2688043874041436,0.2615431074378989,0.4364858097451958,0.627143686458274,0.7252916046656747,0.6200013244976218,0.37803473329789117,0.8619679156973524,0.5236748964088398,0.7784593639575972,"0.778, 0.524","0.862, 0.378","0.818, 0.436","0.862, 0.378"
KNN + SVM + Random Forest,2,0.8554590225179699,0.6874016806147116,0.7403003183346273,0.20513457539965363,0.16122813694985072,0.26288535966902443,0.5496737472008584,0.7326117217875485,0.5645059632152629,0.175327839801524,0.953684086629002,0.5917992656058751,0.7454964337295387,"0.745, 0.592","0.954, 0.175","0.836, 0.263","0.954, 0.175"
SVM + Random Forest + SVM,2,0.8554549327389644,0.7238477964302692,0.7706640505610189,0.2194115953598785,0.15742558856982203,0.25051203277009726,0.5448548966515168,0.735331765308245,0.5610728371106776,0.15819377990430622,0.9639518943170489,0.6607142857142857,0.7433697203328576,"0.743, 0.661","0.964, 0.158","0.839, 0.251","0.964, 0.158"
KNN + SVM + Gradient Boosting,2,0.8550626756487973,0.6714793286845531,0.7521458255900579,0.23445482719904293,0.1944816631714249,0.316105486225571,0.5756729525540927,0.734667754684075,0.5792150534264653,0.219541910331384,0.9388881965215465,0.599863434619324,0.7527291264124232,"0.753, 0.600","0.939, 0.220","0.835, 0.316","0.939, 0.220"
KNN + Gradient Boosting + Naive Bayes,2,0.8543666108954527,0.6478479032104518,0.7190109396997049,0.26520239097741605,0.2572208988666275,0.4289321230521391,0.624467170228149,0.7266462930073547,0.616807095493159,0.3640683147262095,0.8695458762601085,0.5256140842439525,0.776003740235668,"0.776, 0.526","0.870, 0.364","0.820, 0.429","0.870, 0.364"
SVM + Gradient Boosting + SVM,2,0.854358862149923,0.692426650974036,0.76765930819195,0.2324610918414119,0.17618755911479766,0.2760349113705145,0.5579798096509005,0.7379824743862569,0.5694293106415292,0.17956982101718943,0.959288800265869,0.6511268910157455,0.7473856978337439,"0.747, 0.651","0.959, 0.180","0.840, 0.276","0.959, 0.180"
SVM + Random Forest + Logistic Regression,2,0.8530579390758357,0.7214866164487598,0.7807342587198924,0.32805519540117556,0.307272158640617,0.45328205349812023,0.646333168790838,0.7520333658671872,0.6354968934901833,0.36546384901648055,0.9055299379638861,0.6172251840568672,0.7832078348398339,"0.783, 0.617","0.906, 0.365","0.839, 0.453","0.906, 0.365"
SVM + Gradient Boosting + Logistic Regression,2,0.8519618684867942,0.6900654709925266,0.7756402908401225,0.304254910863389,0.2860279540995887,0.43587842846553004,0.6356615972495009,0.7453505922761431,0.6257050193341648,0.3487949672160199,0.9026150714523098,0.5917296120855204,0.7781147034596376,"0.778, 0.592","0.903, 0.349","0.835, 0.436","0.903, 0.349"
KNN + KNN + KNN,2,0.8505605842021,0.5743219790666395,0.7026572719964037,0.202105897518928,0.17361023165244066,0.30777719566162454,0.5676313498259452,0.7239955839293428,0.5717608535261661,0.219541910331384,0.9239797967209482,0.5382117191818685,0.7497378020975832,"0.750, 0.538","0.924, 0.220","0.827, 0.308","0.924, 0.220"
SVM + KNN + Random Forest,2,0.8483612124088418,0.6816373729365014,0.7512726820302085,0.22253224113265274,0.1757363367039108,0.2861952861952862,0.5612975260890288,0.7339930772225689,0.5701937264252784,0.1912989544568492,0.9490884983937078,0.6117424242424242,0.7480826529843922,"0.748, 0.612","0.949, 0.191","0.836, 0.286","0.949, 0.191"
SVM + KNN + Gradient Boosting,2,0.8479648655396692,0.6657150210063428,0.7623846165468193,0.25177732723737173,0.20685653803073145,0.3255308019686631,0.5819282279302838,0.7393478295652731,0.5838226504254735,0.22409401027822082,0.9435512905727262,0.6289584799437016,0.7546837434494067,"0.755, 0.629","0.944, 0.224","0.838, 0.326","0.944, 0.224"
KNN + KNN + SVM,2,0.8441938031619431,0.581263235562294,0.7218442128732729,0.23223050752590074,0.19644791919415416,0.3246254278396083,0.5789256653353969,0.732681056230233,0.5805940183834462,0.22880116959064328,0.932386867176249,0.584981684981685,0.7536068571014808,"0.754, 0.585","0.932, 0.229","0.833, 0.325","0.932, 0.229"
KNN + KNN + Logistic Regression,2,0.8417968094988143,0.5789020555807844,0.7408321972153322,0.27960543021832696,0.27020055532267345,0.4363669084450287,0.6301884849166504,0.7319743782567187,0.6229908620541,0.37040359737728157,0.8755781267309184,0.5402148664343787,0.7788995726495727,"0.779, 0.540","0.876, 0.370","0.824, 0.436","0.876, 0.370"
Random Forest + Naive Bayes + KNN,2,0.840777721628909,0.7148032358370627,0.7084328746352452,0.2914360110537747,0.27330558704142355,0.5259325515139468,0.6258580727919929,0.6526371088604084,0.6608600111746101,0.6799906964380649,0.6417293259111554,0.4287872248597324,0.8352200741401155,"0.835, 0.429","0.642, 0.680","0.726, 0.526","0.642, 0.680"
Gradient Boosting + Naive Bayes + KNN,2,0.8402912559663342,0.6733197834727813,0.711543990111841,0.29811699261952584,0.28376790333455987,0.5277213475537498,0.633851570687594,0.6646426342821485,0.6636517671533512,0.6613171185539607,0.6659864157527418,0.43906190490141506,0.8324787434283119,"0.832, 0.439","0.666, 0.661","0.740, 0.528","0.666, 0.661"
Random Forest + Logistic Regression + Naive Bayes,2,0.8391375969393622,0.6933982997907875,0.7375269833086442,0.3260121943226623,0.32152215899074477,0.5083796641256376,0.6588605864087096,0.7272889699568527,0.6605909555137529,0.5088273081694135,0.8123546028580924,0.523047563123899,0.8097428724377904,"0.810, 0.523","0.812, 0.509","0.809, 0.508","0.812, 0.509"
Naive Bayes + Random Forest + KNN,2,0.8390868759396917,0.7139275052304528,0.7215090631547674,0.3212798487022438,0.3033103040877858,0.5434568043604345,0.6421726367395586,0.6694080438620351,0.6768285984682847,0.6938795853269537,0.6597776116096156,0.446901276860791,0.8449846556035463,"0.845, 0.447","0.660, 0.694","0.741, 0.543","0.660, 0.694"
Gradient Boosting + Logistic Regression + Naive Bayes,2,0.8386511312767875,0.6519148474265061,0.7403737771538791,0.32676721254811175,0.32219233639699835,0.5099726775956285,0.6591880412788689,0.7266036256580105,0.6608730220489516,0.5112971823498139,0.8104488617480891,0.5238853503184713,0.8098555587977823,"0.810, 0.524","0.810, 0.511","0.808, 0.510","0.810, 0.511"
Naive Bayes + Gradient Boosting + KNN,2,0.8379908053506502,0.6825063597742196,0.7171137323270015,0.3212220537550021,0.3060125620725686,0.5419333597666318,0.6452617150116222,0.6753628058048928,0.6761634565115568,0.6777534113060428,0.674573501717071,0.4517734053118578,0.8411131929189818,"0.841, 0.452","0.675, 0.678","0.749, 0.542","0.675, 0.678"
Random Forest + Naive Bayes + SVM,2,0.8344109405887522,0.7217444923327172,0.7332125455377227,0.3026827374303429,0.2764624006578866,0.5350468700925322,0.62282776862536,0.6433356267033605,0.6678104020275697,0.7245148856990962,0.611105918356043,0.42413316735487006,0.8488527437293343,"0.849, 0.424","0.611, 0.725","0.711, 0.535","0.611, 0.725"
Gradient Boosting + Naive Bayes + SVM,2,0.8339244749261774,0.6802610399684358,0.7357201919577476,0.3208184943316299,0.3012561831090739,0.5436425590311202,0.6404944305321933,0.6666666666666666,0.6769701721302511,0.7009790891369838,0.6529612551235183,0.4439882697947214,0.8468131688968079,"0.847, 0.444","0.653, 0.701","0.737, 0.544","0.653, 0.701"
Logistic Regression + Logistic Regression + Random Forest,2,0.8334706238184522,0.6996268484393628,0.7731595507990374,0.3817329499040867,0.38102585618782603,0.5636432965580356,0.6902629135011771,0.7420305391552932,0.6954908301411554,0.5880847953216375,0.8028968649606736,0.5413160410068032,0.8314077814077814,"0.831, 0.541","0.803, 0.588","0.817, 0.564","0.803, 0.588"
Logistic Regression + Logistic Regression + Gradient Boosting,2,0.8330742769492796,0.6837044965092043,0.7819568655857305,0.40090928732834485,0.4008511725233935,0.5712875359934183,0.7004057906413652,0.7560600969615514,0.7009019003926551,0.5737307283359915,0.8280730724493187,0.5690206051121545,0.8310160483752851,"0.831, 0.569","0.828, 0.574","0.830, 0.571","0.828, 0.574"
Naive Bayes + Random Forest + SVM,2,0.8327200948995348,0.7208687617261071,0.74485305675507,0.3390453030291991,0.3150781822828416,0.5557589811143822,0.6454007758577431,0.6680906894510312,0.6873676868892702,0.7316143895091263,0.643120984269414,0.44852819237147595,0.8582474863509474,"0.858, 0.449","0.643, 0.732","0.735, 0.556","0.643, 0.732"
Random Forest + Naive Bayes + Logistic Regression,2,0.8320139469256234,0.7193833123512077,0.7438624472414368,0.2807989780369844,0.23895351526487746,0.5251976371189679,0.5897460930513513,0.5999989333162664,0.6546463289888442,0.7810007974481659,0.5282918605295226,0.3956209150326797,0.8593277634254933,"0.859, 0.396","0.528, 0.781","0.654, 0.525","0.528, 0.781"
Naive Bayes + Gradient Boosting + SVM,2,0.8316240243104933,0.6894476162698739,0.7420764575845387,0.33060283215717245,0.3116620047107418,0.5493506493506493,0.6462124886876798,0.6727387638202211,0.6820453324149471,0.7033714336345915,0.660719231195303,0.4510000635537438,0.8492168895402088,"0.849, 0.451","0.661, 0.703","0.743, 0.549","0.661, 0.703"
Gradient Boosting + Naive Bayes + Logistic Regression,2,0.8315274812630487,0.6778998599869263,0.7439145677298542,0.3048840072721086,0.26287777126546374,0.5380462008025492,0.6050441726206669,0.6166365328511922,0.6683238650166813,0.7880227715754031,0.5486249584579594,0.408493891257234,0.8676489707475623,"0.868, 0.408","0.549, 0.788","0.672, 0.538","0.549, 0.788"
Naive Bayes + Random Forest + Logistic Regression,2,0.8303231012364061,0.7185075817445976,0.753138722136699,0.31009504465695326,0.26459923760559184,0.5407251998651633,0.6039400002553585,0.6140551582158649,0.6708127447910566,0.8019891901470848,0.5396362994350282,0.40789473684210525,0.8735925237036701,"0.874, 0.408","0.540, 0.802","0.667, 0.541","0.540, 0.802"
Random Forest + SVM + Naive Bayes,2,0.8297905725839396,0.6838750303566654,0.7236070323644225,0.3077123443434461,0.3023095495925315,0.4760986599769176,0.6488327271314831,0.7346304207533987,0.6420304297876351,0.42958089668615984,0.8544799628891104,0.5426670992861778,0.7919503260966676,"0.792, 0.543","0.854, 0.430","0.822, 0.476","0.854, 0.430"
Gradient Boosting + SVM + Naive Bayes,2,0.8293041069213649,0.6423915779923841,0.729413372990682,0.29907164605254444,0.291799183083556,0.4640805423105647,0.6428512060044962,0.7332757324117185,0.6354122289453632,0.4108297891192628,0.8599946687714635,0.5444747666508464,0.7874712061985202,"0.787, 0.544","0.860, 0.411","0.822, 0.464","0.860, 0.411"
Naive Bayes + Gradient Boosting + Logistic Regression,2,0.8292270306473646,0.6870864362883644,0.7490766282138874,0.32460548187348737,0.280917611648531,0.5484793352239552,0.6155336981213883,0.6273620377926047,0.6792735468722311,0.7995193159666845,0.5590277777777778,0.4174170365673219,0.8764804982642433,"0.876, 0.417","0.559, 0.800","0.683, 0.548","0.559, 0.800"
KNN + Logistic Regression + KNN,2,0.8265338068049513,0.5810215983500273,0.7357376259833727,0.29797349465430584,0.286684030831668,0.4472559370962854,0.6382888834453273,0.739326495890601,0.629420431444458,0.37487816764132553,0.8839626952475905,0.562588544828982,0.7816311336717428,"0.782, 0.563","0.884, 0.375","0.829, 0.447","0.884, 0.375"
Naive Bayes + KNN + Random Forest,2,0.8256263745694121,0.6786583382323392,0.7292645583355963,0.31413096681255165,0.29550059818474944,0.5394812044399435,0.6375424751451373,0.6640746251940031,0.6731071240027923,0.6938795853269537,0.6523346626786308,0.4415472933097269,0.8434914841849148,"0.843, 0.442","0.652, 0.694","0.736, 0.539","0.652, 0.694"
Naive Bayes + KNN + Gradient Boosting,2,0.8252300277002396,0.6627359863021807,0.735769638617473,0.3340278981957532,0.3181064145382092,0.5502931905826833,0.6509857188490438,0.6800962148727713,0.6829933718581099,0.689327485380117,0.6766592583361029,0.4586992583918813,0.8462026758683551,"0.846, 0.459","0.677, 0.689","0.752, 0.550","0.677, 0.689"
SVM + Logistic Regression + Random Forest,2,0.8243344350116929,0.6883369922198891,0.7796198739737823,0.36839616716113405,0.34574916532827354,0.48264664804469276,0.6659333412955539,0.7666789335296031,0.6520653861669466,0.3866073010809853,0.9175234712529079,0.6577826535880227,0.7910701595377627,"0.791, 0.658","0.918, 0.387","0.849, 0.483","0.918, 0.387"
Logistic Regression + Random Forest + Naive Bayes,2,0.8241272584295538,0.6819709470572142,0.7370897830240745,0.3143688243205183,0.3100096437370361,0.5024356648525162,0.6530621857270236,0.7206168632031447,0.6559278614625731,0.5088273081694135,0.8030284147557328,0.510634328358209,0.8079648790517062,"0.808, 0.511","0.803, 0.509","0.804, 0.502","0.803, 0.509"
Logistic Regression + SVM + Random Forest,2,0.8241235994630296,0.6901035790052408,0.7654543890553516,0.3410944681955618,0.3224714666487203,0.468141824347694,0.6548109353712672,0.7560174296122071,0.6432604929761486,0.38197767145135564,0.9045433145009416,0.6212587247131196,0.7875000000000001,"0.788, 0.621","0.905, 0.382","0.841, 0.468","0.905, 0.382"
SVM + Logistic Regression + Gradient Boosting,2,0.8239380881425203,0.6724146402897305,0.7878548593051647,0.36722819160186326,0.3538692524456059,0.5008077928248991,0.6728467529009292,0.7633642138274213,0.6594412254332165,0.41909223817118557,0.8997902126952475,0.6270182195230336,0.796637779370561,"0.797, 0.627","0.900, 0.419","0.845, 0.501","0.900, 0.419"
Logistic Regression + SVM + Gradient Boosting,2,0.823727252593857,0.6741812270750822,0.7746973544313798,0.36647025895489516,0.35174090619401815,0.4992581602373887,0.6715193058321278,0.7620468594164174,0.6586946571569184,0.4193248272195641,0.8980644870942728,0.628544563765032,0.7964458232016487,"0.796, 0.629","0.898, 0.419","0.844, 0.499","0.898, 0.419"
Logistic Regression + Gradient Boosting + Naive Bayes,2,0.8230311878405122,0.650549801600981,0.7394347648348986,0.3158945536708928,0.3121355394611481,0.5037724571157902,0.6544118971554878,0.7219448844514846,0.6562604131164895,0.5066675527201843,0.805853273512795,0.5135237018188672,0.8072792924799832,"0.807, 0.514","0.806, 0.507","0.805, 0.504","0.806, 0.507"
KNN + Logistic Regression + SVM,2,0.8201670257647945,0.5879628548456817,0.7551560591695486,0.2905580204123319,0.27945085779977663,0.44082210058434407,0.6345367548480785,0.7373184637620869,0.6258481776008145,0.3677786638312954,0.8839176913703335,0.5567047442626325,0.7796514759750054,"0.780, 0.557","0.884, 0.368","0.828, 0.441","0.884, 0.368"
KNN + Naive Bayes + Random Forest,2,0.8196155274066126,0.6721044369982345,0.7199377941806631,0.3103409098650518,0.2929740847362855,0.5365541192621892,0.636948294330693,0.6647173021435009,0.6708253043015204,0.6846978557504874,0.6569527528525534,0.44144404929286246,0.8404776484996939,"0.840, 0.441","0.657, 0.685","0.737, 0.537","0.657, 0.685"
Logistic Regression + KNN + KNN,2,0.8192251611471595,0.5770238774571688,0.7290696211324676,0.24049307081798968,0.23046983191289916,0.4002350866882163,0.6089920159802236,0.7206488637151528,0.6036639011394843,0.332668793195109,0.8746590090838595,0.5117456896551724,0.7684608867853431,"0.768, 0.512","0.875, 0.333","0.818, 0.400","0.875, 0.333"
KNN + Naive Bayes + Gradient Boosting,2,0.81921918053744,0.6561820850680761,0.7275976828851465,0.3233380204312845,0.30967403485448186,0.542539475590323,0.6478763823484179,0.6793948703179251,0.6767622120900281,0.670498848130427,0.6830255760496289,0.4559700882641386,0.839786731471249,"0.840, 0.456","0.683, 0.670","0.753, 0.543","0.683, 0.670"
KNN + Logistic Regression + Logistic Regression,2,0.8177700321016657,0.5856016748641723,0.7680018696028599,0.3586778324463574,0.35839979745011935,0.5438752973156642,0.6790833972894037,0.7360491101190952,0.6813810724812095,0.5551346801346801,0.8076274648277391,0.5335087289933105,0.8211835764358804,"0.821, 0.534","0.808, 0.555","0.814, 0.544","0.808, 0.555"
KNN + SVM + KNN,2,0.8171867824495285,0.5714983289159054,0.7207296146380301,0.20144605792446219,0.16119252639272974,0.2781653426017875,0.5549436786537055,0.7273369707248649,0.5648777876674778,0.18898413964203437,0.9407714356929212,0.5742212674543502,0.7458979629161913,"0.746, 0.574","0.941, 0.189","0.832, 0.278","0.941, 0.189"
SVM + Random Forest + Naive Bayes,2,0.8149910696227947,0.6706810908377405,0.7314754372237806,0.31085676368030835,0.30532508071526115,0.47821922372147263,0.6504054284026668,0.7359531085830706,0.6430383280868011,0.4297359560517455,0.8563407001218566,0.5467989244967663,0.79213316483034,"0.792, 0.547","0.856, 0.430","0.823, 0.478","0.856, 0.430"
SVM + SVM + Random Forest,2,0.8149874106562702,0.6788137227857671,0.770995632925195,0.24360593801501684,0.17593629930233806,0.26233112963495253,0.5528810059101212,0.7419558712939407,0.5688312051926799,0.16815080630870105,0.9695116040766589,0.7059770114942528,0.746908406668803,"0.747, 0.706","0.970, 0.168","0.843, 0.262","0.970, 0.168"
SVM + SVM + Gradient Boosting,2,0.8145910637870977,0.6628913708556086,0.7794928043831371,0.26165546538775397,0.2097939823373457,0.31882005020005466,0.5802247421322505,0.7433158930542889,0.5846865208578589,0.21745968456494774,0.9519133571507699,0.6606711998245229,0.7549085365853658,"0.755, 0.661","0.952, 0.217","0.842, 0.319","0.952, 0.217"
