split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
4,1,0.6704866776996632,0.4912538545536959,0.0,0.6791483649825738,0.5500969618616678,0.0,0.0,0.0,0.42015209125475284,0.7245901639344262,0.0,1.0,0.0,0.7245901639344262,0.5,"[0.7245901639344262, 0.0]","[1.0, 0.0]","[0.8403041825095057, 0.0]","[1.0, 0.0]"
4,2,0.6543470856338042,0.5870768575686608,0.011560693641618497,0.6635672533823773,0.5351217410040939,0.0417900584917848,0.03911538101625123,0.22900763358778625,0.5090758418460852,0.6688524590163935,0.17857142857142858,0.8552036199095022,0.3191489361702128,0.7325581395348837,0.5168875242404654,"[0.7325581395348837, 0.3191489361702128]","[0.8552036199095022, 0.17857142857142858]","[0.7891440501043842, 0.22900763358778625]","[0.8552036199095022, 0.17857142857142858]"
4,3,0.6491659518368667,0.5909812028267871,0.0058309037900874635,0.6451609150256986,0.5797780650721827,0.026240713999987817,0.015551643192488251,0.08333333333333333,0.4560635538261998,0.7114754098360656,0.047619047619047616,0.9638009049773756,0.3333333333333333,0.726962457337884,0.5057099762982116,"[0.726962457337884, 0.3333333333333333]","[0.9638009049773756, 0.047619047619047616]","[0.8287937743190662, 0.08333333333333333]","[0.9638009049773756, 0.047619047619047616]"
4,4,0.6404185192939829,0.6354399170369556,0.055865921787709494,0.7100278951373755,0.5589851325145443,-0.10118363447310394,-0.05030693217547544,0.0,0.4111969111969112,0.6983606557377049,0.0,0.9638009049773756,0.0,0.7171717171717171,0.4819004524886878,"[0.7171717171717171, 0.0]","[0.9638009049773756, 0.0]","[0.8223938223938224, 0.0]","[0.9638009049773756, 0.0]"
4,5,0.6352158672235483,0.6498004903610404,0.14470284237726097,0.6438956927337678,0.5963154492566257,0.05827071883727193,0.05288600057623982,0.224,0.512,0.6819672131147541,0.16666666666666666,0.8778280542986425,0.34146341463414637,0.7348484848484849,0.5222473604826546,"[0.7348484848484849, 0.34146341463414637]","[0.8778280542986425, 0.16666666666666666]","[0.8, 0.224]","[0.8778280542986425, 0.16666666666666666]"
4,6,0.6277466250402871,0.6757539129300103,0.1796116504854369,0.6252149183765735,0.6277203188967895,0.15953967934590652,0.14300939831411685,0.2926829268292683,0.5570190814844493,0.7147540983606557,0.21428571428571427,0.9049773755656109,0.46153846153846156,0.7518796992481203,0.5596315449256626,"[0.7518796992481203, 0.46153846153846156]","[0.9049773755656109, 0.21428571428571427]","[0.8213552361396304, 0.2926829268292683]","[0.9049773755656109, 0.21428571428571427]"
4,7,0.618803478353797,0.6803656417617284,0.31063829787234043,0.6424179163828395,0.6007864684335273,0.10835647677250836,0.09774919614147903,0.25806451612903225,0.5343820523031992,0.6983606557377049,0.19047619047619047,0.8914027149321267,0.4,0.7433962264150943,0.5409394527041587,"[0.7433962264150943, 0.4]","[0.8914027149321267, 0.19047619047619047]","[0.8106995884773662, 0.25806451612903225]","[0.8914027149321267, 0.19047619047619047]"
4,8,0.6089894978896432,0.7082969912160817,0.3416666666666667,0.6244441850317849,0.6578323637147167,0.22303222021784366,0.219495172734675,0.40540540540540543,0.6074646074646075,0.7114754098360656,0.35714285714285715,0.8461538461538461,0.46875,0.7759336099585062,0.6016483516483516,"[0.7759336099585062, 0.46875]","[0.8461538461538461, 0.35714285714285715]","[0.8095238095238095, 0.40540540540540543]","[0.8461538461538461, 0.35714285714285715]"
4,9,0.6003087312730658,0.7155150507873935,0.37524950099800397,0.6313774138689041,0.6461969403145874,0.1581676676519975,0.1580847223696783,0.3953488372093023,0.5789529574174366,0.659016393442623,0.40476190476190477,0.755656108597285,0.38636363636363635,0.7695852534562212,0.5802090066795949,"[0.7695852534562212, 0.38636363636363635]","[0.755656108597285, 0.40476190476190477]","[0.7625570776255708, 0.3953488372093023]","[0.755656108597285, 0.40476190476190477]"
4,10,0.5800926471783165,0.7441331804102824,0.4243614931237721,0.6083494282138893,0.6867054514113337,0.19335070912602073,0.1927845103774899,0.4025157232704403,0.595936353874688,0.6885245901639344,0.38095238095238093,0.8054298642533937,0.4266666666666667,0.7739130434782608,0.5931911226028873,"[0.7739130434782608, 0.4266666666666667]","[0.8054298642533937, 0.38095238095238093]","[0.7893569844789357, 0.4025157232704403]","[0.8054298642533937, 0.38095238095238093]"
4,11,0.5753813616956357,0.7534939941074263,0.48180242634315423,0.6558747481968668,0.6418336565395388,0.1643545707494672,0.16416337285902494,0.40229885057471265,0.5818833702414847,0.659016393442623,0.4166666666666667,0.751131221719457,0.3888888888888889,0.772093023255814,0.5838989441930619,"[0.772093023255814, 0.3888888888888889]","[0.751131221719457, 0.4166666666666667]","[0.7614678899082569, 0.40229885057471265]","[0.751131221719457, 0.4166666666666667]"
4,12,0.5428066748789322,0.7968504261470946,0.5524126455906821,0.6577660736134824,0.6698987287222581,0.13677380917979656,0.13009476492777616,0.3111111111111111,0.5576608187134503,0.6950819672131148,0.25,0.8642533936651584,0.4117647058823529,0.7519685039370079,0.5571266968325792,"[0.7519685039370079, 0.4117647058823529]","[0.8642533936651584, 0.25]","[0.8042105263157895, 0.3111111111111111]","[0.8642533936651584, 0.25]"
4,13,0.5411800045682036,0.7831869346940737,0.5741935483870968,0.761619430546667,0.5932449903038138,0.20810101814763457,0.20492067826907323,0.450261780104712,0.5998325606967474,0.6557377049180327,0.5119047619047619,0.7104072398190046,0.40186915887850466,0.7929292929292929,0.6111560008618833,"[0.7929292929292929, 0.40186915887850466]","[0.7104072398190046, 0.5119047619047619]","[0.7494033412887828, 0.450261780104712]","[0.7104072398190046, 0.5119047619047619]"
4,14,0.510039173141371,0.8174847363107544,0.5962732919254659,0.6919954428510144,0.6405408317173024,0.15045896887315127,0.14721723518850993,0.3448275862068966,0.5702632554690397,0.6885245901639344,0.2976190476190476,0.8371040723981901,0.4098360655737705,0.7581967213114754,0.5673615600086188,"[0.7581967213114754, 0.4098360655737705]","[0.8371040723981901, 0.2976190476190476]","[0.7956989247311828, 0.3448275862068966]","[0.8371040723981901, 0.2976190476190476]"
4,15,0.4949038300451427,0.8304442780910258,0.6134969325153374,0.744127906286736,0.6316526610644257,0.1581676676519975,0.1580847223696783,0.3953488372093023,0.5789529574174366,0.659016393442623,0.40476190476190477,0.755656108597285,0.38636363636363635,0.7695852534562212,0.5802090066795949,"[0.7695852534562212, 0.38636363636363635]","[0.755656108597285, 0.40476190476190477]","[0.7625570776255708, 0.3953488372093023]","[0.755656108597285, 0.40476190476190477]"
4,16,0.47137207544119064,0.8481151318274534,0.6686567164179105,0.8019882882275661,0.6209329885800474,0.15588848085440354,0.15529959880936983,0.4022346368715084,0.5769873880413227,0.6491803278688525,0.42857142857142855,0.7330316742081447,0.37894736842105264,0.7714285714285715,0.5808015513897866,"[0.7714285714285715, 0.37894736842105264]","[0.7330316742081447, 0.42857142857142855]","[0.7517401392111369, 0.4022346368715084]","[0.7330316742081447, 0.42857142857142855]"
