split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
5,1,0.7014073493972595,0.4402164842762797,0.43466107617051014,0.6931487569872965,0.3723019581664442,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,2,0.6931482721089126,0.4481847813869844,0.4419961114711601,0.6931481341387602,0.37780930129060963,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,3,0.6931478468431609,0.416260503199921,0.4419961114711601,0.6931478121136659,0.3761960391633289,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,4,0.6931476425410508,0.4135220929084029,0.4419961114711601,0.6931475892963025,0.4166666666666667,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,5,0.6931474927856204,0.42892735378966695,0.4419961114711601,0.6931474596862025,0.39919893190921224,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,6,0.6931473832955575,0.4480315121542502,0.4419961114711601,0.6931473676790327,0.40353805073431237,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,7,0.6931473202197603,0.44061668727286346,0.4419961114711601,0.6931473016738892,0.45460614152202933,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,8,0.6931472845164789,0.480485420689984,0.4419961114711601,0.6931472464695873,0.4653426791277258,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,9,0.693147263590389,0.4641367025316671,0.4419961114711601,0.6931472584705225,0.5,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,10,0.6931472411766624,0.5037465812446142,0.4419961114711601,0.6931472656710836,0.4146639964396974,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,11,0.6931472459370999,0.4843205574912892,0.4419961114711601,0.6931472344686521,0.5,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,12,0.6931472115231037,0.5,0.4419961114711601,0.6931472020661271,0.5,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,13,0.6931472079527755,0.5,0.4419961114711601,0.6931472084666258,0.5,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,14,0.693147228581338,0.47824768989206434,0.4419961114711601,0.6931472344686521,0.5,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
5,15,0.6931472370112796,0.5,0.4399740428293316,0.6931472292682469,0.5,-0.13325652996130988,-0.04877565182908694,0.40336134453781514,0.25607397770823814,0.28523489932885904,0.8571428571428571,0.06074766355140187,0.26373626373626374,0.52,0.45894526034712946,"[0.52, 0.26373626373626374]","[0.06074766355140187, 0.8571428571428571]","[0.1087866108786611, 0.40336134453781514]","[0.06074766355140187, 0.8571428571428571]"
5,16,0.693147188216795,0.5,0.10570824524312897,0.6931471824645996,0.5,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
5,17,0.6931471824645996,0.5,0.0,0.693147183264662,0.5,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
5,18,0.6931472298706233,0.5,0.0,0.6931472268680599,0.5,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
5,19,0.6931471963492091,0.5167914959417713,0.0,0.6931471672634151,0.5046728971962617,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
5,20,0.693192303874925,0.5088879125071101,0.20186915887850468,0.693147678103223,0.5500667556742322,0.0,0.0,0.4397905759162304,0.2198952879581152,0.28187919463087246,1.0,0.0,0.28187919463087246,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
