Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,num_selected_features,selected_features,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy,Classifier
10,2,0.82740464485506,0.6340269277845777,0.8282621082621081,0.4589258289694201,0.452510016497761,0.6101694915254238,0.7246651653431315,0.7722772277227723,0.6923076923076923,0.8,0.5454545454545454,0.8823529411764706,0.7461538461538462,43,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_square_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Strength', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_square_glcm_MCC', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_exponential_glcm_Imc2', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_wavelet-LH_glcm_Imc1', 't2_squareroot_glszm_SizeZoneNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-2-mm-3D_ngtdm_Busyness', 'dwi_wavelet2-LH_glcm_Imc1', 'dwi_logarithm_gldm_GrayLevelNonUniformity']","[0.8823529411764706, 0.5454545454545454]","[0.8, 0.6923076923076923]","[0.8391608391608392, 0.6101694915254238]","[0.8, 0.6923076923076923]",Logistic Regression
11,3,0.83,0.6354916067146283,0.7861285500747384,0.32311306499357156,0.30860231502728064,0.5185185185185185,0.6474656474656475,0.6946308724832215,0.6533333333333333,0.7085201793721974,0.4298245614035088,0.8586956521739131,0.6809267563527653,43,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_ngtdm_Busyness', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glcm_ClusterProminence', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_square_glcm_MCC', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_glcm_Imc2', 'dwi_log-sigma-3-mm-3D_glcm_ClusterShade', 'dwi_wavelet2-LH_glcm_Correlation', 't2_squareroot_glszm_SizeZoneNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_logarithm_gldm_GrayLevelNonUniformity', 't2_original_shape_SurfaceVolumeRatio']","[0.8586956521739131, 0.4298245614035088]","[0.7085201793721974, 0.6533333333333333]","[0.7764127764127764, 0.5185185185185185]","[0.7085201793721974, 0.6533333333333333]",Logistic Regression
12,3,0.829088631551716,0.6273062730627307,0.7928380187416331,0.41021836574119996,0.39968880188726597,0.5918367346938775,0.6964158797847497,0.7324414715719063,0.6987951807228916,0.7453703703703703,0.5132743362831859,0.8655913978494624,0.722082775546631,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_square_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_firstorder_Maximum', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_log-sigma-3-mm-3D_ngtdm_Strength', 'dwi_square_glcm_MCC', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_wavelet2-LH_glcm_Imc2', 'adc_logarithm_ngtdm_Coarseness', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformity', 'dwi_log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_exponential_glcm_Imc2', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_original_shape_SurfaceVolumeRatio', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_square_firstorder_Maximum', 'dwi_wavelet-LH_glcm_Imc1']","[0.8655913978494624, 0.5132743362831859]","[0.7453703703703703, 0.6987951807228916]","[0.8009950248756219, 0.5918367346938775]","[0.7453703703703703, 0.6987951807228916]",Logistic Regression
13,3,0.8250299823633157,0.6206896551724138,0.7861386138613862,0.37204475803348985,0.3667009538058724,0.6017699115044248,0.6812041046883826,0.7009966777408638,0.6732673267326733,0.715,0.544,0.8125,0.6941336633663366,40,"['dwi_square_ngtdm_Strength', 'dwi_exponential_glcm_Imc1', 'dwi_square_ngtdm_Busyness', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_square_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_square_glcm_MCC', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_square_firstorder_Kurtosis', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_exponential_glcm_Imc2', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_original_glszm_GrayLevelNonUniformity', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 't2_log-sigma-3-mm-3D_glszm_ZoneEntropy']","[0.8125, 0.544]","[0.715, 0.6732673267326733]","[0.7606382978723404, 0.6017699115044248]","[0.715, 0.6732673267326733]",Logistic Regression
14,3,0.8234413295282861,0.6298076923076923,0.8089285714285714,0.4147575310031266,0.39534883720930236,0.5789473684210527,0.6914344685242518,0.7324414715719063,0.7333333333333333,0.7321428571428571,0.4782608695652174,0.8913043478260869,0.7327380952380952,43,"['dwi_square_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_ngtdm_Strength', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_square_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_firstorder_Maximum', 'dwi_exponential_firstorder_Skewness', 'dwi_square_glcm_MCC', 'dwi_exponential_glszm_LargeAreaEmphasis', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_exponential_glcm_Imc2', 'dwi_logarithm_gldm_GrayLevelNonUniformity', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LH_glcm_MCC', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-2-mm-3D_ngtdm_Busyness', 'dwi_wavelet2-LL_firstorder_Kurtosis', 't2_squareroot_glszm_SizeZoneNonUniformity', 'dwi_log-sigma-3-mm-3D_glcm_JointAverage', 't2_logarithm_ngtdm_Coarseness', 'dwi_exponential_glszm_ZoneVariance']","[0.8913043478260869, 0.4782608695652174]","[0.7321428571428571, 0.7333333333333333]","[0.803921568627451, 0.5789473684210527]","[0.7321428571428571, 0.7333333333333333]",Logistic Regression
15,3,0.8235683904496915,0.6294416243654822,0.7913642960812771,0.42227199145905187,0.415734670266101,0.6116504854368932,0.7058252427184466,0.735973597359736,0.6923076923076923,0.7547169811320755,0.5478260869565217,0.851063829787234,0.7235123367198839,41,"['dwi_square_ngtdm_Strength', 'dwi_exponential_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_glcm_Imc1', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Maximum', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_square_ngtdm_Busyness', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_firstorder_Kurtosis', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_exponential_glszm_LargeAreaEmphasis', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_exponential_glcm_Imc2', 't2_original_glszm_GrayLevelNonUniformity', 't2_original_shape_SurfaceVolumeRatio', 'dwi_square_glcm_MCC', 'adc_wavelet2-LL_glcm_Imc1', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 't2_logarithm_ngtdm_Coarseness', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_square_glrlm_GrayLevelVariance', 'dwi_squareroot_ngtdm_Coarseness', 'adc_squareroot_firstorder_TotalEnergy', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_original_ngtdm_Coarseness']","[0.851063829787234, 0.5478260869565217]","[0.7547169811320755, 0.6923076923076923]","[0.8, 0.6116504854368932]","[0.7547169811320755, 0.6923076923076923]",Logistic Regression
16,4,0.8274280599746965,0.6450060168471721,0.8060175118998648,0.35707225291671896,0.3353757168766237,0.5472636815920398,0.6584419673782984,0.6946308724832215,0.7142857142857143,0.6877828054298643,0.4435483870967742,0.8735632183908046,0.7010342598577892,43,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_ngtdm_Strength', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_firstorder_Skewness', 'dwi_square_glcm_MCC', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_square_firstorder_Kurtosis', 't2_squareroot_glszm_SizeZoneNonUniformity', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_exponential_gldm_DependenceVariance', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_glcm_ClusterShade', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_exponential_glcm_Imc2', 'dwi_logarithm_gldm_GrayLevelNonUniformity', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 't2_original_shape_SurfaceVolumeRatio', 't2_wavelet-HL_glszm_GrayLevelNonUniformity', 't2_logarithm_ngtdm_Coarseness', 'dwi_logarithm_ngtdm_Coarseness']","[0.8735632183908046, 0.4435483870967742]","[0.6877828054298643, 0.7142857142857143]","[0.769620253164557, 0.5472636815920398]","[0.6877828054298643, 0.7142857142857143]",Logistic Regression
17,4,0.8346437069633584,0.6117936117936118,0.767416225749559,0.34174578472445805,0.3258749282845669,0.5523809523809524,0.6556776556776557,0.6866666666666666,0.6904761904761905,0.6851851851851852,0.4603174603174603,0.8505747126436781,0.6878306878306879,42,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_square_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_firstorder_Maximum', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_square_ngtdm_Busyness', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_square_firstorder_Kurtosis', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_exponential_glszm_LargeAreaEmphasis', 'dwi_log-sigma-3-mm-3D_ngtdm_Strength', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_exponential_glcm_Imc2', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_square_glcm_MCC', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'adc_logarithm_ngtdm_Coarseness', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_log-sigma-0-6-mm-3D_firstorder_Skewness', 'dwi_square_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_glrlm_LongRunHighGrayLevelEmphasis', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 't2_squareroot_glszm_SizeZoneNonUniformity', 'adc_wavelet2-LL_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance']","[0.8505747126436781, 0.4603174603174603]","[0.6851851851851852, 0.6904761904761905]","[0.7589743589743589, 0.5523809523809524]","[0.6851851851851852, 0.6904761904761905]",Logistic Regression
18,4,0.8287412811338354,0.6195121951219512,0.7597903176071539,0.34368897153994754,0.33475971033574714,0.5727272727272728,0.6633269871489766,0.6877076411960132,0.6702127659574468,0.6956521739130435,0.5,0.8228571428571428,0.6829324699352451,41,"['dwi_square_ngtdm_Strength', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_square_ngtdm_Busyness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_square_firstorder_Skewness', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_exponential_glcm_Imc1', 'dwi_exponential_ngtdm_Strength', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_firstorder_Skewness', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_exponential_glcm_ClusterProminence', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_exponential_firstorder_Maximum', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_square_firstorder_Kurtosis', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_square_glcm_MCC', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'dwi_wavelet2-LL_firstorder_Kurtosis', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_logarithm_gldm_GrayLevelNonUniformity', 'dwi_wavelet2-LH_glcm_Imc2', 'dwi_exponential_glcm_Imc2', 'dwi_wavelet2-LH_glcm_MCC', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis', 'dwi_log-sigma-2-mm-3D_ngtdm_Strength', 't2_original_shape_SurfaceVolumeRatio', 'dwi_log-sigma-2-mm-3D_ngtdm_Busyness']","[0.8228571428571428, 0.5]","[0.6956521739130435, 0.6702127659574468]","[0.7539267015706806, 0.5727272727272728]","[0.6956521739130435, 0.6702127659574468]",Logistic Regression
19,4,0.8225180459963067,0.6298076923076923,0.7892857142857141,0.4023593535932649,0.3936062336553343,0.5681818181818182,0.6940435157259802,0.745819397993311,0.6666666666666666,0.7723214285714286,0.49504950495049505,0.8737373737373737,0.7194940476190477,43,"['dwi_square_ngtdm_Strength', 'dwi_exponential_glcm_Imc1', 'dwi_log-sigma-3-mm-3D_firstorder_Skewness', 'dwi_exponential_glszm_GrayLevelNonUniformityNormalized', 'dwi_exponential_ngtdm_Strength', 'dwi_exponential_glszm_GrayLevelVariance', 'dwi_wavelet2-LL_firstorder_Skewness', 'dwi_log-sigma-3-mm-3D_firstorder_Kurtosis', 'dwi_exponential_glcm_ClusterProminence', 'dwi_exponential_glrlm_GrayLevelVariance', 'dwi_wavelet2-LL_ngtdm_Strength', 'dwi_square_glrlm_GrayLevelNonUniformity', 'dwi_exponential_gldm_SmallDependenceHighGrayLevelEmphasis', 'dwi_square_firstorder_Skewness', 'dwi_exponential_firstorder_Maximum', 'dwi_exponential_firstorder_Skewness', 'dwi_square_ngtdm_Busyness', 'dwi_log-sigma-3-mm-3D_ngtdm_Busyness', 'dwi_exponential_glszm_LargeAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LL_glcm_ClusterShade', 'dwi_log-sigma-2-mm-3D_firstorder_Kurtosis', 'dwi_wavelet2-LL_glszm_GrayLevelNonUniformity', 'adc_logarithm_gldm_GrayLevelNonUniformity', 'dwi_log-sigma-2-mm-3D_glcm_MCC', 't2_original_shape_SurfaceVolumeRatio', 'adc_wavelet2-LL_ngtdm_Coarseness', 'dwi_exponential_glcm_Imc2', 'dwi_square_glcm_MCC', 'dwi_original_firstorder_Kurtosis', 'dwi_exponential_gldm_SmallDependenceEmphasis', 'dwi_wavelet2-LH_glcm_Correlation', 'dwi_square_firstorder_Kurtosis', 'dwi_exponential_glszm_SizeZoneNonUniformityNormalized', 'dwi_square_glszm_SmallAreaHighGrayLevelEmphasis', 'dwi_wavelet2-LH_glcm_Imc2', 't2_squareroot_glszm_SizeZoneNonUniformity', 'dwi_log-sigma-0-6-mm-3D_glszm_ZoneVariance', 'dwi_wavelet2-LH_glcm_MCC', 't2_logarithm_ngtdm_Coarseness', 'dwi_logarithm_ngtdm_Coarseness', 'adc_squareroot_firstorder_TotalEnergy', 'dwi_square_glszm_SizeZoneNonUniformityNormalized', 'dwi_log-sigma-3-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis']","[0.8737373737373737, 0.49504950495049505]","[0.7723214285714286, 0.6666666666666666]","[0.8199052132701422, 0.5681818181818182]","[0.7723214285714286, 0.6666666666666666]",Logistic Regression
