model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
config1,3,34,0.4197116715650689,0.8772165142964958,0.6853582554517134,0.6393219856139047,0.7894480519480519,0.3633426688778782,0.3566343797409266,0.5194805194805194,0.6760298525004407,0.7516778523489933,0.4545454545454545,0.8761904761904762,0.6060606060606061,0.7931034482758621,0.6653679653679654,"[0.7931034482758621, 0.6060606060606061]","[0.8761904761904762, 0.45454545454545453]","[0.832579185520362, 0.5194805194805194]","[0.8761904761904762, 0.45454545454545453]"
config1,4,14,0.5684335582132722,0.7550117782798904,0.5048231511254019,0.7045219484107946,0.7965955613014437,0.3160831684497264,0.2331219274214733,0.5314685314685315,0.5589441422774757,0.5606557377049181,0.9047619047619048,0.4298642533936652,0.3762376237623762,0.9223300970873788,0.667313079077785,"[0.9223300970873787, 0.37623762376237624]","[0.4298642533936652, 0.9047619047619048]","[0.5864197530864198, 0.5314685314685315]","[0.4298642533936652, 0.9047619047619048]"
config1,5,53,0.3119076728083181,0.9346936829234233,0.7800586510263929,0.4803472410687464,0.8302736982643525,0.4788214993432972,0.478550462858433,0.6219512195121951,0.7392163504968383,0.7919463087248322,0.6071428571428571,0.8644859813084113,0.6375,0.8486238532110092,0.7358144192256342,"[0.8486238532110092, 0.6375]","[0.8644859813084113, 0.6071428571428571]","[0.8564814814814815, 0.6219512195121951]","[0.8644859813084113, 0.6071428571428571]"
config2,1,15,0.5511363787949085,0.7699193292343617,0.5422222222222223,0.5960306152701378,0.7620149911816579,0.3146725540633009,0.2961711711711712,0.5370370370370371,0.6383101851851852,0.6666666666666666,0.6904761904761905,0.6574074074074074,0.4393939393939394,0.8452380952380952,0.673941798941799,"[0.8452380952380952, 0.4393939393939394]","[0.6574074074074074, 0.6904761904761905]","[0.7395833333333334, 0.5370370370370371]","[0.6574074074074074, 0.6904761904761905]"
config2,2,22,0.5364927595819095,0.7854615016738403,0.5723076923076923,0.5838972812145948,0.8036283672347444,0.3618085444994299,0.3190855741438206,0.5702479338842975,0.6390565512118116,0.6521739130434783,0.8117647058823529,0.5887850467289719,0.4394904458598726,0.8873239436619719,0.7002748763056624,"[0.8873239436619719, 0.4394904458598726]","[0.5887850467289719, 0.8117647058823529]","[0.7078651685393258, 0.5702479338842975]","[0.5887850467289719, 0.8117647058823529]"
config2,3,15,0.5382574525306904,0.7777225090478722,0.5466237942122186,0.6223691368613067,0.7588203463203463,0.34117062330559,0.3146149291797605,0.5665236051502146,0.6441433452748317,0.6610738255033557,0.75,0.6238095238095238,0.4551724137931034,0.8562091503267973,0.6869047619047619,"[0.8562091503267973, 0.45517241379310347]","[0.6238095238095238, 0.75]","[0.721763085399449, 0.5665236051502146]","[0.6238095238095238, 0.75]"
config2,4,25,0.4724956243594853,0.8449387735479751,0.6273291925465838,0.5738274171169288,0.7901853048911873,0.4166628635673195,0.3812296021875275,0.5964912280701754,0.6778267658675484,0.6983606557377049,0.8095238095238095,0.6561085972850679,0.4722222222222222,0.9006211180124224,0.7328162034044388,"[0.9006211180124224, 0.4722222222222222]","[0.6561085972850679, 0.8095238095238095]","[0.7591623036649214, 0.5964912280701754]","[0.6561085972850679, 0.8095238095238095]"
config2,5,10,0.5955444935603864,0.7136147356446335,0.450261780104712,0.5543794125918574,0.7852692478860703,0.4187294438922246,0.3911511906439341,0.6027397260273972,0.6859852476290833,0.7080536912751678,0.7857142857142857,0.677570093457944,0.4888888888888889,0.8895705521472392,0.7316421895861148,"[0.8895705521472392, 0.4888888888888889]","[0.677570093457944, 0.7857142857142857]","[0.7692307692307693, 0.6027397260273972]","[0.677570093457944, 0.7857142857142857]"
config3,1,12,0.6940867448846499,0.4637630198109375,0.3546511627906977,0.6931380144755046,0.623208774250441,0.0,0.0,0.0,0.4186046511627907,0.72,0.0,1.0,0.0,0.72,0.5,"[0.72, 0.0]","[1.0, 0.0]","[0.8372093023255814, 0.0]","[1.0, 0.0]"
config3,2,40,0.6931419757360626,0.5667571906811506,0.0,0.693140059709549,0.6748488180318857,0.0,0.0,0.0,0.4171539961013645,0.7157190635451505,0.0,1.0,0.0,0.7157190635451505,0.5,"[0.7157190635451505, 0.0]","[1.0, 0.0]","[0.834307992202729, 0.0]","[1.0, 0.0]"
config3,3,10,0.6931473722870457,0.5649954546234199,0.4452054794520548,0.6931477593095511,0.6323051948051949,0.0,0.0,0.4559585492227979,0.2279792746113989,0.2953020134228188,1.0,0.0,0.2953020134228188,0.0,0.5,"[0.0, 0.2953020134228188]","[0.0, 1.0]","[0.0, 0.45595854922279794]","[0.0, 1.0]"
config3,4,79,0.5448866097075883,0.7615945661953065,0.5887850467289719,0.6314013191297942,0.6827731092436975,0.2625135944635778,0.2262102811512226,0.5080645161290323,0.5855239707716984,0.6,0.75,0.5429864253393665,0.3841463414634146,0.851063829787234,0.6464932126696832,"[0.851063829787234, 0.38414634146341464]","[0.5429864253393665, 0.75]","[0.6629834254143646, 0.5080645161290323]","[0.5429864253393665, 0.75]"
