,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
squareroot_firstorder_Entropy,0.5856,>,3.83727619818376,0.5623529411764706,0.5590697674418605,mann-whitney U-test,2.3000229467725936e-07
wavelet2-LL_glcm_Correlation,0.5819272229822161,>,0.8401125904466317,0.5670588235294117,0.5683720930232559,t-test,2.370183016142579e-07
wavelet2-LL_glrlm_LowGrayLevelRunEmphasis,0.5854971272229822,>,0.000716230518487,0.5552941176470588,0.5553488372093023,mann-whitney U-test,2.3778326392445036e-07
log-sigma-3-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.5853285909712722,>,0.0028579651127492,0.5341176470588235,0.5330232558139535,mann-whitney U-test,2.510834469488379e-07
original_firstorder_InterquartileRange,0.5850943912448701,>,337.14218363104897,0.5694117647058824,0.5693023255813954,mann-whitney U-test,2.7076438379308705e-07
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.584766073871409,<,96192.43514644352,0.5488372093023256,0.5505882352941176,mann-whitney U-test,3.008802799081549e-07
wavelet2-HH_ngtdm_Contrast,0.5841488372093023,>,0.0096357373968243,0.5529411764705883,0.5516279069767442,mann-whitney U-test,3.6648271671482327e-07
log-sigma-0-6-mm-3D_firstorder_TotalEnergy,0.584109439124487,<,104149549.67401224,0.5693023255813954,0.5694117647058823,mann-whitney U-test,3.711088184155808e-07
original_firstorder_RobustMeanAbsoluteDeviation,0.584008755129959,>,143.165466939832,0.5576470588235294,0.5590697674418605,mann-whitney U-test,3.8318856315203475e-07
wavelet2-LL_firstorder_InterquartileRange,0.583940902872777,>,1240.534121101642,0.5576470588235294,0.5572093023255814,mann-whitney U-test,3.915423469830388e-07
original_firstorder_Uniformity,0.5839321477428181,<,0.0686456013698388,0.5581395348837209,0.5576470588235294,mann-whitney U-test,3.9263297151775817e-07
wavelet2-HH_glcm_Idn,0.5839299589603284,<,0.9376122943488392,0.5497674418604651,0.5505882352941176,mann-whitney U-test,3.9290608535177376e-07
