model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
base-densenet,1,15,0.4978997059787313,0.8195030025365374,0.6108527131782946,0.8515322041263182,0.5944389329805997,0.1223657093520022,0.1143654114365412,0.4200913242009132,0.54337899543379,0.5766666666666667,0.5476190476190477,0.5879629629629629,0.3407407407407407,0.7696969696969697,0.5677910052910053,"[0.7696969696969697, 0.34074074074074073]","[0.5879629629629629, 0.5476190476190477]","[0.6666666666666666, 0.4200913242009132]","[0.5879629629629629, 0.5476190476190477]"
base-densenet,1,16,0.463885726009806,0.8487909626893442,0.6594090202177294,0.9985816369578242,0.6060681216931216,0.1762878783877926,0.168100975329891,0.4476190476190476,0.575091575091575,0.6133333333333333,0.5595238095238095,0.6342592592592593,0.373015873015873,0.7873563218390804,0.5968915343915344,"[0.7873563218390804, 0.373015873015873]","[0.6342592592592593, 0.5595238095238095]","[0.7025641025641025, 0.44761904761904764]","[0.6342592592592593, 0.5595238095238095]"
base-densenet,1,17,0.4413067172033091,0.8663760288680489,0.7055306427503737,0.9364435191638768,0.5810460758377426,0.0976956165577774,0.0959541711421411,0.3129251700680272,0.5449835563364418,0.6633333333333333,0.2738095238095238,0.8148148148148148,0.365079365079365,0.7426160337552743,0.5443121693121693,"[0.7426160337552743, 0.36507936507936506]","[0.8148148148148148, 0.27380952380952384]","[0.7770419426048565, 0.3129251700680272]","[0.8148148148148148, 0.27380952380952384]"
base-densenet,1,18,0.4286293195560574,0.8663009227807006,0.7081481481481482,0.7994810742760698,0.5990134479717814,0.1290559227732912,0.1275995770179766,0.3443708609271523,0.5619404415994336,0.67,0.3095238095238095,0.8101851851851852,0.3880597014925373,0.7510729613733905,0.5598544973544974,"[0.7510729613733905, 0.3880597014925373]","[0.8101851851851852, 0.30952380952380953]","[0.779510022271715, 0.3443708609271523]","[0.8101851851851852, 0.30952380952380953]"
base-densenet,1,19,0.4084631662381192,0.8821483072112085,0.7386018237082067,0.8763591489971926,0.6272872574955908,0.2367019848094546,0.2266120014908683,0.3941605839416058,0.6074474625971529,0.7233333333333334,0.3214285714285714,0.8796296296296297,0.5094339622641509,0.7692307692307693,0.6005291005291006,"[0.7692307692307693, 0.5094339622641509]","[0.8796296296296297, 0.32142857142857145]","[0.8207343412526998, 0.39416058394160586]","[0.8796296296296297, 0.32142857142857145]"
base-densenet,1,20,0.4033917733281851,0.8840225454818567,0.7346326836581709,0.7918246074765921,0.6400738536155204,0.2284316152673455,0.2280285035629453,0.4347826086956521,0.6137466574229969,0.6966666666666667,0.4166666666666667,0.8055555555555556,0.4545454545454545,0.7802690582959642,0.6111111111111112,"[0.7802690582959642, 0.45454545454545453]","[0.8055555555555556, 0.4166666666666667]","[0.7927107061503417, 0.43478260869565216]","[0.8055555555555556, 0.4166666666666667]"
base-densenet,1,21,0.4008780757337808,0.8779833332764349,0.7461300309597523,0.8375607440869014,0.6146108906525574,0.1385233534239677,0.1368680641183722,0.4042553191489361,0.5662053294773807,0.6266666666666667,0.4523809523809524,0.6944444444444444,0.3653846153846153,0.7653061224489796,0.5734126984126984,"[0.7653061224489796, 0.36538461538461536]","[0.6944444444444444, 0.4523809523809524]","[0.7281553398058253, 0.40425531914893614]","[0.6944444444444444, 0.4523809523809524]"
base-densenet,1,22,0.4133149211481213,0.8616238618867331,0.7394695787831513,0.8055028298869729,0.6122960758377425,0.1829885212717166,0.1818753933291378,0.4285714285714285,0.5898838004101162,0.6533333333333333,0.4642857142857143,0.7268518518518519,0.3979591836734694,0.7772277227722773,0.595568783068783,"[0.7772277227722773, 0.3979591836734694]","[0.7268518518518519, 0.4642857142857143]","[0.7511961722488039, 0.42857142857142855]","[0.7268518518518519, 0.4642857142857143]"
base-densenet,1,23,0.3785167055514951,0.8895052898582886,0.7469135802469136,0.8087757228314877,0.601548721340388,0.1438255683116259,0.1434518091578609,0.3954802259887006,0.5712625716231918,0.6433333333333333,0.4166666666666667,0.7314814814814815,0.3763440860215054,0.7632850241545893,0.5740740740740741,"[0.7632850241545893, 0.3763440860215054]","[0.7314814814814815, 0.4166666666666667]","[0.7470449172576832, 0.3954802259887006]","[0.7314814814814815, 0.4166666666666667]"
base-densenet,1,24,0.3556188669987022,0.9087085508280444,0.7761194029850746,0.9264681767268728,0.609375,0.1328223840260948,0.1327046143482654,0.3680981595092024,0.566200109502885,0.6566666666666666,0.3571428571428571,0.7731481481481481,0.379746835443038,0.755656108597285,0.5651455026455027,"[0.755656108597285, 0.379746835443038]","[0.7731481481481481, 0.35714285714285715]","[0.7643020594965675, 0.36809815950920244]","[0.7731481481481481, 0.35714285714285715]"
base-densenet,1,25,0.369443424064666,0.8917448168264948,0.7711213517665131,1.0406874574379374,0.5822585978835979,0.1000229846023354,0.0982115792664444,0.3834196891191709,0.5455181983679392,0.6033333333333334,0.4404761904761904,0.6666666666666666,0.3394495412844037,0.7539267015706806,0.5535714285714286,"[0.7539267015706806, 0.3394495412844037]","[0.6666666666666666, 0.44047619047619047]","[0.7076167076167076, 0.38341968911917096]","[0.6666666666666666, 0.44047619047619047]"
base-densenet,1,26,0.378900088481605,0.8790484741515574,0.7580645161290323,0.8498865256458521,0.6212246472663139,0.2419743606899908,0.2396027312228429,0.4731182795698925,0.6182016518622409,0.6733333333333333,0.5238095238095238,0.7314814814814815,0.4313725490196078,0.797979797979798,0.6276455026455027,"[0.797979797979798, 0.43137254901960786]","[0.7314814814814815, 0.5238095238095238]","[0.7632850241545893, 0.4731182795698925]","[0.7314814814814815, 0.5238095238095238]"
base-densenet,1,27,0.3513987584350009,0.8969066533751652,0.7820710973724884,0.9551585723956426,0.62513778659612,0.1809367161139364,0.1586538461538461,0.3,0.5625,0.72,0.2142857142857142,0.9166666666666666,0.5,0.75,0.5654761904761905,"[0.75, 0.5]","[0.9166666666666666, 0.21428571428571427]","[0.825, 0.3]","[0.9166666666666666, 0.21428571428571427]"
base-densenet,1,28,0.3485664471487204,0.8971387994633329,0.8006279434850864,0.9190101783412198,0.6204530423280423,0.2121099968311296,0.2120814182534471,0.4352941176470588,0.6060191518467852,0.68,0.4404761904761904,0.7731481481481481,0.4302325581395348,0.780373831775701,0.6068121693121693,"[0.780373831775701, 0.43023255813953487]","[0.7731481481481481, 0.44047619047619047]","[0.7767441860465116, 0.43529411764705883]","[0.7731481481481481, 0.44047619047619047]"
base-densenet,1,29,0.3480953007688125,0.89583468467392,0.8044515103338633,0.8566599291625122,0.6307594797178131,0.1766101363150007,0.1748595505617977,0.3815789473684211,0.5858787593984962,0.6866666666666666,0.3452380952380952,0.8194444444444444,0.4264705882352941,0.7629310344827587,0.5823412698412698,"[0.7629310344827587, 0.4264705882352941]","[0.8194444444444444, 0.34523809523809523]","[0.7901785714285714, 0.3815789473684211]","[0.8194444444444444, 0.34523809523809523]"
base-densenet,1,30,0.3572678595284621,0.88612210201455,0.7717041800643086,0.9568483762753508,0.6227678571428571,0.2660894579125474,0.2453560371517028,0.390625,0.6126853813559322,0.74,0.2976190476190476,0.9120370370370372,0.5681818181818182,0.76953125,0.6048280423280423,"[0.76953125, 0.5681818181818182]","[0.9120370370370371, 0.2976190476190476]","[0.8347457627118644, 0.390625]","[0.9120370370370371, 0.2976190476190476]"
base-densenet,1,31,0.305974282954509,0.9182197126167986,0.8217054263565892,0.9020559489789108,0.6095954585537919,0.1229188303900639,0.1225271218889598,0.3820224719101123,0.5606794824005538,0.6333333333333333,0.4047619047619047,0.7222222222222222,0.3617021276595745,0.7572815533980582,0.5634920634920635,"[0.7572815533980582, 0.3617021276595745]","[0.7222222222222222, 0.40476190476190477]","[0.7393364928909952, 0.38202247191011235]","[0.7222222222222222, 0.40476190476190477]"
base-densenet,1,32,0.2997638982006659,0.9191005021866112,0.8369905956112853,0.953040597413977,0.5946593915343915,0.0909323844083353,0.0905971173644475,0.3291139240506329,0.544647459762873,0.6466666666666666,0.3095238095238095,0.7777777777777778,0.3513513513513513,0.7433628318584071,0.5436507936507937,"[0.7433628318584071, 0.35135135135135137]","[0.7777777777777778, 0.30952380952380953]","[0.7601809954751131, 0.3291139240506329]","[0.7777777777777778, 0.30952380952380953]"
base-densenet,1,33,0.3329403836031754,0.8870745837586499,0.8078817733990148,0.9196289571685096,0.6399085097001764,0.2182178902359924,0.2105263157894737,0.4705882352941176,0.5989304812834224,0.64,0.5714285714285714,0.6666666666666666,0.4,0.8,0.6190476190476191,"[0.8, 0.4]","[0.6666666666666666, 0.5714285714285714]","[0.7272727272727273, 0.47058823529411764]","[0.6666666666666666, 0.5714285714285714]"
base-densenet,2,1,0.6606401573500895,0.5340421534467445,0.0386740331491712,0.7800047596295675,0.4433205057724024,-0.056224459560022,-0.0460282617643024,0.1052631578947368,0.4472596781209221,0.6588628762541806,0.0705882352941176,0.8925233644859814,0.2068965517241379,0.7074074074074074,0.4815557998900495,"[0.7074074074074074, 0.20689655172413793]","[0.8925233644859814, 0.07058823529411765]","[0.7892561983471075, 0.10526315789473684]","[0.8925233644859814, 0.07058823529411765]"
base-densenet,2,2,0.6548720314578089,0.5721732595477216,0.0533333333333333,0.7234753644466401,0.4666849917537108,-0.0365085381979312,-0.006655183213279,0.0,0.416015625,0.7123745819397993,0.0,0.9953271028037384,0.0,0.714765100671141,0.4976635514018692,"[0.714765100671141, 0.0]","[0.9953271028037384, 0.0]","[0.83203125, 0.0]","[0.9953271028037384, 0.0]"
base-densenet,2,3,0.6416678320052421,0.6028865204618433,0.0666666666666666,0.6923076804478964,0.4834524463991204,0.0684360886363711,0.0295543930657911,0.0659340659340659,0.4491406029867568,0.7157190635451505,0.0352941176470588,0.985981308411215,0.5,0.7201365187713311,0.510637713029137,"[0.7201365187713311, 0.5]","[0.985981308411215, 0.03529411764705882]","[0.8323471400394478, 0.06593406593406594]","[0.985981308411215, 0.03529411764705882]"
base-densenet,2,4,0.6421338428871802,0.6153788344606135,0.0494505494505494,0.7130013496180375,0.4762506871907642,-0.0821890410211953,-0.0326170376055257,0.0,0.4114173228346456,0.6989966555183946,0.0,0.9766355140186916,0.0,0.7108843537414966,0.4883177570093458,"[0.7108843537414966, 0.0]","[0.9766355140186916, 0.0]","[0.8228346456692913, 0.0]","[0.9766355140186916, 0.0]"
base-densenet,2,5,0.6358410939698211,0.639711006353761,0.1129032258064516,0.7289339073499044,0.4877954920285871,-0.0634479139713831,-0.0197659096194093,0.0,0.4137254901960784,0.705685618729097,0.0,0.985981308411215,0.0,0.7128378378378378,0.4929906542056075,"[0.7128378378378378, 0.0]","[0.985981308411215, 0.0]","[0.8274509803921568, 0.0]","[0.985981308411215, 0.0]"
base-densenet,2,6,0.6279363988739084,0.6647742023638724,0.25,0.6666419118642807,0.5644310060472787,0.0741247678937375,0.0691276447042378,0.2575757575757575,0.5236376641956041,0.6722408026755853,0.2,0.8598130841121495,0.3617021276595745,0.7301587301587301,0.5299065420560748,"[0.7301587301587301, 0.3617021276595745]","[0.8598130841121495, 0.2]","[0.7896995708154506, 0.25757575757575757]","[0.8598130841121495, 0.2]"
base-densenet,2,7,0.6206823038479651,0.6680023228803718,0.1460957178841309,0.7072004039088885,0.5378779549202859,0.0189370012825111,0.0155028124571271,0.1578947368421052,0.4797738147020444,0.6789297658862876,0.1058823529411764,0.9065420560747663,0.3103448275862069,0.7185185185185186,0.5062122045079714,"[0.7185185185185186, 0.3103448275862069]","[0.9065420560747663, 0.10588235294117647]","[0.8016528925619835, 0.15789473684210525]","[0.9065420560747663, 0.10588235294117647]"
base-densenet,2,8,0.6024836204611322,0.7171824827491972,0.2465753424657534,0.7522917303194603,0.5498075865860363,0.0641331878754088,0.0572160546541418,0.2258064516129032,0.5116374030216415,0.6789297658862876,0.1647058823529411,0.883177570093458,0.358974358974359,0.7269230769230769,0.5239417262231996,"[0.7269230769230769, 0.358974358974359]","[0.883177570093458, 0.16470588235294117]","[0.7974683544303798, 0.22580645161290322]","[0.883177570093458, 0.16470588235294117]"
base-densenet,2,9,0.5990827787735696,0.7227505636400902,0.3844660194174757,0.7536445916195711,0.5504123144584937,0.1241426526385733,0.0940032414910859,0.2037037037037037,0.5140967498110355,0.7123745819397993,0.1294117647058823,0.9439252336448598,0.4782608695652174,0.7318840579710145,0.5366684991753711,"[0.7318840579710145, 0.4782608695652174]","[0.9439252336448598, 0.12941176470588237]","[0.8244897959183674, 0.2037037037037037]","[0.9439252336448598, 0.12941176470588237]"
base-densenet,2,10,0.5878627572252032,0.7338730614196899,0.4114285714285714,0.7477163936259846,0.5790544255085212,0.0521487009920372,0.0479238364800101,0.2325581395348837,0.5107353597461199,0.6688963210702341,0.1764705882352941,0.8644859813084113,0.3409090909090909,0.7254901960784313,0.5204782847718527,"[0.7254901960784313, 0.3409090909090909]","[0.8644859813084113, 0.17647058823529413]","[0.7889125799573561, 0.23255813953488372]","[0.8644859813084113, 0.17647058823529413]"
base-densenet,2,11,0.576215113434141,0.7389424062307849,0.4782608695652174,0.69706092034777,0.6072017592083563,0.160177599516931,0.1593399374622277,0.4153005464480874,0.5787346105734413,0.6421404682274248,0.4470588235294118,0.719626168224299,0.3877551020408163,0.7661691542288557,0.5833424958768554,"[0.7661691542288557, 0.3877551020408163]","[0.719626168224299, 0.4470588235294118]","[0.7421686746987952, 0.41530054644808745]","[0.719626168224299, 0.4470588235294118]"
base-densenet,2,12,0.551596242903473,0.773768531802965,0.524701873935264,0.6970028017958005,0.5958218801539308,0.144946565363528,0.1421452660190264,0.4183673469387755,0.5673926286932683,0.6187290969899666,0.4823529411764706,0.6728971962616822,0.3693693693693693,0.7659574468085106,0.5776250687190764,"[0.7659574468085106, 0.36936936936936937]","[0.6728971962616822, 0.4823529411764706]","[0.7164179104477612, 0.41836734693877553]","[0.6728971962616822, 0.4823529411764706]"
base-densenet,2,13,0.5204453321046718,0.8128578260572522,0.5691318327974276,0.6823857527474563,0.6495327102803738,0.1408074089861144,0.1395794986130195,0.4064171122994652,0.5681720597993677,0.6287625418060201,0.4470588235294118,0.7009345794392523,0.3725490196078431,0.7614213197969543,0.573996701484332,"[0.7614213197969543, 0.37254901960784315]","[0.7009345794392523, 0.4470588235294118]","[0.7299270072992701, 0.40641711229946526]","[0.7009345794392523, 0.4470588235294118]"
base-densenet,2,14,0.5153153003030728,0.8057525449204072,0.6018808777429467,0.7716068240006765,0.5965365585486531,0.1367968367615124,0.1217729290430865,0.4435146443514644,0.5365205533735038,0.5551839464882943,0.6235294117647059,0.5280373831775701,0.3441558441558441,0.7793103448275862,0.5757833974711379,"[0.7793103448275862, 0.34415584415584416]","[0.5280373831775701, 0.6235294117647059]","[0.6295264623955432, 0.4435146443514644]","[0.5280373831775701, 0.6235294117647059]"
base-densenet,2,15,0.4766906040554832,0.8437282229965157,0.6867088607594937,0.8704487730624775,0.5990654205607477,0.1002552364871554,0.0999973362457046,0.3687150837988827,0.5495126731643578,0.6220735785953178,0.388235294117647,0.7149532710280374,0.351063829787234,0.7463414634146341,0.5515942825728423,"[0.7463414634146341, 0.35106382978723405]","[0.7149532710280374, 0.38823529411764707]","[0.7303102625298329, 0.3687150837988827]","[0.7149532710280374, 0.38823529411764707]"
base-densenet,2,16,0.464845558234836,0.8514620482339277,0.6686131386861314,0.996399299663802,0.5496426608026388,0.0600697613670654,0.0557593543653704,0.2442748091603053,0.5161416872353989,0.6688963210702341,0.188235294117647,0.8598130841121495,0.3478260869565217,0.7272727272727273,0.5240241891148982,"[0.7272727272727273, 0.34782608695652173]","[0.8598130841121495, 0.18823529411764706]","[0.7880085653104925, 0.24427480916030533]","[0.8598130841121495, 0.18823529411764706]"
base-densenet,2,17,0.4447691592321221,0.8601011136161782,0.701062215477997,0.7843564246843259,0.6344145134689391,0.2053877617043673,0.205359614639278,0.4285714285714285,0.6026578073089701,0.6789297658862876,0.4235294117647059,0.780373831775701,0.4337349397590361,0.7731481481481481,0.6019516217702034,"[0.7731481481481481, 0.43373493975903615]","[0.780373831775701, 0.4235294117647059]","[0.7767441860465116, 0.42857142857142855]","[0.780373831775701, 0.4235294117647059]"
base-densenet,2,18,0.4119548270116233,0.8839789574366331,0.7387387387387387,1.0489650235697627,0.5684442001099506,0.1421118327700235,0.1418877236273904,0.3954802259887006,0.5706617281962505,0.6421404682274248,0.4117647058823529,0.7336448598130841,0.3804347826086957,0.7584541062801933,0.5727047828477185,"[0.7584541062801933, 0.3804347826086957]","[0.7336448598130841, 0.4117647058823529]","[0.7458432304038005, 0.3954802259887006]","[0.7336448598130841, 0.4117647058823529]"
base-densenet,2,19,0.3928573043666742,0.8980631276901004,0.7345132743362832,0.9016304815374316,0.590819131390874,0.1196347253005335,0.1191041446182888,0.3522012578616352,0.5587885560378791,0.6555183946488294,0.3294117647058823,0.7850467289719626,0.3783783783783784,0.7466666666666667,0.5572292468389225,"[0.7466666666666667, 0.3783783783783784]","[0.7850467289719626, 0.32941176470588235]","[0.765375854214123, 0.3522012578616352]","[0.7850467289719626, 0.32941176470588235]"
base-densenet,2,20,0.4076469295383888,0.8816560770649723,0.7473841554559043,1.1530844945732193,0.5828477185266631,-0.0023262213027154,-0.0019632400230173,0.1538461538461538,0.474012474012474,0.6688963210702341,0.1058823529411764,0.8925233644859814,0.28125,0.7153558052434457,0.4992028587135789,"[0.7153558052434457, 0.28125]","[0.8925233644859814, 0.10588235294117647]","[0.7941787941787942, 0.15384615384615385]","[0.8925233644859814, 0.10588235294117647]"
base-densenet,2,21,0.3972571501802783,0.8835314613650339,0.7572519083969466,1.0273993472308696,0.5746014293567895,0.0273578015087317,0.0256272344733761,0.225563909774436,0.502029266715175,0.6555183946488294,0.1764705882352941,0.8457943925233645,0.3125,0.7211155378486056,0.5111324903793293,"[0.7211155378486056, 0.3125]","[0.8457943925233645, 0.17647058823529413]","[0.7784946236559139, 0.22556390977443608]","[0.8457943925233645, 0.17647058823529413]"
base-densenet,2,22,0.4129643479359031,0.8627450980392156,0.7272727272727273,0.9129814833464722,0.6028037383177569,0.1669527977213235,0.1669471187001737,0.4023668639053254,0.583467814237045,0.6622073578595318,0.4,0.7663551401869159,0.4047619047619047,0.7627906976744186,0.5831775700934579,"[0.7627906976744186, 0.40476190476190477]","[0.7663551401869159, 0.4]","[0.7645687645687645, 0.40236686390532544]","[0.7663551401869159, 0.4]"
base-densenet,2,23,0.3643179212676705,0.9023160483705676,0.7830045523520486,0.920822546519339,0.6072017592083563,0.123033717318873,0.1208755308722638,0.3355704697986577,0.5575402460351864,0.6688963210702341,0.2941176470588235,0.8177570093457944,0.390625,0.7446808510638298,0.555937328202309,"[0.7446808510638298, 0.390625]","[0.8177570093457944, 0.29411764705882354]","[0.779510022271715, 0.33557046979865773]","[0.8177570093457944, 0.29411764705882354]"
base-densenet,2,24,0.4240499254743787,0.8483808157409305,0.6919275123558485,0.9461052075276772,0.5767454645409565,0.0702942389294049,0.0694110047565916,0.3026315789473684,0.5324817087561954,0.6454849498327759,0.2705882352941176,0.794392523364486,0.3432835820895522,0.7327586206896551,0.5324903793293018,"[0.7327586206896551, 0.34328358208955223]","[0.794392523364486, 0.27058823529411763]","[0.7623318385650224, 0.3026315789473684]","[0.794392523364486, 0.27058823529411763]"
base-densenet,2,25,0.384341959065189,0.8825271572043452,0.7598116169544741,1.2346000629805105,0.560197910940077,0.0383028618305201,0.0326233486114855,0.1864406779661017,0.4932203389830508,0.6789297658862876,0.1294117647058823,0.897196261682243,0.3333333333333333,0.7218045112781954,0.5133040131940627,"[0.7218045112781954, 0.3333333333333333]","[0.897196261682243, 0.12941176470588237]","[0.8, 0.1864406779661017]","[0.897196261682243, 0.12941176470588237]"
base-densenet,2,26,0.3461273586417792,0.9072419211587076,0.7894736842105263,1.0808477213870114,0.6384826827927433,0.139535987974628,0.1208820581356499,0.2666666666666666,0.5412831241283124,0.705685618729097,0.188235294117647,0.911214953271028,0.4571428571428571,0.7386363636363636,0.5497251236943376,"[0.7386363636363636, 0.45714285714285713]","[0.9112149532710281, 0.18823529411764706]","[0.8158995815899581, 0.26666666666666666]","[0.9112149532710281, 0.18823529411764706]"
base-densenet,2,27,0.3616632676672519,0.8952449272391884,0.7906976744186046,0.9302889550104736,0.6063771302913689,0.2346552915261786,0.2331786877215227,0.4331210191082802,0.6156534800756821,0.7023411371237458,0.4,0.822429906542056,0.4722222222222222,0.775330396475771,0.611214953271028,"[0.775330396475771, 0.4722222222222222]","[0.822429906542056, 0.4]","[0.7981859410430839, 0.43312101910828027]","[0.822429906542056, 0.4]"
base-densenet,2,28,0.3576745050099249,0.8916581266653003,0.7653543307086614,0.9296691864045956,0.60043980208906,0.0945477440747951,0.0945183785736115,0.3473053892215569,0.5472025786014977,0.6354515050167224,0.3411764705882353,0.7523364485981309,0.3536585365853658,0.7419354838709677,0.5467564595931831,"[0.7419354838709677, 0.35365853658536583]","[0.7523364485981309, 0.3411764705882353]","[0.7470997679814385, 0.3473053892215569]","[0.7523364485981309, 0.3411764705882353]"
