model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
base-vit,3,11,0.6931472168785958,0.4852386751513697,0.365530303030303,0.693147106858708,0.5221049783549783,0.0337932703281165,0.0336221657240699,0.3386243386243386,0.5157495157495158,0.5805369127516778,0.3636363636363636,0.6714285714285714,0.3168316831683168,0.7157360406091371,0.5175324675324675,"[0.7157360406091371, 0.31683168316831684]","[0.6714285714285714, 0.36363636363636365]","[0.6928746928746928, 0.3386243386243386]","[0.6714285714285714, 0.36363636363636365]"
base-vit,4,10,0.6931471818665597,0.4920453686979334,0.2164179104477611,0.6931471489613352,0.5879659556130143,0.0,0.0,0.0,0.4201520912547528,0.7245901639344262,0.0,1.0,0.0,0.7245901639344262,0.5,"[0.7245901639344262, 0.0]","[1.0, 0.0]","[0.8403041825095057, 0.0]","[1.0, 0.0]"
base-vit,5,4,0.6931480759392166,0.5300867503857275,0.4419961114711601,0.6931479841270702,0.5690086782376502,0.0,0.0,0.4397905759162304,0.2198952879581152,0.2818791946308724,1.0,0.0,0.2818791946308724,0.0,0.5,"[0.0, 0.28187919463087246]","[0.0, 1.0]","[0.0, 0.4397905759162304]","[0.0, 1.0]"
config1,1,93,0.2632833417908599,0.9509727945268148,0.8396946564885496,0.7313028905602793,0.7281470458553791,0.3726337574324443,0.36935534101526,0.5621621621621622,0.683490719635298,0.73,0.6190476190476191,0.7731481481481481,0.5148514851485149,0.8391959798994975,0.6960978835978836,"[0.8391959798994975, 0.5148514851485149]","[0.7731481481481481, 0.6190476190476191]","[0.8048192771084337, 0.5621621621621622]","[0.7731481481481481, 0.6190476190476191]"
config1,2,20,0.6178371133205299,0.6792546286807406,0.3469785575048733,0.6399283982813359,0.6732820230896097,0.2280179033370627,0.2274313417330384,0.4581005586592179,0.6132984893534753,0.6755852842809364,0.4823529411764706,0.7523364485981309,0.4361702127659574,0.7853658536585366,0.6173446948873007,"[0.7853658536585366, 0.43617021276595747]","[0.7523364485981309, 0.4823529411764706]","[0.7684964200477327, 0.4581005586592179]","[0.7523364485981309, 0.4823529411764706]"
config1,3,72,0.3182553477622507,0.9275518430215606,0.7744945567651633,0.8582013056507246,0.6515151515151515,0.1559846882030265,0.1543312503583099,0.3773584905660377,0.5754069340702042,0.6677852348993288,0.3409090909090909,0.8047619047619048,0.4225352112676056,0.7444933920704846,0.5728354978354978,"[0.7444933920704846, 0.4225352112676056]","[0.8047619047619048, 0.3409090909090909]","[0.7734553775743707, 0.37735849056603776]","[0.8047619047619048, 0.3409090909090909]"
config1,4,51,0.4628176211712751,0.842401120825235,0.675,0.6348552947705672,0.7155785391079509,0.3354479921112763,0.3337017142563416,0.5303867403314917,0.6661257710981467,0.7213114754098361,0.5714285714285714,0.7782805429864253,0.4948453608247423,0.8269230769230769,0.6748545572074984,"[0.8269230769230769, 0.4948453608247423]","[0.7782805429864253, 0.5714285714285714]","[0.8018648018648019, 0.5303867403314917]","[0.7782805429864253, 0.5714285714285714]"
config1,5,63,0.4630283427528553,0.8354331218217921,0.6676970633693973,0.6417817606171906,0.7127002670226968,0.2866972926998977,0.286610533267294,0.4912280701754385,0.6432610939112486,0.7080536912751678,0.5,0.7897196261682243,0.4827586206896552,0.8009478672985783,0.6448598130841121,"[0.8009478672985783, 0.4827586206896552]","[0.7897196261682243, 0.5]","[0.7952941176470588, 0.49122807017543857]","[0.7897196261682243, 0.5]"
config2,1,11,0.6362457137306531,0.62994206589535,0.1864801864801865,0.634113415380319,0.6487819664902997,0.1121118515051621,0.1022638563622169,0.2698412698412698,0.5378742214185253,0.6933333333333334,0.2023809523809523,0.8842592592592593,0.4047619047619047,0.7403100775193798,0.5433201058201058,"[0.7403100775193798, 0.40476190476190477]","[0.8842592592592593, 0.20238095238095238]","[0.8059071729957806, 0.2698412698412698]","[0.8842592592592593, 0.20238095238095238]"
config2,2,21,0.5735370398881828,0.7477898476463757,0.5032894736842105,0.7571060427029928,0.5971962616822429,0.1347268374581679,0.1256498329001114,0.4324324324324324,0.5486630247268545,0.5785953177257525,0.5647058823529412,0.5841121495327103,0.3503649635036496,0.7716049382716049,0.5744090159428257,"[0.7716049382716049, 0.35036496350364965]","[0.5841121495327103, 0.5647058823529412]","[0.6648936170212766, 0.43243243243243246]","[0.5841121495327103, 0.5647058823529412]"
